,1. open,2. high,3. low,4. close,5. volume
2020-03-16 12:05:00,219.2180,219.3190,217.9740,218.2950,64908
2020-03-16 12:10:00,218.2190,218.7440,217.1220,217.4520,76148
2020-03-16 12:15:00,217.3000,217.6790,215.6300,215.7820,111096
2020-03-16 12:20:00,215.6950,216.2940,215.3280,215.9210,107401
2020-03-16 12:25:00,215.7890,217.4810,215.5070,216.4340,99661
2020-03-16 12:30:00,216.4860,217.0800,215.7620,216.6130,47989
2020-03-16 12:35:00,216.3450,217.7970,216.0530,216.6040,74450
2020-03-16 12:40:00,216.6180,216.9860,215.8650,216.4690,53195
2020-03-16 12:45:00,216.3210,216.6470,214.8350,215.1060,73170
2020-03-16 12:50:00,214.9450,215.1530,213.5580,213.8340,85294
2020-03-16 12:55:00,213.7500,214.5300,213.2760,214.3030,65033
2020-03-16 13:00:00,214.0800,215.3040,213.8880,215.1720,93617
2020-03-16 13:05:00,215.1110,215.2950,213.6850,214.1830,82404
2020-03-16 13:10:00,214.0750,216.6800,213.7460,215.9070,72858
2020-03-16 13:15:00,215.8960,215.9950,214.5110,214.8140,58408
2020-03-16 13:20:00,214.7910,215.5780,213.9160,215.3230,67539
2020-03-16 13:25:00,215.2330,215.3330,214.2170,214.3800,415691
2020-03-16 13:30:00,214.2820,214.3810,212.4560,212.9480,75289
2020-03-16 13:35:00,213.0200,213.5190,211.8630,212.8540,134908
2020-03-16 13:40:00,212.7660,212.9400,212.1480,212.5900,71231
2020-03-16 13:45:00,212.5490,213.7310,212.4850,213.1380,84431
2020-03-16 13:50:00,213.2460,213.8440,212.4360,212.7550,84003
2020-03-16 13:55:00,212.5870,213.7680,212.4190,212.9200,147492
2020-03-16 14:00:00,212.6670,212.8640,211.1330,211.7900,365359
2020-03-16 14:05:00,211.7010,212.7130,211.3270,211.4410,187013
2020-03-16 14:10:00,211.4960,212.2230,211.3920,212.1760,81063
2020-03-16 14:15:00,212.1250,212.4490,210.9310,211.0550,78990
2020-03-16 14:20:00,211.0040,211.7420,210.5170,210.7410,193305
2020-03-16 14:25:00,210.7220,212.3640,210.5260,212.3080,107842
2020-03-16 14:30:00,212.2760,215.5590,211.8540,215.3980,186145
2020-03-16 14:35:00,215.2430,216.1210,213.3890,213.7770,141621
2020-03-16 14:40:00,213.8060,213.9050,212.1830,213.1370,89500
2020-03-16 14:45:00,213.1010,213.9000,211.9760,212.8450,121126
2020-03-16 14:50:00,212.8320,214.3240,212.2590,213.6270,121735
2020-03-16 14:55:00,213.5990,215.2740,213.0800,214.3800,194407
2020-03-16 15:00:00,214.4580,215.9920,213.6050,214.0220,120480
2020-03-16 15:05:00,213.9900,215.2010,213.5580,213.9660,143791
2020-03-16 15:10:00,214.0280,214.7010,212.8050,212.9210,101397
2020-03-16 15:15:00,212.8690,214.5530,212.7200,213.7120,155237
2020-03-16 15:20:00,213.4630,214.0790,211.9570,213.2320,200883
2020-03-16 15:25:00,213.2550,213.8530,211.4020,211.7710,215940
2020-03-16 15:30:00,211.7250,211.8220,208.8410,209.6220,407200
2020-03-16 15:35:00,209.5260,209.7780,208.1530,209.2080,270962
2020-03-16 15:40:00,209.1440,212.0250,208.2660,211.8460,253140
2020-03-16 15:45:00,211.8470,211.9450,209.7540,209.8770,293366
2020-03-16 15:50:00,209.7610,210.0180,207.6450,207.7670,533722
2020-03-16 15:55:00,207.7080,207.9160,205.4080,206.2030,2109920
2020-03-16 16:00:00,205.8990,210.5830,205.8090,209.5850,139283
2020-03-16 16:05:00,209.3280,209.6030,206.6940,206.9660,30961
2020-03-16 16:10:00,205.8710,208.8300,205.8090,208.7840,8143
2020-03-16 16:15:00,209.0550,209.4150,207.5980,207.7100,4275
2020-03-16 16:20:00,207.6940,207.7890,207.1550,207.7380,1601
2020-03-16 16:25:00,207.2180,207.3130,206.2140,207.2580,583
2020-03-16 16:30:00,207.6040,208.5100,207.1360,207.2490,101385
2020-03-16 16:35:00,206.9820,207.0970,206.6750,206.7870,2182
2020-03-16 16:40:00,208.0280,208.1240,206.9760,207.3710,1863
2020-03-16 16:45:00,207.5480,208.4630,207.3250,208.4070,2150
2020-03-16 16:50:00,208.9510,209.5280,208.8780,209.4810,3399
2020-03-16 16:55:00,208.9040,209.0000,208.4170,208.5390,9100
2020-03-16 17:15:00,208.1600,208.2560,208.0970,208.2100,130
2020-03-16 17:20:00,207.2180,207.3130,207.1550,207.2670,828
2020-03-16 17:30:00,207.6890,207.7840,207.6260,207.7380,277
2020-03-16 17:35:00,207.6890,207.7840,207.6260,207.7380,200
2020-03-16 17:50:00,208.3950,208.4910,207.2490,207.3620,1964
2020-03-16 17:55:00,207.2180,207.9820,207.1550,207.9360,600
2020-03-16 18:00:00,207.8870,211.3370,207.8240,209.2840,38596
2020-03-16 18:05:00,208.5740,208.6700,208.5110,208.6240,300
2020-03-16 18:10:00,208.4140,208.5100,207.9180,208.1810,1000
2020-03-16 18:15:00,207.9050,209.3390,207.8430,209.2080,1100
2020-03-16 18:20:00,208.5180,208.6140,208.4550,208.5680,400
2020-03-16 18:30:00,209.3660,209.4630,209.3030,209.4160,27500
2020-03-16 18:35:00,209.3840,209.4810,208.8030,208.9160,1050
2020-03-16 18:40:00,208.5930,208.6990,208.5300,208.6520,400
2020-03-16 18:45:00,209.5730,210.2350,209.5090,210.0180,400
2020-03-16 18:50:00,209.9960,210.3950,209.3210,209.4340,1200
2020-03-16 18:55:00,209.2810,209.3770,209.2170,209.3310,100
2020-03-16 19:00:00,209.6860,209.7820,209.6220,209.7360,200
2020-03-16 19:05:00,210.3640,210.4980,210.3000,210.4240,900
2020-03-16 19:15:00,210.5990,210.6960,210.3570,210.4710,600
2020-03-16 19:25:00,210.9200,211.0170,210.8560,210.9700,100
2020-03-16 19:30:00,210.7780,210.8750,210.4510,210.6400,1920
2020-03-16 19:35:00,210.0440,210.1400,209.9800,210.0940,100
2020-03-16 19:40:00,210.5150,211.0830,210.4510,211.0360,205
2020-03-16 19:45:00,211.5690,211.6670,210.8270,210.9420,561
2020-03-16 19:50:00,210.6180,210.7340,210.5540,210.6870,2000
2020-03-16 19:55:00,210.7030,210.8000,210.6390,210.7530,126
2020-03-17 04:05:00,218.9070,219.0080,218.8410,218.9590,100
2020-03-17 04:10:00,218.9160,219.0170,218.8410,218.9590,200
2020-03-17 04:20:00,216.2410,216.3410,215.4880,215.6050,12000
2020-03-17 04:30:00,214.2070,214.7860,214.1040,214.7380,8400
2020-03-17 04:35:00,214.8760,215.0030,213.9630,214.0790,17318
2020-03-17 04:40:00,213.4720,213.7400,212.2400,213.1930,17500
2020-03-17 04:45:00,212.7370,212.8350,212.3430,212.5340,4700
2020-03-17 04:50:00,211.8050,212.5150,211.0720,211.2900,9700
2020-03-17 04:55:00,211.2020,211.5440,210.7520,210.8850,13500
2020-03-17 05:00:00,210.7310,212.0060,210.3750,211.9590,5200
2020-03-17 05:05:00,211.6920,211.7890,210.0080,210.1220,1600
2020-03-17 05:10:00,210.3830,210.9790,210.3190,210.8290,8000
2020-03-17 05:15:00,209.7040,209.8010,209.6410,209.7550,800
2020-03-17 05:25:00,208.6970,208.7930,208.6330,208.7470,100
2020-03-17 05:30:00,207.2650,207.3600,206.0250,206.1370,900
2020-03-17 05:35:00,205.9180,206.6630,205.8560,206.3160,1750
2020-03-17 05:40:00,206.7850,206.8800,206.7220,206.8340,500
2020-03-17 05:45:00,208.6970,208.7930,208.6330,208.7470,100
2020-03-17 05:50:00,208.7530,208.8960,207.1550,207.2670,2300
2020-03-17 06:00:00,208.2160,208.8680,208.1530,208.8220,1700
2020-03-17 06:15:00,210.7590,210.8560,210.6960,210.8100,500
2020-03-17 06:20:00,212.1440,212.2420,212.0700,212.1850,1000
2020-03-17 06:25:00,211.9560,212.0630,211.8910,212.0160,600
2020-03-17 06:30:00,210.9010,210.9980,210.8370,210.9510,500
2020-03-17 06:55:00,213.7730,215.2290,213.7090,215.1810,1500
2020-03-17 07:00:00,215.2520,215.3510,212.9370,213.2780,7300
2020-03-17 07:05:00,213.2270,213.6360,213.1630,213.5890,625
2020-03-17 07:10:00,213.4340,213.5330,212.7580,213.1090,2500
2020-03-17 07:15:00,213.1050,213.2120,212.4380,212.5530,4950
2020-03-17 07:20:00,211.9460,212.5340,210.7140,211.4600,3100
2020-03-17 07:25:00,211.3430,211.4410,211.2790,211.3940,100
2020-03-17 07:30:00,210.1660,210.6110,209.0380,209.1520,4746
2020-03-17 07:45:00,209.5730,210.5740,209.5090,210.5180,400
2020-03-17 07:55:00,209.0920,209.1890,208.5300,208.8030,1800
2020-03-17 08:00:00,213.7450,214.5930,207.9460,209.0010,9384
2020-03-17 08:05:00,208.8660,209.1980,208.5390,208.6710,4583
2020-03-17 08:10:00,208.7250,211.1110,208.6620,210.7060,2150
2020-03-17 08:15:00,210.6650,211.4880,210.0360,211.4410,48098
2020-03-17 08:20:00,210.7970,211.3370,210.5450,211.1300,1330
2020-03-17 08:25:00,211.1170,211.2150,210.7240,210.9040,1200
2020-03-17 08:30:00,210.4200,211.3090,209.8950,210.6970,1775
2020-03-17 08:35:00,210.6460,210.9220,210.3380,210.4520,1900
2020-03-17 08:40:00,210.0440,210.3380,209.9800,210.2920,1100
2020-03-17 08:45:00,210.1850,210.4700,209.8290,210.1880,2540
2020-03-17 08:50:00,210.0150,210.2160,209.5090,210.1310,1300
2020-03-17 08:55:00,210.3070,211.5540,210.2440,211.5070,1300
2020-03-17 09:00:00,211.3720,211.6480,210.4880,211.1110,20765
2020-03-17 09:05:00,211.6450,211.7420,211.1100,211.4690,1577
2020-03-17 09:10:00,211.4190,211.7420,210.7140,211.0080,1674
2020-03-17 09:15:00,211.5510,211.6480,209.8010,210.0940,6416
2020-03-17 09:20:00,210.3360,210.5550,209.3400,210.4710,18699
2020-03-17 09:25:00,210.4490,211.3940,210.1400,210.8000,62590
2020-03-17 09:30:00,210.7500,212.9670,209.9800,210.7820,519924
2020-03-17 09:35:00,210.6560,210.8190,207.5510,207.8370,230856
2020-03-17 09:40:00,207.7640,208.2170,205.9970,206.2970,272638
2020-03-17 09:45:00,206.3320,209.4520,206.2320,207.4650,251915
2020-03-17 09:50:00,207.1800,207.3790,204.8010,204.9210,280194
2020-03-17 09:55:00,204.8630,206.3240,204.4720,205.0160,182097
2020-03-17 10:00:00,204.9470,206.5310,203.9540,206.4790,299257
2020-03-17 10:05:00,206.5110,208.2360,206.0250,207.3620,252998
2020-03-17 10:10:00,207.3120,208.9530,207.1830,207.7670,104580
2020-03-17 10:15:00,207.9200,209.4710,206.8820,208.4210,121079
2020-03-17 10:20:00,208.5810,209.6600,207.6350,208.4160,79285
2020-03-17 10:25:00,208.3950,210.4610,208.3320,209.8210,79903
2020-03-17 10:30:00,210.0440,210.7430,208.8030,208.9160,142206
2020-03-17 10:35:00,208.9320,210.4510,208.3230,209.0100,102240
2020-03-17 10:40:00,209.0830,210.5970,208.3260,210.4240,85879
2020-03-17 10:45:00,210.4440,211.6390,209.1040,210.9040,162376
2020-03-17 10:50:00,210.8720,210.9790,209.1230,210.0370,117893
2020-03-17 10:55:00,209.8550,211.4970,209.2270,211.0080,164130
2020-03-17 11:00:00,210.9850,211.8270,210.3570,211.5540,133420
2020-03-17 11:05:00,211.5130,213.3730,211.3270,213.1180,122156
2020-03-17 11:10:00,213.0420,214.7950,212.9780,214.7290,133483
2020-03-17 11:15:00,214.6970,215.5590,213.4800,215.4830,161580
2020-03-17 11:20:00,215.5730,215.7660,213.4170,213.9850,189839
2020-03-17 11:25:00,213.8300,215.0880,213.5350,214.1070,124306
2020-03-17 11:30:00,213.9050,215.6250,213.7560,214.6820,73200
2020-03-17 11:35:00,214.7530,214.8520,212.7580,213.1930,151546
2020-03-17 11:40:00,213.1420,214.8710,212.9090,214.3430,85504
2020-03-17 11:45:00,214.3100,215.4830,214.1040,215.1060,70403
2020-03-17 11:50:00,214.9700,216.3220,214.8100,216.1990,117962
2020-03-17 11:55:00,216.1750,216.3790,214.8380,216.2690,149574
2020-03-17 12:00:00,216.0530,216.6140,215.5590,216.4150,144349
2020-03-17 12:05:00,216.3920,219.6960,216.3260,219.6000,512903
2020-03-17 12:10:00,219.4480,220.4590,218.9250,220.2730,288175
2020-03-17 12:15:00,220.3010,220.4020,217.3330,218.5350,372627
2020-03-17 12:20:00,218.5300,218.7160,215.8980,216.4980,177552
2020-03-17 12:25:00,216.4480,216.7840,215.3940,215.6850,100946
2020-03-17 12:30:00,215.7610,216.7370,215.0840,215.9540,211905
2020-03-17 12:35:00,215.6200,215.8410,214.2740,214.6070,89144
2020-03-17 12:40:00,214.5870,214.9180,213.7460,214.1730,56829
2020-03-17 12:45:00,214.0940,214.7110,213.9110,214.3900,65499
2020-03-17 12:50:00,214.2920,214.3900,212.6920,213.6940,73275
2020-03-17 12:55:00,213.6510,214.4370,213.1810,214.3900,52412
2020-03-17 13:00:00,214.3950,215.4740,213.8550,214.1640,58364
2020-03-17 13:05:00,214.1790,214.7620,212.8520,213.1270,88162
2020-03-17 13:10:00,213.0760,213.2120,211.3550,211.6580,78693
2020-03-17 13:15:00,211.5410,212.7030,210.7140,212.1760,114904
2020-03-17 13:20:00,212.0220,213.0620,211.5620,212.3270,59291
2020-03-17 13:25:00,212.5130,212.9480,211.7880,212.5340,63623
2020-03-17 13:30:00,212.5110,213.9940,211.7970,213.9470,65650
2020-03-17 13:35:00,213.6720,214.3150,213.0870,214.2060,71581
2020-03-17 13:40:00,214.2160,214.8800,213.8880,214.5220,57574
2020-03-17 13:45:00,214.4230,215.7940,214.2270,215.0960,81518
2020-03-17 13:50:00,215.1020,215.7570,214.2170,214.6610,48981
2020-03-17 13:55:00,214.4610,215.4270,214.2170,214.8040,68154
2020-03-17 14:00:00,214.8280,215.4580,213.5680,214.9460,67059
2020-03-17 14:05:00,214.8000,216.6330,214.5370,216.5100,147471
2020-03-17 14:10:00,216.4480,217.1610,215.9750,216.6700,146503
2020-03-17 14:15:00,216.6650,218.1030,216.1190,217.9320,173037
2020-03-17 14:20:00,217.8800,218.2440,215.5170,215.9350,173796
2020-03-17 14:25:00,215.7890,217.8300,215.5070,217.4020,203207
2020-03-17 14:30:00,217.4270,218.6680,217.3610,218.3470,156619
2020-03-17 14:35:00,218.2950,219.4220,217.6300,218.5730,220757
2020-03-17 14:40:00,218.4920,218.9790,217.0940,217.2120,159248
2020-03-17 14:45:00,217.2300,217.4810,215.0550,215.3700,148759
2020-03-17 14:50:00,215.4120,216.0720,214.1510,214.9670,219691
2020-03-17 14:55:00,214.9130,216.2650,214.7260,216.1330,128439
2020-03-17 15:00:00,216.1090,216.2090,212.5900,213.4570,165868
2020-03-17 15:05:00,213.6090,215.8510,212.6170,214.7200,121681
2020-03-17 15:10:00,214.6870,215.5770,214.0670,215.0490,219060
2020-03-17 15:15:00,214.8940,215.6150,214.3300,214.7760,126695
2020-03-17 15:20:00,214.7050,215.1720,213.2850,214.1170,190476
2020-03-17 15:25:00,214.1220,214.3340,212.9180,213.4570,156554
2020-03-17 15:30:00,213.3970,215.4740,213.0400,214.7950,170069
2020-03-17 15:35:00,214.7530,216.4310,214.6790,216.2180,767307
2020-03-17 15:40:00,216.1660,218.2240,216.1000,217.7150,171425
2020-03-17 15:45:00,217.5790,217.9240,215.7430,216.9670,335798
2020-03-17 15:50:00,217.0230,218.1500,214.6880,216.7970,405532
2020-03-17 15:55:00,216.8250,219.0740,215.4230,219.0250,572456
2020-03-17 16:00:00,218.9920,219.4510,216.4870,216.9520,154918
2020-03-17 16:05:00,216.5710,217.3400,216.2980,217.1690,35993
2020-03-17 16:10:00,219.3500,219.4510,215.6110,216.1420,18738
2020-03-17 16:15:00,215.1200,215.2190,215.0550,215.1720,309
2020-03-17 16:25:00,214.4520,214.5500,214.3870,214.5030,100
2020-03-17 16:30:00,215.3280,215.4270,214.7820,214.8990,11400
2020-03-17 16:40:00,215.4500,215.7280,215.0650,215.6810,1456
2020-03-17 16:45:00,215.6950,215.7940,215.4130,215.5300,250
2020-03-17 16:50:00,215.2620,215.3610,215.1970,215.3130,300
2020-03-17 16:55:00,214.9410,215.0400,214.3210,214.4370,200
2020-03-17 17:00:00,214.5180,214.6160,214.4530,214.5690,200
2020-03-17 17:05:00,215.0170,215.1160,214.9230,215.0400,200
2020-03-17 17:10:00,214.7440,214.8430,214.4720,214.5880,1000
2020-03-17 18:00:00,213.8110,215.4830,213.7460,215.0300,8284
2020-03-17 18:05:00,215.0070,215.3040,214.7820,215.0680,10321
2020-03-17 18:10:00,214.8280,214.9270,213.8310,214.3800,3650
2020-03-17 18:15:00,214.0940,214.3900,214.0290,214.3140,1400
2020-03-17 18:20:00,213.7550,213.8530,213.6900,213.8060,1300
2020-03-17 18:25:00,214.3860,214.4840,214.2550,214.3710,1000
2020-03-17 18:30:00,219.3500,219.4510,214.6320,214.7480,300
2020-03-17 18:40:00,213.2460,213.3440,212.8050,212.9300,300
2020-03-17 18:45:00,212.7750,212.8730,211.8630,212.0060,2438
2020-03-17 18:50:00,211.8900,219.4510,211.7310,212.5530,4110
2020-03-17 18:55:00,212.4270,212.5620,212.0330,212.1480,7218
2020-03-17 19:00:00,211.8610,211.9590,211.7970,211.9120,100
2020-03-17 19:05:00,211.1640,211.2620,210.9220,211.0360,400
2020-03-17 19:10:00,211.1170,211.2150,211.0530,211.1680,500
2020-03-17 19:20:00,211.7390,211.9310,211.5050,211.6200,2000
2020-03-17 19:30:00,211.0140,211.6100,210.9500,211.2150,1800
2020-03-17 19:35:00,210.5240,210.6210,209.9800,210.1220,315
2020-03-17 19:40:00,210.8070,210.9130,210.7430,210.8660,2700
2020-03-17 19:45:00,209.3090,209.4050,208.7750,208.8880,2520
2020-03-17 19:50:00,208.5550,209.0190,208.0970,208.9260,1076
2020-03-17 19:55:00,208.4520,209.1980,208.3890,209.1520,2100
2020-03-18 04:00:00,206.2760,206.3710,206.2140,206.3250,100
2020-03-18 04:05:00,205.9930,206.0880,205.6390,205.9110,4000
2020-03-18 04:10:00,205.8900,205.9850,205.2910,205.4020,3100
2020-03-18 04:15:00,205.3530,205.4470,205.2910,205.4020,188
2020-03-18 05:05:00,206.2480,206.5780,206.1850,206.5330,3500
2020-03-18 05:15:00,206.4930,206.5880,206.4300,206.5420,100
2020-03-18 05:25:00,206.2100,206.3050,206.1480,206.2590,230
2020-03-18 05:35:00,205.8800,206.2390,205.8180,206.1930,1000
2020-03-18 05:45:00,205.3910,205.4950,205.3280,205.4490,1200
2020-03-18 05:50:00,205.4850,205.5790,204.8480,204.9590,600
2020-03-18 06:25:00,203.4500,203.5440,203.3890,203.4990,100
2020-03-18 06:50:00,202.5080,202.6020,202.4470,202.5570,2600
2020-03-18 06:55:00,202.5080,203.4690,202.4470,203.4240,216
2020-03-18 07:00:00,203.3750,204.1090,203.0690,203.4990,8075
2020-03-18 07:05:00,203.4790,204.0150,203.1440,203.2540,2800
2020-03-18 07:10:00,203.7330,203.8270,203.6710,203.7820,250
2020-03-18 07:15:00,203.2620,203.3560,202.8520,203.2630,1750
2020-03-18 07:30:00,204.1100,204.4860,204.0480,204.3470,525
2020-03-18 07:35:00,204.7970,204.8920,204.7350,204.8460,100
2020-03-18 07:40:00,204.3920,204.4860,204.2360,204.4410,470
2020-03-18 07:45:00,204.5330,204.6280,204.0950,204.4410,4990
2020-03-18 07:50:00,205.0700,205.6170,205.0080,205.5720,2400
2020-03-18 07:55:00,205.7580,205.8530,205.6960,205.8070,100
2020-03-18 08:00:00,203.1300,205.7680,202.7670,205.5720,4037
2020-03-18 08:05:00,205.6730,205.7680,204.8860,204.9970,3533
2020-03-18 08:10:00,204.4960,204.5900,203.9540,204.0640,1100
2020-03-18 08:15:00,204.7030,204.7970,204.6410,204.7520,223
2020-03-18 08:20:00,204.4300,204.8350,204.3300,204.7900,1375
2020-03-18 08:25:00,204.3920,204.9570,204.3300,204.8650,1718
2020-03-18 08:30:00,204.5810,204.8630,204.1610,204.2710,850
2020-03-18 08:35:00,204.2040,204.2980,203.9910,204.1020,415
2020-03-18 08:40:00,203.8270,203.9210,203.6990,203.8100,200
2020-03-18 08:45:00,203.7330,204.0250,203.4170,203.5270,1646
2020-03-18 08:50:00,203.6480,203.7420,203.3600,203.5080,2155
2020-03-18 08:55:00,203.4500,203.8270,203.2000,203.7820,2500
2020-03-18 09:00:00,203.9210,204.5810,203.8600,204.1580,2485
2020-03-18 09:05:00,204.2410,204.3360,203.8600,204.0640,1200
2020-03-18 09:10:00,203.9590,204.0530,203.4830,203.6870,700
2020-03-18 09:15:00,203.9210,204.7220,203.7650,203.8760,38691
2020-03-18 09:20:00,205.6640,205.7580,203.7650,205.7130,680
2020-03-18 09:25:00,204.0340,204.1280,203.1820,203.5740,19937
2020-03-18 09:30:00,203.5260,209.4190,203.3230,207.1170,700307
2020-03-18 09:35:00,206.8220,207.3320,205.2720,205.7180,186226
2020-03-18 09:40:00,205.6640,207.9700,205.2250,206.9190,116872
2020-03-18 09:45:00,207.0020,207.0980,205.4700,206.2360,186087
2020-03-18 09:50:00,205.8800,209.4620,205.6110,209.4150,227258
2020-03-18 09:55:00,209.4780,210.3150,208.0120,208.7470,146065
2020-03-18 10:00:00,208.7630,211.5540,208.0970,211.0830,130313
2020-03-18 10:05:00,210.7970,211.7800,209.1040,209.3680,144992
2020-03-18 10:10:00,209.2990,210.4320,209.1420,210.0800,205181
2020-03-18 10:15:00,209.9410,211.2380,208.9160,209.1140,138988
2020-03-18 10:20:00,209.1020,209.5000,207.9650,208.4070,106510
2020-03-18 10:25:00,208.4890,210.1400,208.4080,210.0890,87574
2020-03-18 10:30:00,210.1030,210.5160,208.9250,209.8110,202983
2020-03-18 10:35:00,209.8280,209.9250,208.5490,209.5380,221147
2020-03-18 10:40:00,209.4310,210.7810,209.2080,210.3480,193062
2020-03-18 10:45:00,210.2510,210.3480,208.2290,208.9440,109567
2020-03-18 10:50:00,208.9420,209.0380,206.9390,207.2390,123535
2020-03-18 10:55:00,207.1570,207.3930,206.6090,207.0230,130728
2020-03-18 11:00:00,206.6530,207.5300,206.0820,206.4760,114534
2020-03-18 11:05:00,206.3800,206.5220,205.5540,205.6660,121206
2020-03-18 11:10:00,205.6830,205.9470,204.6730,204.8130,196159
2020-03-18 11:15:00,204.7030,205.5130,204.2170,205.4680,224178
2020-03-18 11:20:00,205.5700,206.4820,205.5070,205.9620,139802
2020-03-18 11:25:00,205.8750,206.5410,204.7730,205.1290,56197
2020-03-18 11:30:00,205.1250,206.2200,204.3300,205.3450,98520
2020-03-18 11:35:00,205.4350,206.3900,205.0220,205.1810,134377
2020-03-18 11:40:00,204.9290,205.5610,204.3310,204.6560,78906
2020-03-18 11:45:00,204.4860,206.1260,203.9070,205.6850,228195
2020-03-18 11:50:00,205.7530,207.3320,205.6910,207.2200,122755
2020-03-18 11:55:00,207.3310,207.8600,206.7690,207.4650,90142
2020-03-18 12:00:00,207.3970,207.6320,205.9260,206.0430,106331
2020-03-18 12:05:00,205.9270,207.5770,205.7710,206.5800,112731
2020-03-18 12:10:00,206.4830,207.4260,205.2720,205.3830,112575
2020-03-18 12:15:00,205.3530,205.4470,204.0950,204.3940,175347
2020-03-18 12:20:00,204.4200,205.5510,204.1420,205.3170,106086
2020-03-18 12:25:00,205.0700,205.9940,204.6790,205.5720,85952
2020-03-18 12:30:00,205.5980,205.9470,204.6410,205.0250,176411
2020-03-18 12:35:00,205.1270,205.2870,203.8600,204.7990,219453
2020-03-18 12:40:00,204.8160,205.2210,203.6710,205.1010,142968
2020-03-18 12:45:00,205.1550,205.3530,203.4360,204.0170,194923
2020-03-18 12:50:00,203.8360,204.4860,203.2000,203.5310,154678
2020-03-18 12:55:00,203.4740,203.8360,202.7300,202.8390,63077
2020-03-18 13:10:00,202.5080,203.6570,201.8350,201.9440,349901
2020-03-18 13:15:00,202.0630,202.4320,201.1850,201.8450,211064
2020-03-18 13:20:00,202.1690,202.7710,201.4020,201.9440,225326
2020-03-18 13:25:00,201.9150,202.3800,200.1590,200.4280,233425
2020-03-18 13:30:00,200.3890,200.4810,197.7860,199.0330,780936
2020-03-18 13:35:00,199.0230,201.2600,198.5960,200.5030,279511
2020-03-18 13:40:00,200.4600,202.2810,199.7260,201.1340,245284
2020-03-18 13:45:00,201.0860,201.3770,199.4720,201.2380,326763
2020-03-18 13:50:00,201.1380,201.2920,199.6320,200.7290,167743
2020-03-18 13:55:00,200.7660,200.9340,198.9160,199.4680,150649
2020-03-18 14:00:00,199.4420,199.8210,198.4920,198.6750,201078
2020-03-18 14:05:00,198.6280,200.0570,198.3090,199.0240,176918
2020-03-18 14:10:00,198.9290,199.1240,197.7390,197.9780,222889
2020-03-18 14:15:00,197.8650,198.9740,197.0330,197.1400,1047642
2020-03-18 14:20:00,197.1210,198.0220,196.3550,196.9210,297702
2020-03-18 14:25:00,196.7580,197.7770,196.1480,197.4690,565564
2020-03-18 14:30:00,197.4690,198.9080,196.6840,197.9260,283579
2020-03-18 14:35:00,197.8930,200.2020,197.8330,200.0790,190341
2020-03-18 14:40:00,200.1110,200.4030,198.2190,199.3350,137125
2020-03-18 14:45:00,199.4100,200.1230,198.3410,199.1090,158363
2020-03-18 14:50:00,199.0520,200.8110,198.7000,200.6530,167107
2020-03-18 14:55:00,200.6340,202.3470,200.2060,202.2690,216192
2020-03-18 15:00:00,202.3580,202.7520,199.9520,200.4180,212717
2020-03-18 15:05:00,200.3230,202.8750,200.2630,201.7700,301253
2020-03-18 15:10:00,201.9340,203.7000,201.8730,203.0000,226015
2020-03-18 15:15:00,202.9700,203.2910,201.3740,202.3210,195358
2020-03-18 15:20:00,202.3290,202.4230,199.9610,200.1970,188405
2020-03-18 15:25:00,200.1070,201.4430,199.3350,199.5330,297709
2020-03-18 15:30:00,199.4470,201.6300,199.1660,200.6350,205652
2020-03-18 15:35:00,200.5310,200.6230,198.6570,199.3110,422373
2020-03-18 15:40:00,199.1600,201.9700,199.0480,201.2430,275712
2020-03-18 15:45:00,201.1900,202.8180,200.1870,202.6600,388407
2020-03-18 15:50:00,202.6210,205.9330,201.9130,205.5060,484235
2020-03-18 15:55:00,205.4540,208.1140,203.3460,207.6440,1116030
2020-03-18 16:00:00,207.3590,207.4550,202.2040,202.3140,531785
2020-03-18 16:05:00,207.2180,209.0280,207.1080,207.4460,25091
2020-03-18 16:10:00,207.3590,209.0660,207.2960,207.8040,31569
2020-03-18 16:15:00,207.4250,207.5210,206.9200,207.0320,302
2020-03-18 16:20:00,207.3690,207.4640,206.2420,206.3540,940
2020-03-18 16:25:00,205.7860,207.3130,205.7240,207.2670,200
2020-03-18 16:30:00,207.6890,207.7840,206.5430,206.6550,5769
2020-03-18 16:35:00,206.7660,206.8610,206.3830,206.4950,2000
2020-03-18 16:40:00,206.7090,206.8330,206.6470,206.7870,1925
2020-03-18 16:45:00,206.7280,207.7840,206.6660,206.7960,859
2020-03-18 16:50:00,206.8320,207.9920,206.7690,207.9460,9980
2020-03-18 16:55:00,208.1220,208.3590,208.0590,208.2940,3765
2020-03-18 17:00:00,208.1600,208.3400,208.0970,208.2940,327
2020-03-18 17:05:00,208.8660,208.9620,208.8030,208.9160,400
2020-03-18 17:15:00,207.5380,207.6340,207.3720,207.4840,980
2020-03-18 17:20:00,207.4350,207.5300,207.3720,207.4840,1200
2020-03-18 17:45:00,208.1600,208.2560,208.0970,208.2100,107
2020-03-18 17:50:00,207.2180,207.3130,206.4300,206.5610,9508
2020-03-18 17:55:00,207.1710,207.2660,207.1080,207.2200,1800
2020-03-18 18:00:00,207.9810,208.4440,206.2140,206.3250,3984
2020-03-18 18:05:00,206.1440,206.2390,205.4880,205.6000,5039
2020-03-18 18:10:00,205.9930,206.0880,205.7240,205.8350,600
2020-03-18 18:15:00,205.8240,207.1250,205.7620,207.0790,3350
