,Realized Volatility,Predicted Volatility
2023-12-14,0.008264424026238,0.012616897
2023-12-15,0.0053356218591363,0.007533866
2023-12-18,0.0046070850199445,0.0066633285
2023-12-19,0.0031573712217091,0.008778823
2023-12-20,0.0069798103115515,0.0090034185
2023-12-21,0.0106097123354867,0.013292787
2023-12-22,0.0051640763797667,0.011183759
2023-12-26,0.0031964295704063,0.006983005
2023-12-27,0.0041192912404553,0.008187691
2023-12-28,0.0031881532053261,0.006971712
2023-12-29,0.0041046665399709,0.006385266
