,Realized Volatility,Predicted Volatility
2023-11-15,0.0057327341596908,0.007547851833208091
2023-11-16,0.0046109149361444,0.00680282230381498
2023-11-17,0.0033479375737085,0.00431910880864815
2023-11-20,0.0038133849169,0.003708128621178549
2023-11-21,0.0041086495387846,0.0037951630213227195
2023-11-22,0.0077395755944547,0.002928995634739855
2023-11-24,0.0015868535759783,0.004677169761069666
2023-11-27,0.0035583224805806,0.00338090791922635
2023-11-28,0.0044664322136639,0.002769551202585341
2023-11-29,0.0077224117590799,0.003598648603005452
2023-11-30,0.0065793689361047,0.00475282236574307
2023-12-01,0.0059397013042887,0.005125518149408729
2023-12-04,0.0069412303996036,0.005046749560131925
2023-12-05,0.0069003071930594,0.005212897011618742
2023-12-06,0.0064964311977282,0.0038019913550592314
2023-12-07,0.0063324248480822,0.005191806584049988
2023-12-08,0.0056774322003987,0.005310541496609278
2023-12-11,0.0035669074633137,0.004340015039652884
2023-12-12,0.0039947099488818,0.0038684928547835715
2023-12-13,0.007220973616336,0.0035840179000104313
2023-12-14,0.008264424026238,0.0051585048885610055
2023-12-15,0.0053356218591363,0.005821086115766787
2023-12-18,0.0046070850199445,0.00575605360916199
2023-12-19,0.0031573712217091,0.00358924006237882
2023-12-20,0.0069798103115515,-0.00012271909912381644
2023-12-21,0.0106097123354867,0.005431617765599468
2023-12-22,0.0051640763797667,0.006736056407639323
2023-12-26,0.0031964295704063,0.005086530712738656
2023-12-27,0.0041192912404553,0.0036491385346428505
2023-12-28,0.0031881532053261,0.0030775918846666843
2023-12-29,0.0041046665399709,0.002765594354092858
