,date,positivity_weighted,neutrality_weighted,negativity_weighted,compound_weighted
2492,2018-01-17,0.047650892600412754,0.325153716354663,0.02012902022697289,0.05964228135960048
2493,2018-01-18,0.06702159734150834,0.5263148228185478,0.008024802727725813,0.09905074627235917
2494,2018-01-19,0.056032468932994475,0.3789718090923842,0.02336567193004081,0.07222313827780631
2495,2018-01-20,0.01827055475508877,0.24431504863910258,0.006234932372199856,0.03305194331179828
2496,2018-01-21,0.02705133581833273,0.27264866769427587,0.033987748687507535,-0.04151867913269989
2497,2018-01-22,0.05407970497201708,0.44401279239918506,0.017358228992310692,0.061016295183755134
2498,2018-01-23,0.06873816107626979,0.5488768024607592,0.031540453447725006,0.042207593866363025
2499,2018-01-24,0.02891155419527567,0.4606375685784479,0.013972277812635889,0.03535327908518851
2500,2018-01-25,0.06480318102238215,0.4750736111932129,0.019351750399778718,0.10072943356137985
2501,2018-01-26,0.01364297020589085,0.29119307322762966,0.017540847875606294,-0.02886166821900745
2502,2018-01-27,0.030205723522929655,0.3419923763006436,0.006218472456115221,0.04657966091128528
2503,2018-01-28,0.03700792159447254,0.2567879380457783,0.023777374513876,0.04535329643355016
2504,2018-01-29,0.0165854979580262,0.41487926834428057,0.035924415155364625,-0.05923953017858218
2505,2018-01-30,0.053528934759972446,0.4394328929438763,0.03484953887972345,0.03827723288612663
2506,2018-01-31,0.03734825027837628,0.3886200011112335,0.011450045046630244,0.04412045841003087
2507,2018-02-01,0.06939306132636187,0.49747749379623935,0.032973008405204035,0.07291058632085247
2508,2018-02-02,0.058494953765196187,0.43052972893364067,0.03220302856794803,0.043037834419504775
2509,2018-02-03,0.017898223552155253,0.17847021976899097,0.012318623223483522,0.006863650588452002
2510,2018-02-04,0.000977152874119164,0.09807296618357544,0.0,0.0010422963990604417
2511,2018-02-05,0.0339835509015878,0.3376194608730985,0.01741382658979223,0.026648121719683258
2512,2018-02-06,0.04176150341075904,0.4524072056913298,0.011458921668961721,0.06613401770207364
2513,2018-02-07,0.0573962357507083,0.5112076612779988,0.04713599211249252,0.02538364747514719
2514,2018-02-08,0.07476170081100511,0.5139203021914862,0.040854249329500915,0.08066026604739594
2515,2018-02-09,0.0665090009402889,0.44585053872330477,0.02751565246458832,0.07798446103059745
2516,2018-02-10,0.02148665430949505,0.2373546347333311,0.017190472909800858,0.004522981457343917
2517,2018-02-11,0.01760469140023433,0.3725189675376897,0.012979035358730597,-0.011200569104396124
2518,2018-02-12,0.05625738065694072,0.37435700177272085,0.017107925264582772,0.10031593728751488
2519,2018-02-13,0.06898672346224619,0.5436545553172496,0.015659195990448835,0.11548726992326484
2520,2018-02-14,0.05700748823211139,0.5204140499400697,0.015553278980486349,0.07198607529623342
2521,2018-02-15,0.07353981625073011,0.44167819005361086,0.016044435920873724,0.12131499729768479
2522,2018-02-16,0.025732369335673203,0.4139209362613469,0.008291802065714797,0.03264542282865878
2523,2018-02-17,0.021632275908263863,0.15984943746613323,0.0005979059672128053,0.03956767869570168
2524,2018-02-18,0.020883710170484633,0.24431751012231467,0.007539142779015006,0.02436737375531095
2525,2018-02-19,0.0348098858012336,0.24055842712559716,0.03996186427295895,-0.0014270632044445716
2526,2018-02-20,0.05983062641930917,0.4879300328752063,0.02349229571476661,0.07844243770536417
2527,2018-02-21,0.04671393122092765,0.4971650663228419,0.03254628762430296,0.020685621354610537
2528,2018-02-22,0.03652850704807201,0.3704474905136516,0.01118177409971067,0.055993705060881666
2529,2018-02-23,0.04394983791199572,0.37324576008598986,0.017536639406653433,0.059395701082985364
2530,2018-02-24,0.028158963454044103,0.2680553843412501,0.013581108320224617,0.03740681876993606
2531,2018-02-25,0.02850789878100069,0.39516256334711136,0.006095642224471964,0.04916490166730703
2532,2018-02-26,0.03007020659037089,0.48041138361476315,0.030415606402163845,-0.0015092870734208716
2533,2018-02-27,0.08020832479602029,0.44155179384154103,0.02314031716346595,0.11235137270677208
2534,2018-02-28,0.0507231921905887,0.4654542634485048,0.0328186980734842,0.035830989364025526
2535,2018-03-01,0.06511550401309658,0.3917338770072802,0.03614629620808294,0.056974989010489877
2536,2018-03-02,0.01884324460933729,0.4628563971585972,0.03467884495718871,-0.018641478603249186
2537,2018-03-03,0.009373949358203282,0.33021530044788033,0.03203420669468411,-0.07957579155382577
2538,2018-03-04,0.023421853011982435,0.24033648682284997,0.0,0.052440790880123996
2539,2018-03-05,0.05387323184980331,0.3815742532972335,0.0037010172219384754,0.07259725229520526
2540,2018-03-06,0.06741116156368272,0.4070490594788784,0.019596953462231555,0.094745479580467
2541,2018-03-07,0.05047951136905539,0.4455552327426078,0.005918609859100037,0.08922386262537801
2542,2018-03-08,0.035765020940835064,0.5089081379354374,0.03400251105442892,-0.028457173157817955
2543,2018-03-09,0.0257219722770324,0.4219556286612459,0.051727038410574994,-0.04315565613640179
2544,2018-03-10,0.015102342849640703,0.2995296327557668,0.004534226548410462,0.021070680974589293
2545,2018-03-11,0.0473111737984045,0.25763209532500875,0.02125655542797866,0.0479655677466815
2546,2018-03-12,0.03638948964000058,0.4640289322641546,0.023938112603854853,0.004734825140533257
2547,2018-03-13,0.05514685818740378,0.491468924428194,0.03586634625733122,0.022952135893764693
2548,2018-03-14,0.062295269235155964,0.3595962998043228,0.02891335039336835,0.05017800008072811
2549,2018-03-15,0.0572716131714179,0.4791142975464914,0.026702941379849965,0.04353824965960943
2550,2018-03-16,0.036341582550231954,0.39451814013160436,0.011340971819205358,0.042002529887341156
2551,2018-03-17,0.013498832094567169,0.1599210426770144,0.04668926877999604,-0.052769688234255
2552,2018-03-18,0.004855169363986566,0.10967386773384774,0.013359967371575616,-0.015151835033430698
2553,2018-03-19,0.0449317947536939,0.38828326189762696,0.010952127521392557,0.04176219994015331
2554,2018-03-20,0.05913422757145976,0.4003289687752108,0.022640226793129978,0.07811018151209768
2555,2018-03-21,0.027195425919010453,0.5790575512636131,0.027276234791809666,0.005852941789423904
2556,2018-03-22,0.043106072990770544,0.4405932259284649,0.016757353561582308,0.04599694714787656
2557,2018-03-23,0.0527914166350847,0.31541503693876727,0.020749115517447906,0.05076792443410809
2558,2018-03-24,0.041823766991413776,0.25566880297784106,0.002991420733099066,0.09078185515545462
2559,2018-03-25,0.0191427065291208,0.24720218476820652,0.012536569010158463,0.005945030908201391
2560,2018-03-26,0.06422173041725361,0.5632481054254529,0.02089283049286404,0.07237774778407538
2561,2018-03-27,0.05126226918687431,0.5003143726661391,0.03405787803855799,0.02840722025429876
2562,2018-03-28,0.061945394857820496,0.48192866428087944,0.04445363119838108,0.026117131159242662
2563,2018-03-29,0.046064124693724895,0.44526387721960925,0.038685888000130716,0.019023475522470225
2564,2018-03-30,0.06166904939755797,0.2659042040175492,0.051226045272987,-0.00038730625900843907
2565,2018-03-31,0.028475834018342628,0.13020453201068563,0.009225980152864835,0.04398224830902704
2566,2018-04-01,0.025494654440643017,0.12852907133910585,0.021209658199367654,0.014338315262765102
2567,2018-04-02,0.051298248363368056,0.48703186882020916,0.026190890043706876,0.04021112157544337
2568,2018-04-03,0.06818219640249522,0.3833766424628138,0.027053629203401985,0.05805043862096827
2569,2018-04-04,0.05141121619163055,0.40871207477107,0.02051609291206379,0.027004669442347133
2570,2018-04-05,0.036924808546945145,0.46941714578727006,0.012731720636247936,0.04323073186084426
2571,2018-04-06,0.034457344835139715,0.35978436338105946,0.04784596549821423,-0.013806737617960614
2572,2018-04-07,0.029703841151332275,0.23228830444438964,0.02423905290359289,0.019789699291302847
2573,2018-04-08,0.03145826809196885,0.35713498637377294,0.00705631748741031,0.02584390325877016
2574,2018-04-09,0.06602816236379389,0.4141512753428751,0.021823128716655933,0.07043872679950014
2575,2018-04-10,0.057362534142752546,0.5836803895198873,0.02529946085602545,0.05031074050365841
2576,2018-04-11,0.04254626397252765,0.36379190503606307,0.0268324508853736,0.0325021451169389
2577,2018-04-12,0.06320758266106252,0.512776642430499,0.013172882124309138,0.08691190744247072
2578,2018-04-13,0.0428219677071176,0.41646099820295757,0.03860189774086917,-0.02427232574003912
2579,2018-04-14,0.005311265307368314,0.06268737274846077,0.001636412588900016,0.006333373276308206
2580,2018-04-15,0.020991111834953023,0.34195130748958896,0.003990288519225199,0.0051769883282761255
2581,2018-04-16,0.08329263065273781,0.4704015786426126,0.029062429814918474,0.10364776371297214
2582,2018-04-17,0.05262343904180659,0.5815194178501569,0.05501051440458494,-0.02241827674316934
2583,2018-04-18,0.05891575047117223,0.5310686733535245,0.050031716293486676,0.029507451032138515
2584,2018-04-19,0.03888148117351099,0.38625348839097745,0.03153644129651589,0.029042073971292652
2585,2018-04-20,0.07536539663348893,0.3913520557746985,0.029967398415572503,0.03499330323151006
2586,2018-04-21,0.024744247143173234,0.2951054320512023,0.028556294942493336,0.020353854632661695
2587,2018-04-22,0.011477227123383666,0.06985193637622539,0.0031651172787200525,0.01310407870873211
2588,2018-04-23,0.04593954495386425,0.3699703292197957,0.019544236218647107,0.03973942155603914
2589,2018-04-24,0.06920872159699129,0.5449634350486534,0.024526714171261687,0.0763679930955585
2590,2018-04-25,0.0938538979077728,0.6038570725232434,0.028145804864135867,0.10582025578825142
2591,2018-04-26,0.11758324585770691,0.4514609927301875,0.035141424005835066,0.1396384028363922
2592,2018-04-27,0.11528992672782722,0.4384179961076417,0.01792463078385328,0.15367399277160837
2593,2018-04-28,0.011777423116226676,0.37557953962745205,0.013933340639445155,-0.025676829878799552
2594,2018-04-29,0.0069370941824651415,0.1934431733125605,0.00604030823275817,0.008961987482389962
2595,2018-04-30,0.06782003837264539,0.6232056319368495,0.023424787174854286,0.081278354631423
2596,2018-05-01,0.11200694570930773,0.49645967405206215,0.016031927736261796,0.18594247017490068
2597,2018-05-02,0.07725832408905849,0.5477660131937429,0.02638648090301063,0.08536723703683716
2598,2018-05-03,0.07509160206441746,0.5288569113074039,0.021052763390091895,0.1140371512003421
2599,2018-05-04,0.06076048405162986,0.36463159248176524,0.03578631276772651,0.060446082603901406
2600,2018-05-05,0.016156914265162043,0.36436313668134535,0.024507316150329923,-0.02860879470134086
2601,2018-05-06,0.0692143943395643,0.14247448447005465,0.005560178531860445,0.09523809993302608
2602,2018-05-07,0.06474638192761852,0.5229903961809748,0.015555169393967266,0.10235975393815445
2603,2018-05-08,0.024640812955441946,0.5372042746922453,0.032111099359214815,-0.03844474342126446
2604,2018-05-09,0.048457664219131225,0.43938138761299933,0.017839650419690763,0.05557361761069923
2605,2018-05-10,0.07114788349474216,0.43094587808981294,0.0151700952289869,0.09506908978253073
2606,2018-05-11,0.059233453473559725,0.41697033150201673,0.011373671718876283,0.07749605629665046
2607,2018-05-12,0.039153331386515916,0.22737158952501946,0.012195387183138517,0.043394718001656
2608,2018-05-13,0.03944471798110231,0.1439267819965128,0.011739722579889797,0.060895108745893683
2609,2018-05-14,0.0701180717238856,0.3650629046733917,0.025808353342951215,0.05905202826055079
2610,2018-05-15,0.047409680361688425,0.5455094600450536,0.03207637088947798,0.02580994740450185
2611,2018-05-16,0.029758376878075463,0.41823305048360976,0.02560749062659916,0.0035023984590498453
2612,2018-05-17,0.07774209211991373,0.3707370221387168,0.045759453427327214,0.06413101667636724
2613,2018-05-18,0.03045627144841788,0.4077234230610658,0.05863626936330612,-0.03861406428863202
2614,2018-05-19,0.004370283457024842,0.15682281585643332,0.040487319544901645,-0.11010013402457357
2615,2018-05-20,0.01286708905257843,0.08427217766080694,0.0042955830458625424,0.005083508390924659
2616,2018-05-21,0.03680786699407064,0.3977858589006713,0.028347553800235743,-0.015082628510801268
2617,2018-05-22,0.04536596467671423,0.334413409242531,0.07932965149545904,-0.0990968466599382
2618,2018-05-23,0.03322739564696605,0.3260113299811661,0.008871634476150369,0.029422315182605602
2619,2018-05-24,0.02946871679208496,0.4280564358111558,0.01170344290379399,0.028649532109896136
2620,2018-05-25,0.04380610693095284,0.2922335911875521,0.02197659094874801,0.03872890981486622
2621,2018-05-26,0.014310370675064066,0.12353262233447185,0.03006335317235718,-0.06539570402702644
2622,2018-05-27,0.001332727947756971,0.2044412942025619,0.002898323524700543,-0.001632474295819373
2623,2018-05-28,0.0,0.117561314071497,0.0,0.0
2624,2018-05-29,0.05283381482332328,0.46442724102830557,0.09194896636208608,-0.09161761279714997
2625,2018-05-30,0.053078632476751625,0.4927712862346706,0.019656080166357216,0.019061713420617556
2626,2018-05-31,0.06842265631114616,0.4459825073156654,0.016860627044688523,0.08954036833959156
2627,2018-06-01,0.07351103045066681,0.4746865148283299,0.05165725881558806,0.005388731291050028
2628,2018-06-02,0.013828793067542724,0.15470864711830273,0.004257185006824633,0.010810220593315292
2629,2018-06-03,0.0012296881920418705,0.1295587901834217,0.0027012822579280437,-0.0053088259897414196
2630,2018-06-04,0.03410875300859211,0.4752138726896774,0.01717292850767504,0.012094267289293286
2631,2018-06-05,0.03794263604855838,0.45735331585574557,0.021228054900659526,0.027631323750228542
2632,2018-06-06,0.07441761324375958,0.5279535711295815,0.020134467031782267,0.08797415719575216
2633,2018-06-07,0.06937473288569365,0.4985694878614382,0.011905617038501251,0.09559033485919034
2634,2018-06-08,0.03670494915549057,0.4442338873341077,0.028745866047253772,0.011742308595129078
2635,2018-06-09,0.04951484848543716,0.23363775353950572,0.019890990374254236,0.1342354871416834
2636,2018-06-10,0.00932699453410058,0.14793742965942352,0.0,0.011980305614559518
2637,2018-06-11,0.02544955264033632,0.38602994860732576,0.00881047673154748,0.03234025445587045
2638,2018-06-12,0.0872326829105114,0.4996810326751807,0.026939886273611175,0.1523140179350519
2639,2018-06-13,0.044430723982555806,0.41548182264877453,0.025061033874784887,0.017095064465307536
2640,2018-06-14,0.0638709593058737,0.4937755750273716,0.027578941959887908,0.08965373561106482
2641,2018-06-15,0.04270943641574035,0.3701626397355606,0.016840629487888857,0.03888742785694935
2642,2018-06-16,0.010574793943370872,0.23007475898996912,0.0541659434058256,-0.08453894543477578
2643,2018-06-17,0.004170350181100924,0.1287962325162803,0.008362842153807287,-0.011553507525702982
2644,2018-06-18,0.06542685406684878,0.473298942867545,0.03521981100087329,0.05755774661233514
2645,2018-06-19,0.04811597257681884,0.5183242972805336,0.029963598737049353,0.04749708154138791
2646,2018-06-20,0.0670978246407076,0.5089315660025743,0.0323809219489341,0.0664250210552873
2647,2018-06-21,0.05118181539570036,0.3338376123880172,0.01886161331130113,0.05654142810463735
2648,2018-06-22,0.04096678805712983,0.3195073225828309,0.03753100565301306,0.010397228528701247
2649,2018-06-23,0.037355070813333016,0.2961115047796266,0.0006992046347887055,0.10537989213163222
2650,2018-06-24,0.023019369888964962,0.11236717307849896,0.002799803882404786,0.04152093473469805
2651,2018-06-25,0.03207553358332045,0.40975040828497306,0.03682554284626841,0.005998299279379162
2652,2018-06-26,0.04434953507861886,0.4737160770308849,0.022786120479179696,0.04479188381137172
2653,2018-06-27,0.039181230206284605,0.3822451593754533,0.052382350894288936,-0.0411183793231125
2654,2018-06-28,0.05557528405628538,0.5445441721220873,0.03320896201554569,0.06894165335602384
2655,2018-06-29,0.013829319930859221,0.3371765248101467,0.02775027080797894,-0.044199397201427536
2656,2018-06-30,0.014546070897947476,0.22173242783454988,0.010589960201251135,0.006701648751376887
2657,2018-07-01,0.020375404255912073,0.07124311634718283,0.021753377343127808,-0.007115131243872875
2658,2018-07-02,0.043708737929514845,0.3177030935853036,0.020343134554164387,0.07629383570609315
2659,2018-07-03,0.051076337381671055,0.381017847543379,0.03830145533482834,0.02699875042599512
2660,2018-07-04,0.025350797737151473,0.15286005119446375,0.005608122309876097,0.020831017304545278
2661,2018-07-05,0.03172513140860496,0.3078890296317838,0.0016619815356015788,0.06181986022875334
2662,2018-07-06,0.01565466804501176,0.2391315647057563,0.02811562234570404,-0.04918941429359622
2663,2018-07-07,0.012189068669113394,0.14908855379890035,0.0071822918561147775,0.01930878952629374
2664,2018-07-08,0.025652010190656722,0.21677232125522783,0.00777490748952615,0.054728807810669355
2665,2018-07-09,0.029132434128786678,0.2869162145791134,0.016476303486657608,0.03228222173218437
2666,2018-07-10,0.026663518397800658,0.4231797399741093,0.049055489885459796,-0.04460516331583153
2667,2018-07-11,0.034934643016976026,0.3124194157728463,0.025752925807202932,0.030205963693307757
2668,2018-07-12,0.05506929764542616,0.464468276681502,0.021940846174778053,0.03976720182040536
2669,2018-07-13,0.06382492669256076,0.47023124461261656,0.023165029760078566,0.08555387172620878
2670,2018-07-14,0.0195912219333339,0.1643284851388725,0.018078568045103702,0.004550931117331944
2671,2018-07-15,0.01468226010227708,0.13570840020696573,0.0,0.044288132527690593
2672,2018-07-16,0.06660320139129448,0.3609995396409871,0.05310092895323822,0.013267442288553082
2673,2018-07-17,0.044210363596246915,0.4210113374083062,0.029057263052952264,0.010407385056487327
2674,2018-07-18,0.056581305729310305,0.4661544119341745,0.032644464802720076,0.03864828418126329
2675,2018-07-19,0.049479567399293115,0.45653785465954144,0.03161334403265513,0.01967056402155116
2676,2018-07-20,0.03632038268957225,0.39950528242574235,0.012483835596029898,0.054354087531925596
2677,2018-07-21,0.0119458040413599,0.10678590601835912,0.004085470529979075,0.011751155387852794
2678,2018-07-22,0.009452961983657847,0.1210772689086359,0.004125123401185457,0.02623229827444864
2679,2018-07-23,0.05829523440013559,0.5080815771647348,0.016998125225557874,0.09304415481549623
2680,2018-07-24,0.07299263767528671,0.45470482735633666,0.023923674980438594,0.08516348850939671
2681,2018-07-25,0.06423193778620362,0.4505862647399957,0.044358218825239604,0.038651294402207784
2682,2018-07-26,0.038054762166001656,0.5236855141059655,0.006090151599449471,0.04993932363159112
2683,2018-07-27,0.06922424155648307,0.37845331899885654,0.03214328830598154,0.055155717648529716
2684,2018-07-28,0.006017486659160539,0.1223523506312089,0.006418794149434868,0.004375626241335099
2685,2018-07-29,0.03568974658938046,0.1922275524513672,0.027153533152655014,0.03536355391085075
2686,2018-07-30,0.025230087802159323,0.2730084499902972,0.01529486462016551,0.012016852616972929
2687,2018-07-31,0.030388655278644428,0.29103544540240844,0.006948800282332552,0.03276539516382401
2688,2018-08-01,0.059302757894058235,0.3679401804252348,0.03842057705056843,0.025509533496856193
2689,2018-08-02,0.03684260499512595,0.42400535285824426,0.05534679214755459,-0.061306366557861196
2690,2018-08-03,0.04617802365041729,0.33769178673381767,0.01560413830547433,0.0570063855074
2691,2018-08-04,0.016829558863461144,0.18716169925271486,0.001977331878254186,0.022740740173385884
2692,2018-08-05,0.007273035448973738,0.09839020050095365,0.003909486088808918,0.003999561598784071
2693,2018-08-06,0.053033665872607466,0.31390269580019037,0.024306209943399965,0.05004733449513095
2694,2018-08-07,0.04463659750099018,0.353050236806921,0.03471963763977406,0.0024973957138124045
2695,2018-08-08,0.04017409026499911,0.40983215099662007,0.04042976844681147,0.028363302355263104
2696,2018-08-09,0.05176114531804559,0.38240089716316544,0.029348820559994528,0.041448479557252414
2697,2018-08-10,0.012372494452854804,0.2369013845283149,0.015287357699381367,-0.027321065954934894
2698,2018-08-11,0.02334550548357343,0.3807871541718041,0.001840964162512518,0.06430582265435006
2699,2018-08-12,0.02399800845518669,0.10901982358569472,0.0,0.08451206055877039
2700,2018-08-13,0.022721742368274272,0.25300567532682805,0.01675158905074868,0.010854567838756556
2701,2018-08-14,0.03860716876371103,0.2851713418677078,0.019845006857846757,0.016360311588991205
2702,2018-08-15,0.032828325977283704,0.4858578759676844,0.008805070504152364,0.04902207879462381
2703,2018-08-16,0.0407564344773786,0.34572657011532665,0.03739989296055001,0.005545560104342113
2704,2018-08-17,0.03481942455177367,0.3231302039002106,0.027229023490643565,0.005869777206257826
2705,2018-08-18,0.0064801708444561,0.10638440848970714,0.011263103640102967,-0.008951204621195554
2706,2018-08-19,0.008457391749875786,0.28519298721900616,0.02608197308069478,-0.0534270608433699
2707,2018-08-20,0.03346310561645397,0.3698437734608351,0.05121039332526293,-0.011423001504414759
2708,2018-08-21,0.08231878985664332,0.36634843246389126,0.011659959681557643,0.15023015705354192
2709,2018-08-22,0.05563594359789849,0.3159794914546228,0.0267694607539812,0.04288970487699138
2710,2018-08-23,0.04145736781289028,0.44358030773112883,0.013755542135053716,0.05500365335260902
2711,2018-08-24,0.04264044954719544,0.4214690070974141,0.02421617629769584,0.03429219222370574
2712,2018-08-25,0.015782448178763037,0.14492285489820014,0.024344188903903514,-0.04089488997895796
2713,2018-08-26,0.017095782310870576,0.0663161478287004,0.021218882750551123,-0.03199928194893539
2714,2018-08-27,0.045515803060902034,0.33923326283894006,0.01706505548892237,0.0667202269969905
2715,2018-08-28,0.039224516700239506,0.3252359906133433,0.032102379492751604,0.00535911177337387
2716,2018-08-29,0.028899973682654886,0.3349681227824638,0.01660630982235124,0.025186776457479746
2717,2018-08-30,0.04785962671751774,0.4516324753070828,0.03063400482989781,0.03420986619803773
2718,2018-08-31,0.039125673119566946,0.4177261907637012,0.042250575368900437,-0.008394614566798696
2719,2018-09-01,0.00995243052628596,0.16678563145685504,0.014732541814956115,-0.0006545789061404867
2720,2018-09-02,0.0,0.1005634253580622,0.0,0.0
2721,2018-09-03,0.02132331443871689,0.22397750604063277,0.07420591628166526,-0.08309210594686349
2722,2018-09-04,0.040729396556074215,0.3117669560852394,0.024046064834860863,0.01337574517290846
2723,2018-09-05,0.045135433748236205,0.4171332128791246,0.028685540668967426,0.029384415769996737
2724,2018-09-06,0.039844537412290285,0.44721727035355374,0.02886016708091399,-0.0036495446765537993
2725,2018-09-07,0.01796103131805887,0.43290982073076,0.0234646657478844,-0.02486051809524786
2726,2018-09-08,0.002643171497375148,0.2471340106176407,0.029035681631527258,-0.08010401040755753
2727,2018-09-09,0.004646661536844333,0.21480195929544196,0.015482789914487417,-0.010808216337499886
2728,2018-09-10,0.028287310064402233,0.24185543854944205,0.022075689899793603,-0.008937553373888558
2729,2018-09-11,0.05873407910326689,0.3001212411676537,0.007472516783461843,0.07737266437597158
2730,2018-09-12,0.038897734832455004,0.4216759257688207,0.025336983302502773,0.018185462620125277
2731,2018-09-13,0.04745280741154883,0.35411702012809504,0.025347086583227953,0.03208959070870203
2732,2018-09-14,0.03444630343637082,0.3293377730968273,0.016641827367002975,0.016280413731541578
2733,2018-09-15,0.047234758247121374,0.22687870117668316,0.011993897292060546,0.09922421546141313
2734,2018-09-16,0.018342487889069836,0.17220650218242714,0.019433994623256318,-0.009762916402122082
2735,2018-09-17,0.0398018781031336,0.309714809769413,0.03434536671154124,0.007106146927061626
2736,2018-09-18,0.03469354189729341,0.5330726879704175,0.05546774294637203,-0.07362532323641091
2737,2018-09-19,0.044254225379878345,0.4575546948832523,0.020362250384539055,0.060090805863306326
2738,2018-09-20,0.03419250990605083,0.47305754869543554,0.030670592252473452,-0.006951925555469654
2739,2018-09-21,0.043209222775620934,0.4449824033079264,0.047040623132408366,-0.00298807123580649
2740,2018-09-22,0.0038853276870548328,0.1152391107980063,0.026212849106288173,-0.03588490402088772
2741,2018-09-23,0.02999177178410048,0.2734886023500042,0.04132607534461642,-0.0032405009880015594
2742,2018-09-24,0.06298594049895045,0.4017060248983157,0.01783926465273312,0.09723774124403332
2743,2018-09-25,0.026418348750366655,0.2878480943691102,0.04233169347308184,-0.03624381382986995
2744,2018-09-26,0.058421618659664845,0.4376129217953346,0.019076821584115475,0.07268305383929613
2745,2018-09-27,0.0810254285136876,0.36721046795186674,0.03685861330294915,0.06441840789308909
2746,2018-09-28,0.04668689143630598,0.4261598609526522,0.035899550094193426,0.00949627739310114
2747,2018-09-29,0.01880638511348015,0.2015565940252916,0.060879352588846525,-0.09632133121388517
2748,2018-09-30,0.0019016755086592502,0.059285229855495114,0.05056284651543284,-0.08051082966491789
2749,2018-10-01,0.030120573659525866,0.4299526993986479,0.043911675318338936,-0.013895565820488596
2750,2018-10-02,0.04182619050626615,0.4255264693450287,0.03657775886168117,0.0084750852031578
2751,2018-10-03,0.05930804477923717,0.37480850018523326,0.009063605321392235,0.12574459463835516
2752,2018-10-04,0.07643535179175041,0.3778513466701604,0.059817242941910945,0.019176050654293883
2753,2018-10-05,0.046644292882172936,0.23784379403187178,0.03903925909945415,0.006808391950093815
2754,2018-10-06,0.04170756040322581,0.2972981024115706,0.015871792705027622,0.06301280236687731
2755,2018-10-07,0.0023570022288340814,0.27442220303204934,0.0709907419900666,-0.12029965904580363
2756,2018-10-08,0.05646907235260489,0.36516002346567167,0.030072681125536013,0.04690967798805045
2757,2018-10-09,0.03236333025018414,0.39283555036355144,0.007764223678170333,0.029930257263461726
2758,2018-10-10,0.06673231152115651,0.3901795209337986,0.017478994941888024,0.09869835845005916
2759,2018-10-11,0.06318514720279965,0.3897654274504858,0.05033225157433035,0.05592582246544857
2760,2018-10-12,0.04399067452121678,0.35336290166903583,0.028542973201218742,0.010478882772669226
2761,2018-10-13,0.013877752699412585,0.13985877055526327,0.004483088655007336,0.026536221979293263
2762,2018-10-14,0.012850656801630077,0.12149669069694388,0.00715930507643757,0.009348408700745325
2763,2018-10-15,0.0375022426601851,0.3629584469867432,0.03995926548482594,0.02155297230312005
2764,2018-10-16,0.06093715674500626,0.44970502113671423,0.05234072996844049,-0.0033951224707892114
2765,2018-10-17,0.03851350134386316,0.4362636586681664,0.043884134084418505,-0.03229331910986913
2766,2018-10-18,0.0515364940386438,0.4949089484765803,0.037778929350726846,-0.00921197405194236
2767,2018-10-19,0.03374354513336341,0.4457834397103637,0.017399250486896542,0.013543767536920529
2768,2018-10-20,0.0,0.19758938738610976,0.00409103147225004,-0.008590313793501699
2769,2018-10-21,0.016291274908006078,0.09781838991856663,0.012759204168283397,0.001807927044505307
2770,2018-10-22,0.06930994714813894,0.3842100981575297,0.03239437866526228,0.049953496381439644
2771,2018-10-23,0.040056671437995996,0.5232823295914534,0.01732088946637591,0.02637108770359996
2772,2018-10-24,0.04512359026200585,0.4855584065901604,0.0238302753661351,0.015471007269416763
2773,2018-10-25,0.07547153599644355,0.41698368486640425,0.030383910619664434,0.06382760807122113
2774,2018-10-26,0.06587723200533113,0.32593593811355737,0.04532812840769962,0.030835443602092814
2775,2018-10-27,0.008675622934080206,0.3079503144913729,0.001295493299545846,0.016826473312729046
2776,2018-10-28,0.004175261091077517,0.08636849328222237,0.004175261091077517,0.0
2777,2018-10-29,0.03476005165883412,0.2769063815876797,0.007266348022482376,0.03934113790507021
2778,2018-10-30,0.03625990494998407,0.5568113383920035,0.026804473093079085,-0.010088495169432582
2779,2018-10-31,0.04070120642617847,0.33621351761180285,0.022564434955099244,0.04765595947799391
2780,2018-11-01,0.051072471285041665,0.43652432493534793,0.04036477988032798,0.023256302024648262
2781,2018-11-02,0.062130084972144506,0.368611026701389,0.026479586045959246,0.08614262002827837
2782,2018-11-03,0.02332864088345221,0.13414559121718,0.01629698683936708,0.018408644077716363
2783,2018-11-04,0.039827964729512985,0.23764349343072322,0.0027275359385333974,0.08376180600426554
2784,2018-11-05,0.03616843752708301,0.36603477548443414,0.04178075764187941,-0.025850818465242176
2785,2018-11-06,0.05150900069407159,0.46960918674666813,0.023551508438770692,0.044137372266083844
2786,2018-11-07,0.02761630684607814,0.2993751385398779,0.022841937010930107,0.012389835133440434
2787,2018-11-08,0.05914741343691258,0.4540577949387103,0.04369095202013364,0.026412804285397704
2788,2018-11-09,0.04499495385541112,0.36320601040295664,0.03865046535144885,-0.006689009043685655
2789,2018-11-10,0.01878124369326668,0.2622942443474016,0.03301939717636098,-0.05062069371818646
2790,2018-11-11,0.016643078514723943,0.14615271361398827,0.0,0.04135065807775026
2791,2018-11-12,0.02690838943525675,0.2577951527911156,0.03704542170971582,-0.021518760863284397
2792,2018-11-13,0.05288279172813938,0.4207120112798767,0.036364424545793,0.020956908295272508
2793,2018-11-14,0.03787943484270617,0.4400423006673758,0.042981347996552566,-0.04787330005244285
2794,2018-11-15,0.025377197530490083,0.38535948355588995,0.02903488942695423,-0.008596079602507817
