caldt,b30ret,b30ind,b20ret,b20ind,b10ret,b10ind,b7ret,b7ind,b5ret,b5ind,b2ret,b2ind,b1ret,b1ind,t90ret,t90ind,t30ret,t30ind,cpiret,cpiind
2000-01-31,0.004485,809.188600,0.017036,950.979900,-0.009797,929.323600,-0.005052,962.660600,-0.005587,894.388300,-0.001417,854.695100,0.002476,851.904500,0.004339,720.889300,0.004343,608.660200,0.002971,397.2
2000-02-29,0.036776,838.947300,0.030678,980.154000,0.013598,941.960500,0.009505,971.810700,0.009169,902.588900,0.006842,860.543000,0.005797,856.843000,0.004262,723.961700,0.004295,611.274500,0.005924,399.5
2000-03-31,0.047912,879.143000,0.034984,1014.444000,0.034752,974.695500,0.027027,998.075800,0.017635,918.506100,0.006593,866.216500,0.005338,861.416800,0.004793,727.431600,0.004377,613.950200,0.008245,402.8
2000-04-28,-0.013274,867.473200,-0.007828,1006.503000,-0.010026,964.923200,-0.006717,991.371700,-0.004274,914.580400,0.001496,867.512400,0.003549,864.474000,0.004941,731.025900,0.004595,616.771300,0.000584,403.1
2000-05-31,-0.000867,866.721100,-0.004246,1002.229000,0.001771,966.632100,0.005836,997.157400,0.004903,919.064600,0.004925,871.784900,0.004305,868.195500,0.006164,735.531900,0.004782,619.720700,0.001168,403.5
2000-06-30,0.020563,884.543500,0.020999,1023.275000,0.022074,987.969500,0.019042,1016.145000,0.018501,936.068200,0.011403,881.725800,0.007794,874.962300,0.004348,738.730000,0.003744,622.041000,0.005248,405.6
2000-07-31,0.020272,902.475000,0.018508,1042.214000,0.004640,992.553700,0.008591,1024.875000,0.007200,942.807900,0.006752,887.679300,0.005483,879.759700,0.004468,742.030700,0.004772,625.009300,0.002320,406.6
2000-08-31,0.020774,921.223000,0.022423,1065.583000,0.016603,1009.033000,0.015843,1041.112000,0.013304,955.351000,0.007772,894.578300,0.005976,885.017100,0.005156,745.856600,0.005002,628.135700,0.000000,406.6
2000-09-29,-0.024577,898.582100,-0.013494,1051.204000,-0.001323,1007.698000,0.007017,1048.418000,0.010004,964.908300,0.007983,901.719700,0.005337,889.740500,0.005281,749.795400,0.005093,631.334800,0.005208,408.7
2000-10-31,0.018404,915.119600,0.017418,1069.514000,0.008647,1016.412000,0.009339,1058.209000,0.008094,972.718300,0.006054,907.178700,0.004956,894.150000,0.005153,753.659100,0.005217,634.628500,0.001727,409.4
2000-11-30,0.029119,941.767000,0.030494,1102.128000,0.025641,1042.474000,0.024855,1084.510000,0.016327,988.599900,0.010289,916.512700,0.006788,900.219500,0.005437,757.756800,0.004966,637.780200,0.000575,409.6
2000-12-29,0.026450,966.676700,0.026133,1130.930000,0.030723,1074.501000,0.023028,1109.485000,0.023355,1011.689000,0.012919,928.353100,0.009996,909.218100,0.005512,761.933500,0.004909,640.911000,-0.000574,409.4
2001-01-31,-0.001917,964.823600,0.002511,1133.769000,0.004164,1078.976000,0.011923,1122.713000,0.013510,1025.357000,0.013519,940.903600,0.012048,920.172400,0.006900,767.190900,0.005243,644.271300,0.006322,412.0
2001-02-28,0.014203,978.527000,0.018639,1154.902000,0.011636,1091.531000,0.012849,1137.139000,0.011310,1036.953000,0.006873,947.370400,0.004732,924.526600,0.003967,770.234300,0.003653,646.624900,0.003998,413.6
2001-03-30,-0.014758,964.085900,-0.007316,1146.453000,0.002750,1094.532000,0.006763,1144.829000,0.008259,1045.518000,0.007193,954.184800,0.007367,931.337600,0.004678,773.837500,0.004320,649.418300,0.002275,414.6
2001-04-30,-0.043105,922.528900,-0.031123,1110.772000,-0.027449,1064.488000,-0.015447,1127.145000,-0.008237,1036.906000,0.002154,956.240100,0.004721,935.734500,0.004470,777.296500,0.003864,651.927600,0.003973,416.2
2001-05-31,0.008805,930.651800,0.003703,1114.885000,0.001373,1065.950000,0.003136,1130.680000,0.002011,1038.991000,0.005381,961.385600,0.006094,941.436800,0.003853,780.291500,0.003183,654.002900,0.004522,418.1
2001-06-29,0.004153,934.516800,0.005339,1120.837000,0.002161,1068.254000,0.001581,1132.467000,0.002230,1041.308000,0.003227,964.488000,0.002773,944.047400,0.003001,782.633100,0.002778,655.819700,0.001688,418.8
2001-07-31,0.038582,970.572400,0.038935,1164.477000,0.030526,1100.863000,0.028164,1164.362000,0.022406,1064.639000,0.013110,977.132500,0.007754,951.367600,0.003305,785.219700,0.002999,657.786500,-0.002809,417.6
2001-08-31,0.026989,996.767100,0.023600,1191.959000,0.015065,1117.448000,0.014634,1181.401000,0.011976,1077.389000,0.007129,984.098400,0.004845,955.977000,0.003284,787.798400,0.002996,659.757500,0.000000,417.6
2001-09-28,-0.002660,994.115700,0.004898,1197.797000,0.022599,1142.701000,0.025211,1211.186000,0.023823,1103.056000,0.017807,1001.622000,0.010444,965.961200,0.004224,791.126000,0.002730,661.558700,0.004507,419.5
2001-10-31,0.088895,1082.488000,0.051980,1260.058000,0.031821,1179.063000,0.028631,1245.863000,0.020708,1125.898000,0.012043,1013.685000,0.007903,973.595200,0.002545,793.139500,0.002154,662.983700,-0.003365,418.1
2001-11-30,-0.055366,1022.555000,-0.051658,1194.966000,-0.035211,1137.547000,-0.029733,1208.820000,-0.018299,1105.295000,-0.005276,1008.337000,0.001236,974.798500,0.002106,794.809800,0.001749,664.143200,-0.001688,417.4
2001-12-31,-0.022782,999.258800,-0.014911,1177.148000,-0.017354,1117.806000,-0.012400,1193.831000,-0.009027,1095.318000,0.000250,1008.589000,0.002073,976.819300,0.001592,796.075100,0.001484,665.128800,-0.003946,415.8
2002-01-31,0.010098,1009.349000,0.011488,1190.671000,0.004609,1122.958000,0.005779,1200.730000,0.003923,1099.615000,0.002636,1011.247000,0.000687,977.490400,0.001488,797.259700,0.001390,666.053700,0.002264,416.7
2002-02-28,0.006827,1016.240000,0.012538,1205.600000,0.012027,1136.463000,0.012980,1216.315000,0.011665,1112.442000,0.005400,1016.708000,0.003139,980.558700,0.001373,798.354300,0.001285,666.909500,0.003953,418.4
2002-03-28,-0.050435,964.986100,-0.040447,1156.837000,-0.036790,1094.653000,-0.029495,1180.440000,-0.023253,1086.574000,-0.008508,1008.058000,-0.002648,977.962200,0.001376,799.452900,0.001341,667.803900,0.005624,420.7
2002-04-30,0.036252,999.968700,0.040135,1203.266000,0.029382,1126.816000,0.028622,1214.227000,0.023723,1112.351000,0.013578,1021.745000,0.007708,985.500300,0.001669,800.787100,0.001546,668.836300,0.005593,423.1
2002-05-31,0.002146,1002.115000,0.001533,1205.111000,0.008136,1135.984000,0.011315,1227.966000,0.010847,1124.417000,0.004414,1026.255000,0.002214,987.682200,0.001607,802.074000,0.001442,669.800500,0.000000,423.1
2002-06-28,0.018716,1020.870000,0.018251,1227.106000,0.021555,1160.470000,0.018485,1250.664000,0.016332,1142.781000,0.009430,1035.933000,0.005796,993.406800,0.001432,803.222600,0.001312,670.679300,0.000556,423.3
2002-07-31,0.035049,1056.651000,0.030021,1263.944000,0.030770,1196.178000,0.030141,1288.361000,0.028037,1174.821000,0.015878,1052.381000,0.005072,998.445400,0.001556,804.472400,0.001507,671.690000,0.001112,423.8
2002-08-30,0.060110,1120.166000,0.045547,1321.513000,0.030178,1232.276000,0.022089,1316.819000,0.016825,1194.587000,0.004572,1057.193000,0.000968,999.411900,0.001467,805.652600,0.001402,672.631700,0.003331,425.2
2002-09-30,0.042904,1168.226000,0.041489,1376.342000,0.046890,1290.057000,0.036019,1364.250000,0.030206,1230.671000,0.010277,1068.058000,0.004035,1003.445000,0.001606,806.946400,0.001414,673.582800,0.001660,425.9
2002-10-31,-0.041985,1119.178000,-0.028103,1337.662000,-0.020221,1263.971000,-0.008435,1352.742000,-0.003478,1226.391000,0.002358,1070.576000,0.002565,1006.018000,0.001475,808.136700,0.001334,674.481700,0.001657,426.6
2002-11-29,-0.003344,1115.435000,-0.011966,1321.656000,-0.021163,1237.222000,-0.019251,1326.701000,-0.017077,1205.447000,-0.005049,1065.171000,-0.000347,1005.669000,0.001557,809.395000,0.001166,675.268100,0.000000,426.6
2002-12-31,0.042637,1162.994000,0.044021,1379.836000,0.035968,1281.722000,0.034456,1372.414000,0.028048,1239.258000,0.011089,1076.983000,0.004480,1010.175000,0.001199,810.365400,0.001079,675.996700,-0.002206,425.6
2003-01-31,-0.004782,1157.433000,-0.004343,1373.844000,-0.008285,1271.103000,-0.007164,1362.582000,-0.006167,1231.615000,0.000875,1077.925000,0.000443,1010.622000,0.001084,811.243900,0.000934,676.628300,0.004422,427.5
2003-02-28,0.029008,1191.007000,0.030871,1416.256000,0.026230,1304.444000,0.021521,1391.906000,0.016693,1252.175000,0.005203,1083.533000,0.001683,1012.323000,0.000850,811.933400,0.000871,677.217600,0.007705,430.8
2003-03-31,-0.017930,1169.653000,-0.011278,1400.283000,-0.005651,1297.073000,-0.002253,1388.770000,0.000020,1252.200000,0.001900,1085.592000,0.002141,1014.490000,0.001198,812.906100,0.001020,677.908300,0.006008,433.4
2003-04-30,0.011381,1182.964000,0.009585,1413.705000,-0.000069,1296.983000,0.002400,1392.103000,0.001737,1254.375000,0.001626,1087.357000,0.001039,1015.544000,0.000930,813.662100,0.000939,678.544900,-0.002172,432.5
2003-05-30,0.064188,1258.896000,0.057641,1495.192000,0.042443,1352.031000,0.033750,1439.086000,0.025215,1286.004000,0.004609,1092.369000,0.001078,1016.639000,0.000958,814.441600,0.000903,679.157600,-0.001632,431.8
2003-06-30,-0.023214,1229.672000,-0.014020,1474.230000,-0.009082,1339.752000,-0.004886,1432.055000,-0.002791,1282.415000,0.002200,1094.772000,0.002162,1018.837000,0.001439,815.613600,0.000984,679.825900,0.001090,432.2
2003-07-31,-0.104917,1100.659000,-0.093603,1336.237000,-0.066819,1250.231000,-0.046952,1364.817000,-0.030690,1243.057000,-0.006811,1087.316000,-0.000905,1017.915000,0.000746,816.222000,0.000674,680.284300,0.001089,432.7
2003-08-29,0.023022,1125.998000,0.009902,1349.469000,0.004672,1256.072000,-0.000653,1363.926000,-0.002624,1239.796000,-0.002283,1084.833000,0.000532,1018.457000,0.000717,816.807300,0.000689,680.753000,0.003806,434.4
2003-09-30,0.055228,1188.185000,0.058097,1427.869000,0.046768,1314.816000,0.040350,1418.960000,0.033421,1281.231000,0.012150,1098.014000,0.003814,1022.341000,0.001072,817.682900,0.000865,681.341900,0.003250,435.8
2003-10-31,-0.031384,1150.895000,-0.029366,1385.938000,-0.024426,1282.700000,-0.018579,1392.597000,-0.014593,1262.534000,-0.005100,1092.414000,-0.000772,1021.552000,0.000774,818.315800,0.000700,681.819200,-0.001080,435.3
2003-11-28,0.004057,1155.564000,0.003887,1391.325000,0.001662,1284.832000,-0.000094,1392.466000,-0.000681,1261.674000,-0.001446,1090.834000,-0.000455,1021.087000,0.000804,818.973700,0.000725,682.313400,-0.002703,434.1
2003-12-31,0.013211,1170.830000,0.016052,1413.659000,0.010311,1298.080000,0.011373,1408.303000,0.010046,1274.349000,0.006885,1098.345000,0.003836,1025.004000,0.000971,819.768900,0.000831,682.880400,-0.001084,433.6
2004-01-30,0.019525,1193.691000,0.015763,1435.942000,0.012966,1314.911000,0.009444,1421.603000,0.005584,1281.465000,0.002965,1101.601000,0.001233,1026.268000,0.000868,820.480500,0.000696,683.355700,0.004883,435.8
2004-02-27,0.021635,1219.516000,0.023563,1469.777000,0.017481,1337.897000,0.015920,1444.235000,0.012425,1297.387000,0.005320,1107.462000,0.001592,1027.902000,0.000663,821.024500,0.000623,683.781500,0.005400,438.1
2004-03-31,0.014178,1236.807000,0.013929,1490.250000,0.014353,1357.100000,0.012258,1461.938000,0.011272,1312.011000,0.003441,1111.273000,0.001410,1029.351000,0.000918,821.778200,0.000844,684.358600,0.006445,440.9
2004-04-30,-0.067295,1153.576000,-0.059584,1401.455000,-0.049090,1290.480000,-0.040496,1402.736000,-0.033809,1267.653000,-0.012968,1096.862000,-0.003310,1025.944000,0.000816,822.448700,0.000795,684.902600,0.003202,442.4
2004-05-28,-0.003441,1149.606000,-0.004100,1395.709000,-0.006666,1281.877000,-0.004916,1395.840000,-0.004927,1261.408000,-0.001439,1095.283000,-0.000371,1025.563000,0.000749,823.064700,0.000603,685.315600,0.005851,444.9
2004-06-30,0.011977,1163.375000,0.013616,1414.713000,0.010107,1294.833000,0.008733,1408.030000,0.005570,1268.434000,0.000646,1095.991000,0.000200,1025.768000,0.000819,823.738800,0.000817,685.875500,0.003173,446.4
2004-07-30,0.016703,1182.807000,0.014664,1435.458000,0.012080,1310.475000,0.009590,1421.533000,0.007603,1278.077000,0.003181,1099.477000,0.001789,1027.603000,0.000896,824.476900,0.000919,686.505900,-0.001581,445.6
2004-08-31,0.043186,1233.888000,0.039549,1492.229000,0.032183,1352.650000,0.026443,1459.122000,0.020377,1304.121000,0.008366,1108.676000,0.003512,1031.212000,0.001258,825.514100,0.001116,687.272000,0.000528,445.9
2004-09-30,0.009077,1245.088000,0.008695,1505.204000,0.002804,1356.443000,0.002040,1462.099000,0.000598,1304.901000,-0.001396,1107.128000,-0.000269,1030.935000,0.001327,826.609600,0.001185,688.086200,0.002111,446.8
2004-10-29,0.018720,1268.396000,0.015813,1529.006000,0.011144,1371.559000,0.008994,1475.249000,0.006911,1313.919000,0.003467,1110.966000,0.001553,1032.536000,0.001111,827.527900,0.001129,688.863100,0.005266,449.2
2004-11-30,-0.025773,1235.705000,-0.022469,1494.651000,-0.017663,1347.333000,-0.018028,1448.653000,-0.014843,1294.416000,-0.005720,1104.611000,-0.002025,1030.445000,0.001474,828.747700,0.001541,689.924600,0.000524,449.4
2004-12-31,0.029946,1272.710000,0.024136,1530.726000,0.013398,1365.385000,0.011803,1465.752000,0.007490,1304.112000,0.001828,1106.631000,0.001464,1031.954000,0.002104,830.491400,0.001672,691.077900,-0.003665,447.8
2005-01-31,0.038437,1321.629000,0.028471,1574.307000,0.009351,1378.152000,0.004691,1472.627000,0.000411,1304.648000,-0.000905,1105.629000,0.000604,1032.577000,0.001690,831.894900,0.001661,692.225800,0.002102,448.7
2005-02-28,-0.015657,1300.936000,-0.014668,1551.215000,-0.013112,1360.082000,-0.012305,1454.507000,-0.010545,1290.890000,-0.002707,1102.636000,-0.000387,1032.177000,0.001613,833.236800,0.001641,693.361700,0.005768,451.3
2005-03-31,-0.000930,1299.726000,-0.004377,1544.425000,-0.004518,1353.937000,-0.003489,1449.432000,-0.002861,1287.197000,0.000109,1102.756000,0.001544,1033.771000,0.002385,835.224000,0.002123,694.833600,0.007821,454.8
2005-04-29,0.039067,1350.503000,0.035333,1598.994000,0.026104,1389.280000,0.020601,1479.292000,0.015349,1306.954000,0.006062,1109.441000,0.003691,1037.587000,0.002189,837.052300,0.002072,696.273300,0.006725,457.9
2005-05-31,0.032511,1394.409000,0.032170,1650.434000,0.018363,1414.792000,0.020712,1509.931000,0.010154,1320.225000,0.004763,1114.726000,0.003251,1040.960000,0.002672,839.288900,0.002395,697.940900,-0.001028,457.4
2005-06-30,0.022747,1426.127000,0.017606,1679.492000,0.009046,1427.590000,0.002256,1513.337000,0.004573,1326.262000,0.001778,1116.708000,0.001802,1042.836000,0.002256,841.182400,0.002263,699.520600,0.000514,457.6
2005-07-29,-0.036368,1374.262000,-0.031633,1626.364000,-0.021346,1397.117000,-0.020219,1482.739000,-0.015060,1306.289000,-0.004307,1111.898000,-0.000608,1042.202000,0.002114,842.960600,0.002383,701.187600,0.004627,459.8
2005-08-31,0.035543,1423.107000,0.032788,1679.689000,0.020806,1426.185000,0.018484,1510.146000,0.015683,1326.775000,0.007228,1119.935000,0.004896,1047.304000,0.003081,845.557800,0.002920,703.235000,0.005118,462.1
2005-09-30,-0.041069,1364.662000,-0.033298,1623.759000,-0.018281,1400.113000,-0.017388,1483.888000,-0.012072,1310.758000,-0.003314,1116.223000,-0.000060,1047.241000,0.003136,848.209500,0.002848,705.237900,0.012220,467.8
2005-10-31,-0.022459,1334.013000,-0.019975,1591.325000,-0.011898,1383.454000,-0.011174,1467.307000,-0.008743,1299.298000,-0.000763,1115.372000,0.001098,1048.391000,0.002667,850.471600,0.002728,707.161800,0.002012,468.7
2005-11-30,0.012485,1350.668000,0.007972,1604.011000,0.006295,1392.163000,0.006018,1476.137000,0.004313,1304.902000,0.003289,1119.040000,0.002993,1051.529000,0.003393,853.357300,0.003045,709.315100,-0.008032,464.9
2005-12-30,0.026477,1386.430000,0.027379,1647.927000,0.011198,1407.753000,0.010786,1492.059000,0.005806,1312.479000,0.003983,1123.497000,0.003666,1055.384000,0.003170,856.062400,0.003160,711.556300,-0.004049,463.1
2006-01-31,-0.015976,1364.280000,-0.011112,1629.615000,-0.004563,1401.329000,-0.004991,1484.612000,-0.002261,1309.511000,0.001664,1125.367000,0.001937,1057.428000,0.003212,858.812100,0.003488,714.038200,0.007622,466.6
2006-02-28,0.012809,1381.755000,0.008721,1643.827000,0.000153,1401.543000,-0.002072,1481.536000,-0.001712,1307.269000,0.000597,1126.039000,0.002138,1059.689000,0.003270,861.620400,0.003322,716.410300,0.002017,467.5
2006-03-31,-0.055518,1305.043000,-0.040187,1577.766000,-0.019782,1373.818000,-0.010402,1466.125000,-0.006159,1299.218000,0.001006,1127.171000,0.002633,1062.479000,0.003923,865.000600,0.003642,719.019600,0.005536,470.1
2006-04-28,-0.038002,1255.449000,-0.024514,1539.089000,-0.008795,1361.735000,-0.004494,1459.536000,-0.001292,1297.539000,0.002915,1130.457000,0.003109,1065.782000,0.003340,867.889700,0.003559,721.578700,0.008509,474.1
2006-05-31,-0.005631,1248.379000,-0.001525,1536.742000,-0.001047,1360.310000,-0.001838,1456.853000,-0.001677,1295.363000,0.001361,1131.996000,0.002628,1068.583000,0.004294,871.616400,0.004195,724.605700,0.004963,476.5
2006-06-30,0.010872,1261.952000,0.010620,1553.062000,0.003077,1364.495000,0.003175,1461.479000,0.000956,1296.602000,0.001500,1133.694000,0.002458,1071.210000,0.003842,874.965100,0.003970,727.482400,0.001975,477.4
2006-07-31,0.023037,1291.023000,0.021198,1585.984000,0.016418,1386.898000,0.015436,1484.038000,0.013136,1313.634000,0.008253,1143.050000,0.005809,1077.433000,0.004207,878.646100,0.003976,730.374800,0.002957,478.8
2006-08-31,0.033521,1334.300000,0.028996,1631.971000,0.021575,1416.820000,0.016606,1508.682000,0.013386,1331.218000,0.007300,1151.394000,0.005217,1083.054000,0.004477,882.579800,0.004283,733.503200,0.001966,479.8
2006-09-29,0.022313,1364.072000,0.017554,1660.619000,0.011343,1432.891000,0.010171,1524.027000,0.007946,1341.796000,0.004989,1157.139000,0.004391,1087.809000,0.004418,886.479000,0.004047,736.471700,-0.004904,477.4
2006-10-31,0.011512,1379.775000,0.008110,1674.086000,0.007074,1443.027000,0.005760,1532.805000,0.004238,1347.482000,0.003894,1161.644000,0.003965,1092.122000,0.003932,889.964700,0.004076,739.473600,-0.005421,474.8
2006-11-30,0.028752,1419.446000,0.020207,1707.915000,0.013674,1462.759000,0.011619,1550.615000,0.008574,1359.036000,0.005344,1167.852000,0.004218,1096.729000,0.004312,893.802200,0.004243,742.611000,-0.001487,474.1
2006-12-29,-0.035085,1369.645000,-0.024170,1666.634000,-0.015746,1439.727000,-0.011550,1532.705000,-0.007490,1348.857000,-0.000605,1167.146000,0.002285,1099.235000,0.004088,897.456100,0.004036,745.608200,0.001489,474.8
2007-01-31,-0.010679,1355.019000,-0.007534,1654.078000,-0.003600,1434.544000,-0.001775,1529.985000,-0.000763,1347.827000,0.001951,1169.423000,0.003995,1103.626000,0.004410,901.413900,0.004328,748.835100,0.003053,476.3
2007-02-28,0.035901,1403.665000,0.028796,1701.709000,0.019999,1463.233000,0.018779,1558.716000,0.015508,1368.729000,0.008344,1179.180000,0.005063,1109.214000,0.003807,904.845500,0.003837,751.708400,0.005350,478.8
2007-03-30,-0.021418,1373.601000,-0.012110,1681.101000,-0.002247,1459.945000,0.001164,1560.531000,0.003053,1372.908000,0.004382,1184.348000,0.003904,1113.544000,0.004365,908.795200,0.004257,754.908500,0.009106,483.2
2007-04-30,0.008677,1385.520000,0.008095,1694.710000,0.006799,1469.871000,0.005634,1569.323000,0.004633,1379.269000,0.003723,1188.757000,0.003403,1117.334000,0.004529,912.911100,0.004348,758.190800,0.006496,486.3
2007-05-31,-0.025944,1349.574000,-0.020529,1659.919000,-0.014483,1448.583000,-0.013946,1547.437000,-0.011059,1364.016000,-0.001889,1186.511000,0.002538,1120.170000,0.004487,917.007400,0.004046,761.258700,0.006111,489.3
2007-06-29,-0.013263,1331.675000,-0.008926,1645.102000,-0.006804,1438.727000,-0.001106,1545.726000,0.000799,1365.105000,0.004189,1191.482000,0.004246,1124.926000,0.003801,920.492900,0.003918,764.241300,0.001938,490.2
2007-07-31,0.039013,1383.627000,0.030381,1695.082000,0.023884,1473.089000,0.021695,1579.260000,0.018827,1390.806000,0.010287,1203.738000,0.006321,1132.037000,0.004037,924.208900,0.003962,767.269200,-0.000254,490.1
2007-08-31,0.014998,1404.379000,0.017484,1724.719000,0.017130,1498.323000,0.022029,1614.050000,0.017403,1415.010000,0.010008,1215.785000,0.007002,1139.963000,0.005694,929.471300,0.004205,770.495700,-0.001834,489.2
2007-09-28,0.002330,1407.651000,0.001447,1727.215000,-0.000440,1497.664000,0.002781,1618.538000,0.004294,1421.086000,0.006878,1224.148000,0.005447,1146.172000,0.003905,933.100900,0.003347,773.074500,0.002756,490.6
2007-10-31,0.018432,1433.597000,0.015780,1754.470000,0.013082,1517.257000,0.009846,1634.474000,0.007296,1431.455000,0.004278,1229.385000,0.003567,1150.261000,0.003145,936.035600,0.003212,775.557600,0.002139,491.6
2007-11-30,0.062646,1523.406000,0.048778,1840.050000,0.044192,1584.307000,0.039726,1699.405000,0.037483,1485.110000,0.020658,1254.781000,0.011388,1163.360000,0.004658,940.395600,0.003395,778.190600,0.005940,494.5
2007-12-31,-0.008740,1510.092000,-0.006067,1828.886000,-0.003627,1578.561000,0.001302,1701.618000,0.000672,1486.108000,0.001824,1257.070000,0.001147,1164.694000,0.002879,943.103000,0.002921,780.463700,-0.000671,494.2
2008-01-31,0.025452,1548.526000,0.025689,1875.869000,0.038355,1639.107000,0.036982,1764.547000,0.033951,1536.563000,0.020304,1282.593000,0.013061,1179.906000,0.005008,947.826100,0.002430,782.360200,0.004971,496.7
2008-02-29,-0.007590,1536.773000,0.000404,1876.626000,0.009265,1654.293000,0.014976,1790.973000,0.014841,1559.367000,0.009926,1295.324000,0.005399,1186.277000,0.001676,949.414600,0.001325,783.396800,0.002904,498.1
2008-03-31,0.022067,1570.685000,0.012042,1899.225000,0.011256,1672.914000,0.017594,1822.484000,0.004523,1566.420000,0.003037,1299.258000,0.002887,1189.702000,0.002430,951.721700,0.001869,784.861000,0.008668,502.4
2008-04-30,-0.025128,1531.217000,-0.018873,1863.381000,-0.016442,1645.408000,-0.029068,1769.508000,-0.023902,1528.979000,-0.012268,1283.319000,-0.002938,1186.206000,0.001126,952.793300,0.001025,785.665400,0.006065,505.5
2008-05-30,-0.036625,1475.136000,-0.029605,1808.215000,-0.018756,1614.546000,-0.018669,1736.473000,-0.015239,1505.679000,-0.005992,1275.629000,-0.001104,1184.897000,0.000221,953.003900,0.000946,786.408700,0.008421,509.7
2008-06-30,0.036209,1528.549000,0.023758,1851.175000,0.010754,1631.909000,0.014134,1761.016000,0.007218,1516.547000,0.003551,1280.159000,0.001278,1186.411000,0.001831,954.748800,0.001750,787.784900,0.010077,514.9
2008-07-31,-0.004120,1522.252000,-0.000827,1849.644000,0.005155,1640.322000,0.009349,1777.480000,0.007249,1527.541000,0.005230,1286.854000,0.003177,1190.180000,0.001720,956.391000,0.001440,788.919400,0.005251,517.6
2008-08-29,0.028500,1565.636000,0.023764,1893.599000,0.015313,1665.440000,0.012839,1800.301000,0.008864,1541.081000,0.004534,1292.689000,0.002366,1192.996000,0.001413,957.742400,0.001282,789.930800,-0.003992,515.5
2008-09-30,0.022100,1600.236000,0.007784,1908.339000,0.000875,1666.897000,0.003465,1806.539000,0.009371,1555.522000,0.010026,1305.650000,0.005113,1199.096000,0.002546,960.180800,0.001530,791.139300,-0.001383,514.8
2008-10-31,-0.006968,1589.086000,-0.036296,1839.074000,-0.028592,1619.237000,-0.007144,1793.633000,0.010844,1572.390000,0.012592,1322.090000,0.005218,1205.353000,0.001208,961.340700,0.000792,791.766200,-0.010101,509.6
2008-11-28,0.172202,1862.730000,0.144461,2104.748000,0.085378,1757.485000,0.081895,1940.522000,0.045233,1643.514000,0.012121,1338.115000,0.007170,1213.995000,0.001024,962.325100,0.000228,791.946700,-0.019153,499.8
2008-12-31,0.146556,2135.724000,0.091421,2297.166000,0.056872,1857.436000,0.036706,2011.751000,0.023094,1681.470000,0.006517,1346.836000,0.003890,1218.718000,0.000063,962.385800,0.000029,791.969700,-0.010342,494.7
2009-01-30,-0.147382,1820.957000,-0.105931,2053.825000,-0.044454,1774.866000,-0.029484,1952.437000,-0.016891,1653.068000,-0.004086,1341.333000,-0.001545,1216.835000,-0.000038,962.349200,0.000023,791.987900,0.004352,496.8
2009-02-27,-0.016446,1791.009000,-0.004178,2045.244000,-0.001920,1771.458000,-0.011374,1930.230000,-0.005036,1644.743000,-0.000711,1340.379000,-0.001389,1215.145000,0.000280,962.618700,0.000147,792.104300,0.004973,499.3
2009-03-31,0.035141,1853.947000,0.057347,2162.533000,0.032910,1829.757000,0.032325,1992.625000,0.018826,1675.707000,0.005159,1347.294000,0.001434,1216.887000,0.000351,962.956500,0.000159,792.230200,0.002432,500.5
2009-04-30,-0.084469,1697.346000,-0.061338,2029.887000,-0.035782,1764.284000,-0.024371,1944.062000,-0.016750,1647.639000,-0.001117,1345.789000,0.001908,1219.209000,0.000359,963.302200,0.000125,792.329300,0.002496,501.7
2009-05-29,-0.045676,1619.818000,-0.025809,1977.498000,-0.016442,1735.276000,-0.019651,1905.859000,-0.013248,1625.811000,0.000831,1346.907000,0.000361,1219.649000,0.000118,963.415900,0.000017,792.342800,0.002889,503.2
2009-06-30,0.004932,1627.807000,0.006795,1990.935000,0.002851,1740.223000,-0.005474,1895.427000,-0.007250,1614.024000,-0.002294,1343.818000,0.000567,1220.341000,0.000108,963.520000,0.000075,792.402200,0.008590,507.5
2009-07-31,0.008809,1642.146000,0.007232,2005.334000,0.008263,1754.603000,0.008512,1911.561000,0.006035,1623.764000,0.001920,1346.398000,0.001105,1221.689000,0.000196,963.708800,0.000119,792.496300,-0.001586,506.7
2009-08-31,0.024428,1682.261000,0.020938,2047.321000,0.010147,1772.407000,0.010546,1931.720000,0.009517,1639.218000,0.004433,1352.366000,0.001488,1223.507000,0.000241,963.941000,0.000116,792.588200,0.002243,507.8
2009-09-30,0.024697,1723.807000,0.016535,2081.174000,0.010322,1790.701000,0.010792,1952.567000,0.006463,1649.812000,0.002416,1355.634000,0.000799,1224.484000,0.000250,964.182000,0.000079,792.650900,0.000625,508.2
2009-10-30,-0.024902,1680.881000,-0.014160,2051.704000,-0.003575,1784.300000,0.002101,1956.669000,0.003621,1655.786000,0.002946,1359.627000,-0.000021,1224.459000,0.000195,964.370000,0.000040,792.682500,0.000963,508.7
2009-11-30,0.007070,1692.765000,0.018410,2089.476000,0.018977,1818.160000,0.022120,1999.951000,0.018421,1686.287000,0.006743,1368.795000,0.001892,1226.775000,0.000104,964.470300,0.000004,792.685700,0.000708,509.0
