;ADS_Index
2018:06:19;0.00521089
2018:06:20;0.00537564
2018:06:21;0.00496181
2018:06:22;0.00396924
2018:06:23;0.00239753
2018:06:24;0.000246082
2018:06:25;-0.00239265
2018:06:26;-0.0055197
2018:06:27;-0.00913628
2018:06:28;-0.0132438
2018:06:29;-0.0178439
2018:06:30;-0.0229383
2018:07:01;-0.0285291
2018:07:02;-0.0335761
2018:07:03;-0.0380815
2018:07:04;-0.042047
2018:07:05;-0.0454741
2018:07:06;-0.0483642
2018:07:07;-0.0507183
2018:07:08;-0.0525374
2018:07:09;-0.0537927
2018:07:10;-0.0544846
2018:07:11;-0.0546133
2018:07:12;-0.054179
2018:07:13;-0.0531814
2018:07:14;-0.0516203
2018:07:15;-0.0494948
2018:07:16;-0.0460926
2018:07:17;-0.0414123
2018:07:18;-0.035452
2018:07:19;-0.0282094
2018:07:20;-0.0196817
2018:07:21;-0.00986553
2018:07:22;0.00124286
2018:07:23;0.0133014
2018:07:24;0.0263148
2018:07:25;0.0402881
2018:07:26;0.0552267
2018:07:27;0.0711366
2018:07:28;0.0880238
2018:07:29;0.105895
2018:07:30;0.125039
2018:07:31;0.145463
2018:08:01;0.167176
2018:08:02;0.187477
2018:08:03;0.206375
2018:08:04;0.223878
2018:08:05;0.239991
2018:08:06;0.254422
2018:08:07;0.267176
2018:08:08;0.278259
2018:08:09;0.287674
2018:08:10;0.295425
2018:08:11;0.301516
2018:08:12;0.305948
2018:08:13;0.308949
2018:08:14;0.310519
2018:08:15;0.310658
2018:08:16;0.309368
2018:08:17;0.306648
2018:08:18;0.302496
2018:08:19;0.29691
2018:08:20;0.290022
2018:08:21;0.281828
2018:08:22;0.272324
2018:08:23;0.261508
2018:08:24;0.249375
2018:08:25;0.23592
2018:08:26;0.221139
2018:08:27;0.204384
2018:08:28;0.18565
2018:08:29;0.16493
2018:08:30;0.142215
2018:08:31;0.117496
2018:09:01;0.0907647
2018:09:02;0.064289
2018:09:03;0.038614
2018:09:04;0.0137298
2018:09:05;-0.0103733
2018:09:06;-0.0337047
2018:09:07;-0.0562735
2018:09:08;-0.0780886
2018:09:09;-0.0991584
2018:09:10;-0.11955
2018:09:11;-0.139272
2018:09:12;-0.158331
2018:09:13;-0.176735
2018:09:14;-0.194491
2018:09:15;-0.211607
2018:09:16;-0.228088
2018:09:17;-0.244088
2018:09:18;-0.259614
2018:09:19;-0.27467
2018:09:20;-0.289264
2018:09:21;-0.3034
2018:09:22;-0.317085
2018:09:23;-0.330324
2018:09:24;-0.342862
2018:09:25;-0.354705
2018:09:26;-0.365857
2018:09:27;-0.376323
2018:09:28;-0.386107
2018:09:29;-0.395212
2018:09:30;-0.403642
2018:10:01;-0.411583
2018:10:02;-0.419039
2018:10:03;-0.426013
2018:10:04;-0.432508
2018:10:05;-0.438527
2018:10:06;-0.444072
2018:10:07;-0.449145
2018:10:08;-0.453932
2018:10:09;-0.458435
2018:10:10;-0.462655
2018:10:11;-0.466595
2018:10:12;-0.470254
2018:10:13;-0.473637
2018:10:14;-0.476742
2018:10:15;-0.479036
2018:10:16;-0.480519
2018:10:17;-0.481192
2018:10:18;-0.481056
2018:10:19;-0.48011
2018:10:20;-0.478353
2018:10:21;-0.475786
2018:10:22;-0.472846
2018:10:23;-0.469532
2018:10:24;-0.465842
2018:10:25;-0.461777
2018:10:26;-0.457333
2018:10:27;-0.452509
2018:10:28;-0.447303
2018:10:29;-0.441575
2018:10:30;-0.435322
2018:10:31;-0.428542
2018:11:01;-0.421232
2018:11:02;-0.413991
2018:11:03;-0.406817
2018:11:04;-0.399705
2018:11:05;-0.392601
2018:11:06;-0.385501
2018:11:07;-0.378403
2018:11:08;-0.371304
2018:11:09;-0.364201
2018:11:10;-0.357092
2018:11:11;-0.349973
2018:11:12;-0.342787
2018:11:13;-0.335532
2018:11:14;-0.328205
2018:11:15;-0.320802
2018:11:16;-0.313321
2018:11:17;-0.30576
2018:11:18;-0.298114
2018:11:19;-0.290009
2018:11:20;-0.281442
2018:11:21;-0.272408
2018:11:22;-0.262905
2018:11:23;-0.252929
2018:11:24;-0.242477
2018:11:25;-0.231543
2018:11:26;-0.220868
2018:11:27;-0.210449
2018:11:28;-0.200282
2018:11:29;-0.190362
2018:11:30;-0.180686
2018:12:01;-0.17125
2018:12:02;-0.162689
2018:12:03;-0.155859
2018:12:04;-0.150757
2018:12:05;-0.147381
2018:12:06;-0.145729
2018:12:07;-0.1458
2018:12:08;-0.147596
2018:12:09;-0.151116
2018:12:10;-0.154902
2018:12:11;-0.158955
2018:12:12;-0.163278
2018:12:13;-0.167871
2018:12:14;-0.172737
2018:12:15;-0.177877
2018:12:16;-0.183293
2018:12:17;-0.188891
2018:12:18;-0.194674
2018:12:19;-0.200643
2018:12:20;-0.206801
2018:12:21;-0.21315
2018:12:22;-0.219693
2018:12:23;-0.226432
2018:12:24;-0.233407
2018:12:25;-0.240622
2018:12:26;-0.248079
2018:12:27;-0.255781
2018:12:28;-0.263732
2018:12:29;-0.271933
2018:12:30;-0.280389
2018:12:31;-0.290136
2019:01:01;-0.301179
2019:01:02;-0.312463
2019:01:03;-0.323992
2019:01:04;-0.335771
2019:01:05;-0.347804
2019:01:06;-0.360096
2019:01:07;-0.372406
2019:01:08;-0.384739
2019:01:09;-0.397099
2019:01:10;-0.409492
2019:01:11;-0.421922
2019:01:12;-0.434395
2019:01:13;-0.446914
2019:01:14;-0.459368
2019:01:15;-0.471762
2019:01:16;-0.484101
2019:01:17;-0.496389
2019:01:18;-0.508631
2019:01:19;-0.520832
2019:01:20;-0.532997
2019:01:21;-0.54406
2019:01:22;-0.554027
2019:01:23;-0.5629
2019:01:24;-0.570684
2019:01:25;-0.577381
2019:01:26;-0.582995
2019:01:27;-0.587526
2019:01:28;-0.591952
2019:01:29;-0.596274
2019:01:30;-0.600494
2019:01:31;-0.604612
2019:02:01;-0.608632
2019:02:02;-0.611789
2019:02:03;-0.614085
2019:02:04;-0.615704
2019:02:05;-0.616648
2019:02:06;-0.616918
2019:02:07;-0.616512
2019:02:08;-0.615432
2019:02:09;-0.613676
2019:02:10;-0.611245
2019:02:11;-0.608547
2019:02:12;-0.605584
2019:02:13;-0.602353
2019:02:14;-0.598853
2019:02:15;-0.595083
2019:02:16;-0.591042
2019:02:17;-0.586727
2019:02:18;-0.581022
2019:02:19;-0.573924
2019:02:20;-0.565431
2019:02:21;-0.555539
2019:02:22;-0.544245
2019:02:23;-0.531544
2019:02:24;-0.517431
2019:02:25;-0.502555
2019:02:26;-0.48691
2019:02:27;-0.47049
2019:02:28;-0.453289
2019:03:01;-0.4353
2019:03:02;-0.418703
2019:03:03;-0.40349
2019:03:04;-0.389335
2019:03:05;-0.37623
2019:03:06;-0.364172
2019:03:07;-0.353156
2019:03:08;-0.343176
2019:03:09;-0.33423
2019:03:10;-0.326314
2019:03:11;-0.319778
2019:03:12;-0.314618
2019:03:13;-0.310833
2019:03:14;-0.308421
2019:03:15;-0.307382
2019:03:16;-0.307714
2019:03:17;-0.309419
2019:03:18;-0.312324
2019:03:19;-0.316431
2019:03:20;-0.321741
2019:03:21;-0.328257
2019:03:22;-0.33598
2019:03:23;-0.344914
2019:03:24;-0.355063
2019:03:25;-0.366666
2019:03:26;-0.379729
2019:03:27;-0.394256
2019:03:28;-0.410254
2019:03:29;-0.427728
2019:03:30;-0.446685
2019:03:31;-0.467133
2019:04:01;-0.489103
2019:04:02;-0.510191
2019:04:03;-0.530404
2019:04:04;-0.549752
2019:04:05;-0.56824
2019:04:06;-0.585877
2019:04:07;-0.60267
2019:04:08;-0.618285
2019:04:09;-0.632728
2019:04:10;-0.646006
2019:04:11;-0.658123
2019:04:12;-0.669085
2019:04:13;-0.678894
2019:04:14;-0.687556
2019:04:15;-0.693995
2019:04:16;-0.698214
2019:04:17;-0.700214
2019:04:18;-0.699996
2019:04:19;-0.69756
2019:04:20;-0.692905
2019:04:21;-0.68603
2019:04:22;-0.677935
2019:04:23;-0.668618
2019:04:24;-0.658074
2019:04:25;-0.646301
2019:04:26;-0.633293
2019:04:27;-0.619045
2019:04:28;-0.603551
2019:04:29;-0.586837
2019:04:30;-0.568894
2019:05:01;-0.549718
2019:05:02;-0.530803
2019:05:03;-0.512143
2019:05:04;-0.493731
2019:05:05;-0.475559
2019:05:06;-0.458237
2019:05:07;-0.441758
2019:05:08;-0.426115
2019:05:09;-0.411303
2019:05:10;-0.397316
2019:05:11;-0.384148
2019:05:12;-0.371794
2019:05:13;-0.359532
2019:05:14;-0.347356
2019:05:15;-0.335263
2019:05:16;-0.323246
2019:05:17;-0.311302
2019:05:18;-0.299427
2019:05:19;-0.287614
2019:05:20;-0.275666
2019:05:21;-0.263578
2019:05:22;-0.251346
2019:05:23;-0.238964
2019:05:24;-0.226428
2019:05:25;-0.213733
2019:05:26;-0.200874
2019:05:27;-0.188098
2019:05:28;-0.1754
2019:05:29;-0.162775
2019:05:30;-0.150219
2019:05:31;-0.137726
2019:06:01;-0.125292
2019:06:02;-0.113935
2019:06:03;-0.103553
2019:06:04;-0.0941392
2019:06:05;-0.0856915
2019:06:06;-0.0782061
2019:06:07;-0.0716802
2019:06:08;-0.0661111
2019:06:09;-0.0614969
2019:06:10;-0.0583704
2019:06:11;-0.0567306
2019:06:12;-0.0565767
2019:06:13;-0.0579086
2019:06:14;-0.0607271
2019:06:15;-0.065033
2019:06:16;-0.0708281
2019:06:17;-0.0769553
2019:06:18;-0.0834169
2019:06:19;-0.0902155
2019:06:20;-0.0973536
2019:06:21;-0.104834
2019:06:22;-0.11266
2019:06:23;-0.120834
2019:06:24;-0.130476
2019:06:25;-0.14159
2019:06:26;-0.15418
2019:06:27;-0.16825
2019:06:28;-0.183807
2019:06:29;-0.200857
2019:06:30;-0.219405
2019:07:01;-0.239618
2019:07:02;-0.258346
2019:07:03;-0.275596
2019:07:04;-0.291375
2019:07:05;-0.305689
2019:07:06;-0.318543
2019:07:07;-0.329943
2019:07:08;-0.339599
2019:07:09;-0.347516
2019:07:10;-0.353695
2019:07:11;-0.358139
2019:07:12;-0.360851
2019:07:13;-0.36183
2019:07:14;-0.361078
2019:07:15;-0.358825
2019:07:16;-0.355069
2019:07:17;-0.349808
2019:07:18;-0.343042
2019:07:19;-0.334766
2019:07:20;-0.324979
2019:07:21;-0.313676
2019:07:22;-0.300266
2019:07:23;-0.284745
2019:07:24;-0.267106
2019:07:25;-0.247343
2019:07:26;-0.225448
2019:07:27;-0.201411
2019:07:28;-0.175225
2019:07:29;-0.146943
2019:07:30;-0.116554
2019:07:31;-0.0840456
2019:08:01;-0.0494061
2019:08:02;-0.0167465
2019:08:03;0.0139459
2019:08:04;0.0426831
2019:08:05;0.0695918
2019:08:06;0.0946827
2019:08:07;0.117966
2019:08:08;0.139449
2019:08:09;0.159142
2019:08:10;0.177053
2019:08:11;0.193187
2019:08:12;0.207163
2019:08:13;0.218986
2019:08:14;0.22866
2019:08:15;0.23619
2019:08:16;0.241579
2019:08:17;0.244828
2019:08:18;0.245939
2019:08:19;0.245404
2019:08:20;0.243223
2019:08:21;0.239395
2019:08:22;0.233919
2019:08:23;0.226793
2019:08:24;0.218013
2019:08:25;0.207577
2019:08:26;0.195297
2019:08:27;0.18117
2019:08:28;0.16519
2019:08:29;0.14735
2019:08:30;0.127644
2019:08:31;0.106064
2019:09:01;0.082601
2019:09:02;0.0587452
2019:09:03;0.0344872
2019:09:04;0.00981746
2019:09:05;-0.0152736
2019:09:06;-0.0407957
2019:09:07;-0.0667589
2019:09:08;-0.0931733
2019:09:09;-0.119809
2019:09:10;-0.146677
2019:09:11;-0.173787
2019:09:12;-0.20115
2019:09:13;-0.228777
2019:09:14;-0.256678
2019:09:15;-0.284864
2019:09:16;-0.313011
2019:09:17;-0.341129
2019:09:18;-0.369229
2019:09:19;-0.397322
2019:09:20;-0.42542
2019:09:21;-0.453532
2019:09:22;-0.481671
2019:09:23;-0.509954
2019:09:24;-0.53839
2019:09:25;-0.566993
2019:09:26;-0.595772
2019:09:27;-0.62474
2019:09:28;-0.653906
2019:09:29;-0.683283
2019:09:30;-0.713353
2019:10:01;-0.744127
2019:10:02;-0.772707
2019:10:03;-0.799103
2019:10:04;-0.823326
2019:10:05;-0.845386
2019:10:06;-0.865292
2019:10:07;-0.882531
2019:10:08;-0.897111
2019:10:09;-0.909037
2019:10:10;-0.918315
2019:10:11;-0.924947
2019:10:12;-0.928937
2019:10:13;-0.930285
2019:10:14;-0.929485
2019:10:15;-0.926534
2019:10:16;-0.921432
2019:10:17;-0.914177
2019:10:18;-0.904767
2019:10:19;-0.893197
2019:10:20;-0.879463
2019:10:21;-0.863103
2019:10:22;-0.844109
2019:10:23;-0.822475
2019:10:24;-0.798193
2019:10:25;-0.771252
2019:10:26;-0.741642
2019:10:27;-0.709352
2019:10:28;-0.674608
2019:10:29;-0.637396
2019:10:30;-0.597702
2019:10:31;-0.55551
2019:11:01;-0.510805
2019:11:02;-0.468832
2019:11:03;-0.429576
2019:11:04;-0.392361
2019:11:05;-0.35717
2019:11:06;-0.323991
2019:11:07;-0.292811
2019:11:08;-0.263617
2019:11:09;-0.236398
2019:11:10;-0.211143
2019:11:11;-0.188304
2019:11:12;-0.167872
2019:11:13;-0.149838
2019:11:14;-0.134196
2019:11:15;-0.120939
2019:11:16;-0.110063
2019:11:17;-0.101563
2019:11:18;-0.0958782
2019:11:19;-0.0930066
2019:11:20;-0.0929468
2019:11:21;-0.0956991
2019:11:22;-0.101264
2019:11:23;-0.109645
2019:11:24;-0.120844
2019:11:25;-0.134071
2019:11:26;-0.149331
2019:11:27;-0.166631
2019:11:28;-0.185976
2019:11:29;-0.207375
2019:11:30;-0.230836
2019:12:01;-0.256368
2019:12:02;-0.279822
2019:12:03;-0.301206
2019:12:04;-0.320529
2019:12:05;-0.337799
2019:12:06;-0.353023
2019:12:07;-0.366205
2019:12:08;-0.377352
2019:12:09;-0.387678
2019:12:10;-0.397187
2019:12:11;-0.405882
2019:12:12;-0.413768
2019:12:13;-0.420847
2019:12:14;-0.427123
2019:12:15;-0.432596
2019:12:16;-0.437062
2019:12:17;-0.440521
2019:12:18;-0.442976
2019:12:19;-0.444427
2019:12:20;-0.444874
2019:12:21;-0.444318
2019:12:22;-0.44276
2019:12:23;-0.439886
2019:12:24;-0.435697
2019:12:25;-0.430191
2019:12:26;-0.423365
2019:12:27;-0.415218
2019:12:28;-0.405745
2019:12:29;-0.394943
2019:12:30;-0.38325
2019:12:31;-0.370662
2020:01:01;-0.357173
2020:01:02;-0.343757
2020:01:03;-0.330408
2020:01:04;-0.317123
2020:01:05;-0.303896
2020:01:06;-0.290991
2020:01:07;-0.278405
2020:01:08;-0.266133
2020:01:09;-0.254169
2020:01:10;-0.242508
2020:01:11;-0.231148
2020:01:12;-0.220082
2020:01:13;-0.208005
2020:01:14;-0.194912
2020:01:15;-0.180798
2020:01:16;-0.165658
2020:01:17;-0.149485
2020:01:18;-0.132274
2020:01:19;-0.114017
2020:01:20;-0.0958966
2020:01:21;-0.0779048
2020:01:22;-0.0600349
2020:01:23;-0.0422798
2020:01:24;-0.0246328
2020:01:25;-0.00708689
2020:01:26;0.0103648
2020:01:27;0.0281799
2020:01:28;0.0463654
2020:01:29;0.0649284
2020:01:30;0.083876
2020:01:31;0.103216
2020:02:01;0.122955
2020:02:02;0.133452
2020:02:03;0.134711
2020:02:04;0.126731
2020:02:05;0.109509
2020:02:06;0.0830399
2020:02:07;0.0473119
2020:02:08;0.00231151
2020:02:09;-0.0519788
2020:02:10;-0.115267
2020:02:11;-0.187577
2020:02:12;-0.268939
2020:02:13;-0.359382
2020:02:14;-0.458944
2020:02:15;-0.567662
2020:02:16;-0.685579
2020:02:17;-0.812605
2020:02:18;-0.948792
2020:02:19;-1.09419
2020:02:20;-1.24886
2020:02:21;-1.41286
2020:02:22;-1.58625
2020:02:23;-1.7691
2020:02:24;-1.96226
2020:02:25;-2.1658
2020:02:26;-2.37979
2020:02:27;-2.60433
2020:02:28;-2.83949
2020:02:29;-3.08538
2020:03:01;-3.34208
2020:03:02;-3.66238
2020:03:03;-4.04638
2020:03:04;-4.49425
2020:03:05;-5.00615
2020:03:06;-5.5823
2020:03:07;-6.2229
2020:03:08;-6.92822
2020:03:09;-7.69594
2020:03:10;-8.52638
2020:03:11;-9.41985
2020:03:12;-10.3767
2020:03:13;-11.3973
2020:03:14;-12.4821
2020:03:15;-13.6314
2020:03:16;-14.7301
2020:03:17;-15.7786
2020:03:18;-16.7773
2020:03:19;-17.7266
2020:03:20;-18.6269
2020:03:21;-19.4785
2020:03:22;-20.2817
2020:03:23;-21.0169
2020:03:24;-21.6843
2020:03:25;-22.2842
2020:03:26;-22.8168
2020:03:27;-23.2824
2020:03:28;-23.6811
2020:03:29;-24.013
2020:03:30;-24.4033
2020:03:31;-24.8523
2020:04:01;-25.36
2020:04:02;-25.7648
2020:04:03;-26.0668
2020:04:04;-26.266
2020:04:05;-26.3627
2020:04:06;-26.4226
2020:04:07;-26.4456
2020:04:08;-26.4319
2020:04:09;-26.3814
2020:04:10;-26.2941
2020:04:11;-26.17
2020:04:12;-26.009
2020:04:13;-25.7853
2020:04:14;-25.4988
2020:04:15;-25.1494
2020:04:16;-24.737
2020:04:17;-24.2613
2020:04:18;-23.7223
2020:04:19;-23.1197
2020:04:20;-22.4575
2020:04:21;-21.7355
2020:04:22;-20.9533
2020:04:23;-20.1106
2020:04:24;-19.2072
2020:04:25;-18.2426
2020:04:26;-17.2166
2020:04:27;-16.1239
2020:04:28;-14.9642
2020:04:29;-13.737
2020:04:30;-12.4418
2020:05:01;-11.0782
2020:05:02;-9.77667
2020:05:03;-8.5367
2020:05:04;-7.34906
2020:05:05;-6.2133
2020:05:06;-5.12896
2020:05:07;-4.09563
2020:05:08;-3.1129
2020:05:09;-2.18039
2020:05:10;-1.29774
2020:05:11;-0.450773
2020:05:12;0.360843
2020:05:13;1.13742
2020:05:14;1.87927
2020:05:15;2.58667
2020:05:16;3.25991
2020:05:17;3.89924
2020:05:18;4.50091
2020:05:19;5.06516
2020:05:20;5.59222
2020:05:21;6.08228
2020:05:22;6.53553
2020:05:23;6.95216
2020:05:24;7.33233
2020:05:25;7.67497
2020:05:26;7.98022
2020:05:27;8.2482
2020:05:28;8.47902
2020:05:29;8.67276
2020:05:30;8.8295
2020:05:31;8.9493
2020:06:01;9.04183
2020:06:02;9.12496
2020:06:03;9.1987
2020:06:04;9.2631
2020:06:05;9.31817
2020:06:06;9.36393
2020:06:07;9.40041
2020:06:08;9.42586
2020:06:09;9.44028
2020:06:10;9.44369
2020:06:11;9.43608
2020:06:12;9.41745
2020:06:13;9.38779
2020:06:14;9.34709
2020:06:15;9.29953
2020:06:16;9.24507
2020:06:17;9.18371
2020:06:18;9.11541
2020:06:19;9.04015
2020:06:20;8.9579
2020:06:21;8.86863
2020:06:22;8.77154
2020:06:23;8.6666
2020:06:24;8.55377
2020:06:25;8.433
2020:06:26;8.30424
2020:06:27;8.16745
2020:06:28;8.02257
2020:06:29;7.86886
2020:06:30;7.70627
2020:07:01;7.53472
2020:07:02;7.36874
2020:07:03;7.20827
2020:07:04;7.05324
2020:07:05;6.90359
2020:07:06;6.76307
2020:07:07;6.63164
2020:07:08;6.50925
2020:07:09;6.39584
2020:07:10;6.29136
2020:07:11;6.19579
2020:07:12;6.10908
2020:07:13;6.02532
2020:07:14;5.94447
2020:07:15;5.86651
2020:07:16;5.7914
2020:07:17;5.71911
2020:07:18;5.64962
2020:07:19;5.5829
2020:07:20;5.51616
2020:07:21;5.44937
2020:07:22;5.38251
2020:07:23;5.31555
2020:07:24;5.24846
2020:07:25;5.18122
2020:07:26;5.11381
2020:07:27;5.04223
2020:07:28;4.96646
2020:07:29;4.88646
2020:07:30;4.80221
2020:07:31;4.71367
2020:08:01;4.62081
2020:08:02;4.52281
2020:08:03;4.42181
2020:08:04;4.31779
2020:08:05;4.2107
2020:08:06;4.1005
2020:08:07;3.98714
2020:08:08;3.87059
2020:08:09;3.75079
2020:08:10;3.63659
2020:08:11;3.52794
2020:08:12;3.4248
2020:08:13;3.32713
2020:08:14;3.23489
2020:08:15;3.14804
2020:08:16;3.06655
2020:08:17;2.98613
2020:08:18;2.90674
2020:08:19;2.82836
2020:08:20;2.75094
2020:08:21;2.67447
2020:08:22;2.59892
2020:08:23;2.52424
2020:08:24;2.45283
2020:08:25;2.38465
2020:08:26;2.31968
2020:08:27;2.25789
2020:08:28;2.19926
2020:08:29;2.14377
2020:08:30;2.09139
2020:08:31;2.04233
2020:09:01;1.99659
2020:09:02;1.95325
2020:09:03;1.91229
2020:09:04;1.87371
2020:09:05;1.83748
2020:09:06;1.80358
2020:09:07;1.77011
2020:09:08;1.73703
2020:09:09;1.70435
2020:09:10;1.67203
2020:09:11;1.64009
2020:09:12;1.60849
2020:09:13;1.57723
2020:09:14;1.54755
2020:09:15;1.51942
2020:09:16;1.49285
2020:09:17;1.46783
2020:09:18;1.44433
2020:09:19;1.42235
2020:09:20;1.40189
2020:09:21;1.38012
2020:09:22;1.35702
2020:09:23;1.33259
2020:09:24;1.30682
2020:09:25;1.2797
2020:09:26;1.25122
2020:09:27;1.22136
2020:09:28;1.19245
2020:09:29;1.1645
2020:09:30;1.13747
2020:10:01;1.11137
2020:10:02;1.0851
2020:10:03;1.05865
2020:10:04;1.03201
2020:10:05;1.00804
2020:10:06;0.986716
2020:10:07;0.968035
2020:10:08;0.951988
2020:10:09;0.938571
2020:10:10;0.927777
2020:10:11;0.919603
2020:10:12;0.91008
2020:10:13;0.899206
2020:10:14;0.886975
2020:10:15;0.873383
2020:10:16;0.858425
2020:10:17;0.842095
2020:10:18;0.824387
2020:10:19;0.805553
2020:10:20;0.785588
2020:10:21;0.764482
2020:10:22;0.742229
2020:10:23;0.718818
2020:10:24;0.694242
2020:10:25;0.66849
2020:10:26;0.642628
2020:10:27;0.616646
2020:10:28;0.590533
2020:10:29;0.56428
2020:10:30;0.537876
2020:10:31;0.511311
2020:11:01;0.484575
2020:11:02;0.457203
2020:11:03;0.429183
2020:11:04;0.400506
2020:11:05;0.37116
2020:11:06;0.341134
2020:11:07;0.310415
2020:11:08;0.278993
2020:11:09;0.248457
2020:11:10;0.218797
2020:11:11;0.190001
2020:11:12;0.162058
2020:11:13;0.134956
2020:11:14;0.108685
2020:11:15;0.0832348
2020:11:16;0.0610159
2020:11:17;0.0420193
2020:11:18;0.0262377
2020:11:19;0.0136649
2020:11:20;0.00429597
2020:11:21;-0.00187268
2020:11:22;-0.00484348
2020:11:23;-0.00957067
2020:11:24;-0.0160561
2020:11:25;-0.0243023
2020:11:26;-0.0343124
2020:11:27;-0.0460904
2020:11:28;-0.0596409
2020:11:29;-0.0749692
2020:11:30;-0.0834847
2020:12:01;-0.0851907
2020:12:02;-0.0804714
2020:12:03;-0.0693249
2020:12:04;-0.0517469
2020:12:05;-0.0277306
2020:12:06;0.00273348
2020:12:07;0.0342846
2020:12:08;0.0669349
2020:12:09;0.100697
2020:12:10;0.135585
2020:12:11;0.171611
2020:12:12;0.208791
2020:12:13;0.247137
2020:12:14;0.282918
2020:12:15;0.316146
2020:12:16;0.346835
2020:12:17;0.374997
2020:12:18;0.400642
2020:12:19;0.423781
2020:12:20;0.444422
2020:12:21;0.463818
2020:12:22;0.481977
2020:12:23;0.498904
2020:12:24;0.514607
2020:12:25;0.529093
2020:12:26;0.542365
2020:12:27;0.554431
2020:12:28;0.568508
2020:12:29;0.584601
2020:12:30;0.602717
2020:12:31;0.622863
2021:01:01;0.645046
2021:01:02;0.66355
2021:01:03;0.678381
2021:01:04;0.692166
2021:01:05;0.70491
2021:01:06;0.716619
2021:01:07;0.727297
2021:01:08;0.736947
2021:01:09;0.745575
2021:01:10;0.753182
2021:01:11;0.753872
2021:01:12;0.747645
2021:01:13;0.734498
2021:01:14;0.714426
2021:01:15;0.687421
2021:01:16;0.653473
2021:01:17;0.612568
2021:01:18;0.564648
2021:01:19;0.509695
2021:01:20;0.447686
2021:01:21;0.378599
2021:01:22;0.302405
2021:01:23;0.219075
2021:01:24;0.128577
2021:01:25;0.0329613
2021:01:26;-0.0678084
2021:01:27;-0.173772
2021:01:28;-0.28497
2021:01:29;-0.401447
2021:01:30;-0.523247
2021:01:31;-0.650419
2021:02:01;-0.782875
2021:02:02;-0.902607
2021:02:03;-1.00966
2021:02:04;-1.10409
2021:02:05;-1.18591
2021:02:06;-1.25517
2021:02:07;-1.31189
2021:02:08;-1.35698
2021:02:09;-1.39047
2021:02:10;-1.41237
2021:02:11;-1.42269
2021:02:12;-1.42143
2021:02:13;-1.40859
2021:02:14;-1.38416
2021:02:15;-1.3522
2021:02:16;-1.31268
2021:02:17;-1.26561
2021:02:18;-1.21095
2021:02:19;-1.14869
2021:02:20;-1.0788
2021:02:21;-1.00126
2021:02:22;-0.911474
2021:02:23;-0.809415
2021:02:24;-0.69504
2021:02:25;-0.568306
2021:02:26;-0.429163
2021:02:27;-0.277556
2021:02:28;-0.113427
2021:03:01;0.0628267
2021:03:02;0.230942
2021:03:03;0.390983
2021:03:04;0.543015
2021:03:05;0.687094
2021:03:06;0.823279
2021:03:07;0.951622
2021:03:08;1.07303
2021:03:09;1.18756
2021:03:10;1.29525
2021:03:11;1.39614
2021:03:12;1.49027
2021:03:13;1.57768
2021:03:14;1.65841
2021:03:15;1.72902
2021:03:16;1.78956
2021:03:17;1.84005
2021:03:18;1.88049
2021:03:19;1.91092
2021:03:20;1.93134
2021:03:21;1.94176
2021:03:22;1.94676
2021:03:23;1.94635
2021:03:24;1.94052
2021:03:25;1.92927
2021:03:26;1.91259
2021:03:27;1.89049
2021:03:28;1.86295
2021:03:29;1.82799
2021:03:30;1.78559
2021:03:31;1.73573
2021:04:01;1.67841
2021:04:02;1.62344
2021:04:03;1.5708
2021:04:04;1.52047
2021:04:05;1.46962
2021:04:06;1.41824
2021:04:07;1.36629
2021:04:08;1.31377
2021:04:09;1.26064
2021:04:10;1.2069
2021:04:11;1.15251
2021:04:12;1.10045
2021:04:13;1.05069
2021:04:14;1.00321
2021:04:15;0.958003
2021:04:16;0.915039
2021:04:17;0.874306
2021:04:18;0.835788
2021:04:19;0.800019
2021:04:20;0.766986
2021:04:21;0.736675
2021:04:22;0.709076
2021:04:23;0.684176
2021:04:24;0.661967
2021:04:25;0.64244
2021:04:26;0.622643
2021:04:27;0.60257
2021:04:28;0.582211
2021:04:29;0.56156
2021:04:30;0.540607
2021:05:01;0.519346
2021:05:02;0.497833
2021:05:03;0.477512
2021:05:04;0.458376
2021:05:05;0.440416
2021:05:06;0.423625
2021:05:07;0.407998
2021:05:08;0.393527
2021:05:09;0.380208
2021:05:10;0.367816
2021:05:11;0.356346
2021:05:12;0.345795
2021:05:13;0.336157
2021:05:14;0.32743
2021:05:15;0.31961
2021:05:16;0.312693
2021:05:17;0.306685
2021:05:18;0.301584
2021:05:19;0.297387
2021:05:20;0.294093
2021:05:21;0.291701
2021:05:22;0.290209
2021:05:23;0.289617
2021:05:24;0.290436
2021:05:25;0.292666
2021:05:26;0.296309
2021:05:27;0.301365
2021:05:28;0.307837
2021:05:29;0.315727
2021:05:30;0.325038
2021:05:31;0.33608
2021:06:01;0.348859
2021:06:02;0.361682
2021:06:03;0.374554
2021:06:04;0.387479
2021:06:05;0.400464
2021:06:06;0.413514
2021:06:07;0.427312
2021:06:08;0.441866
2021:06:09;0.45718
2021:06:10;0.473261
2021:06:11;0.490114
2021:06:12;0.507747
2021:06:13;0.526166
2021:06:14;0.54477
2021:06:15;0.563568
2021:06:16;0.582565
2021:06:17;0.601769
2021:06:18;0.621189
2021:06:19;0.640831
2021:06:20;0.660703
2021:06:21;0.678834
2021:06:22;0.695232
