PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
14593,2021-09-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,154.39000,157.25999,156.69000,82231703,0.015489,156.70000,156.71001,16530166,1,1,154.97000,623719,0.015489,-0.004163,-0.004192,-0.004219,-0.004232,-0.003395
14593,2021-09-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,153.97501,157.03999,155.11000,74347440,-0.010084,155.11000,155.12000,16530166,1,1,156.98000,602077,-0.010084,-0.003491,-0.003519,-0.008765,-0.008788,-0.001319
14593,2021-09-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,153.95000,156.11000,154.07001,57267414,-0.006705,154.10001,154.12000,16530166,1,1,155.49001,472047,-0.006705,-0.002862,-0.002943,0.001191,0.001105,-0.004606
14593,2021-09-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,148.70000,155.48000,148.97000,140722608,-0.033102,149.00000,149.03000,16530166,1,1,155.00000,1.17E6,-0.033102,-0.007309,-0.007346,-0.005727,-0.005794,-0.007723
14593,2021-09-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,148.75000,151.42000,149.55000,102341812,0.003893,149.60001,149.62000,16530166,1,1,150.63000,746001,0.003893,0.001957,0.001948,0.001363,0.001328,0.002277
14593,2021-09-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,146.91000,151.07001,148.12000,109224221,-0.009562,148.14000,148.19000,16530166,1,1,150.35001,788592,-0.009562,-0.006226,-0.006443,-0.010711,-0.010953,-0.005747
14593,2021-09-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,146.37000,149.44000,149.03000,83271181,0.006144,149.08000,149.10001,16530166,1,1,148.56000,622954,0.006144,0.008518,0.008485,0.006521,0.006457,0.008474
14593,2021-09-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.22099,148.97000,148.78999,67962033,-0.001610,148.85001,148.86000,16530166,1,1,148.44000,504293,-0.001610,-0.000877,-0.000907,-0.000052,-0.000093,-0.001551
14593,2021-09-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,145.75999,148.82001,146.06000,129777475,-0.018348,146.00000,146.03000,16530166,1,1,148.82001,716672,-0.018348,-0.007397,-0.007438,-0.000968,-0.001051,-0.009111
14593,2021-09-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,141.27000,144.84000,142.94000,123375198,-0.021361,142.97000,143.00000,16530166,1,1,143.80000,1.03E6,-0.021361,-0.018222,-0.018310,-0.022307,-0.022449,-0.016977
14593,2021-09-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,142.78000,144.60001,143.42999,75788396,0.003428,143.39999,143.41000,16530166,1,1,143.92999,581711,0.003428,0.000856,0.000822,0.004033,0.004000,-0.000812
14593,2021-09-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,143.70010,146.42999,145.85001,76343549,0.016872,145.82001,145.83000,16530166,1,1,144.45000,552027,0.016872,0.009965,0.009948,0.010353,0.010279,0.009520
14593,2021-09-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,145.64000,147.08000,146.83000,64776884,0.006719,146.74001,146.75000,16530166,1,1,146.64999,474602,0.006719,0.012060,0.012018,0.012258,0.012107,0.012135
14593,2021-09-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2021-10-14,,,,,1,6,61,1,145.56000,147.47009,146.92000,53413356,0.000613,146.91000,146.94000,16426786,1,1,145.66000,402256,0.000613,-0.000111,-0.000230,-0.003788,-0.003895,0.001461
14593,2021-09-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,143.82001,145.96001,145.37000,74110174,-0.010550,145.38000,145.39999,16426786,1,1,145.47000,533856,-0.010550,-0.000980,-0.001009,0.008200,0.008166,-0.002776
14593,2021-09-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,141.69000,144.75000,141.91000,108864475,-0.023801,141.89999,141.92999,16426786,1,1,143.25000,827677,-0.023801,-0.020769,-0.020804,-0.016825,-0.016841,-0.020364
14593,2021-09-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,142.03000,144.45000,142.83000,74535495,0.006483,142.84000,142.87000,16426786,1,1,142.47000,532185,0.006483,-0.000069,-0.000233,-0.004320,-0.004487,0.001569
14593,2021-09-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,141.28000,144.37801,141.50000,88991097,-0.009312,141.32001,141.35001,16426786,1,1,143.66000,646649,-0.009312,-0.009500,-0.009556,-0.002315,-0.002355,-0.011910
14593,2021-10-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,139.11011,142.92000,142.64999,94632013,0.008127,142.48000,142.64999,16426786,1,1,141.89999,734032,0.008127,0.010643,0.010596,0.007536,0.007421,0.011491
14593,2021-10-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,138.27000,142.21001,139.14000,98233554,-0.024606,139.17000,139.20000,16426786,1,1,141.75999,833485,-0.024606,-0.012878,-0.012934,-0.011107,-0.011130,-0.012986
14593,2021-10-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,139.36000,142.24001,141.11000,80765889,0.014158,141.10001,141.11000,16426786,1,1,139.49001,567227,0.014158,0.009502,0.009423,0.003845,0.003828,0.010524
14593,2021-10-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,138.37000,142.14999,142.00000,83182053,0.006307,141.97000,141.98000,16426786,1,1,139.47000,614675,0.006307,0.002818,0.002813,-0.004543,-0.004552,0.004103
14593,2021-10-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,142.72000,144.21500,143.28999,61683766,0.009084,143.28000,143.28999,16426786,1,1,143.06000,453816,0.009084,0.009925,0.009754,0.010992,0.010964,0.008298
14593,2021-10-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,142.56000,144.17810,142.89999,58732359,-0.002722,142.99001,143.02000,16426786,1,1,144.03000,415262,-0.002722,-0.002520,-0.002600,-0.002715,-0.002927,-0.001914
14593,2021-10-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,141.81000,144.81000,142.81000,64409225,-0.000630,142.80000,142.81000,16426786,1,1,142.27000,403105,-0.000630,-0.006344,-0.006344,-0.002642,-0.002642,-0.006866
14593,2021-10-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,141.04010,143.25000,141.50999,72992091,-0.009103,141.44000,141.46001,16426786,1,1,143.23000,528905,-0.009103,0.000236,0.000233,0.004511,0.004490,-0.002417
14593,2021-10-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,139.20000,141.39999,140.91000,78699269,-0.004240,140.95000,140.97000,16426786,1,1,141.23500,604445,-0.004240,0.004802,0.004785,0.005999,0.005981,0.003023
14593,2021-10-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,141.50999,143.88000,143.75999,69868960,0.020226,143.75000,143.75999,16426786,1,1,142.11000,450869,0.020226,0.015965,0.015877,0.008072,0.007941,0.017063
14593,2021-10-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2021-12-22,,,,,1,6,61,1,143.50999,144.89500,144.84000,67882736,0.007513,144.82001,144.84000,16406397,1,1,143.77000,432855,0.007513,0.005721,0.005717,-0.000452,-0.000460,0.007460
14593,2021-10-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,143.16000,146.84000,146.55000,85520711,0.011806,146.53999,146.55000,16406397,1,1,143.44501,559027,0.011806,0.003275,0.003271,-0.001035,-0.001115,0.003375
14593,2021-10-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,146.55000,149.17000,148.75999,76319203,0.015080,148.78000,148.78999,16406397,1,1,147.00999,538360,0.015080,0.006813,0.006803,0.005574,0.005562,0.007393
14593,2021-10-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,148.12000,149.75391,149.25999,58349082,0.003361,149.34000,149.35001,16406397,1,1,148.70000,441334,0.003361,0.003892,0.003885,0.005235,0.005222,0.003664
14593,2021-10-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.87000,149.64000,149.48000,61372242,0.001474,149.44000,149.46001,16406397,1,1,148.81000,421329,0.001474,0.002944,0.002889,0.000043,-0.000024,0.002996
14593,2021-10-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,148.64000,150.17999,148.69000,58844524,-0.005285,148.67999,148.69000,16406397,1,1,149.69000,441869,-0.005285,-0.001700,-0.001716,-0.003687,-0.003718,-0.001073
14593,2021-10-25,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.62109,149.37000,148.64000,50665802,-0.000336,148.64000,148.64999,16406397,1,1,148.67999,430930,-0.000336,0.005483,0.005460,0.006844,0.006836,0.004748
14593,2021-10-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,149.01010,150.84000,149.32001,60856608,0.004575,149.25000,149.25999,16406397,1,1,149.33000,464639,0.004575,-0.000059,-0.000065,-0.002559,-0.002570,0.001820
14593,2021-10-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,148.49001,149.73000,148.85001,56018893,-0.003148,148.84000,148.86000,16406397,1,1,149.36000,410500,-0.003148,-0.007541,-0.007553,-0.011066,-0.011080,-0.005052
14593,2021-10-28,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,149.72000,153.16499,152.57001,99895443,0.024992,152.42000,152.53999,16406397,1,1,149.82001,752862,0.024992,0.011248,0.011171,0.010778,0.010708,0.009829
14593,2021-10-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,146.41280,149.94000,149.80000,124788972,-0.018156,149.77000,149.80000,16406397,1,1,147.21500,869681,-0.018156,0.000973,0.000863,-0.001533,-0.001685,0.001949
14593,2021-11-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.80000,149.70000,148.96001,74546510,-0.005607,148.96001,148.97000,16406397,1,1,148.98500,535470,-0.005607,0.005685,0.005649,0.016247,0.016178,0.001800
14593,2021-11-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,148.64999,151.57001,150.02000,69163103,0.007116,150.02000,150.03999,16406397,1,1,148.66000,521361,0.007116,0.002035,0.001980,-0.000788,-0.000823,0.003680
14593,2021-11-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,149.82001,151.97000,151.49001,54477748,0.009799,151.48000,151.49001,16406397,1,1,150.39000,403152,0.009799,0.007317,0.007315,0.009461,0.009447,0.006461
14593,2021-11-04,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,150.64000,152.42999,150.96001,60372749,-0.003499,150.96001,150.97000,16406397,1,1,151.58000,461257,-0.003499,0.002951,0.002841,-0.001967,-0.002024,0.004182
14593,2021-11-05,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,2021-10-28,,,,,2021-11-11,2021-11-08,0,,,1232,0.22000,0.00000,0.00000,,,,,,,,1,6,61,1,150.06000,152.20000,151.28000,65983920,0.003577,151.24001,151.28000,16406397,1,1,151.89000,428270,0.002120,0.004007,0.003927,0.004682,0.004625,0.003733
14593,2021-11-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,150.16000,151.57001,150.44000,55011077,-0.005553,150.45000,150.45000,16406397,1,1,151.41000,423057,-0.005553,0.001985,0.001969,0.005168,0.005137,0.000888
14593,2021-11-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,150.06010,151.42799,150.81000,56749294,0.002459,150.82001,150.86000,16406397,1,1,150.20000,459337,0.002459,-0.002888,-0.002957,-0.002868,-0.002929,-0.003499
14593,2021-11-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.85001,150.13000,147.92000,65116587,-0.019163,147.91000,147.92999,16406397,1,1,150.02000,547953,-0.019163,-0.010458,-0.010634,-0.011510,-0.011618,-0.008226
14593,2021-11-11,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.68100,149.42999,147.87000,41008899,-0.000338,147.87000,147.88000,16406397,1,1,148.96001,342575,-0.000338,0.002449,0.002449,0.005680,0.005680,0.000551
14593,2021-11-12,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,147.48000,150.39999,149.99001,63758763,0.014337,149.96001,150.00000,16406397,1,1,148.42999,407804,0.014337,0.007136,0.007005,0.003169,0.002922,0.007223
14593,2021-11-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,149.42999,151.88000,150.00000,59227893,0.000067,149.99001,150.00000,16406397,1,1,150.37000,427666,0.000067,-0.000328,-0.000368,-0.002949,-0.002989,-0.000011
14593,2021-11-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,149.34000,151.48801,151.00000,59211851,0.006667,150.99001,151.00000,16406397,1,1,149.94000,393190,0.006667,0.004036,0.003993,-0.002866,-0.002950,0.003865
14593,2021-11-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,150.99001,155.00000,153.49001,88679848,0.016490,153.49001,153.62000,16406397,1,1,150.99500,629568,0.016490,-0.004441,-0.004569,-0.008376,-0.008394,-0.002602
14593,2021-11-18,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,153.05000,158.67000,157.87000,137733097,0.028536,157.87000,157.89999,16406397,1,1,153.71001,869247,0.028536,0.000267,0.000185,-0.010814,-0.010894,0.003385
14593,2021-11-19,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,156.53281,161.02000,160.55000,117117845,0.016976,160.56000,160.57001,16406397,1,1,157.64999,822075,0.016976,-0.002866,-0.002890,-0.006675,-0.006753,-0.001399
14593,2021-11-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,161.00000,165.70000,161.02000,117335030,0.002927,161.08000,161.16000,16406397,1,1,161.67999,897638,0.002927,-0.006220,-0.006291,-0.008697,-0.008778,-0.003197
14593,2021-11-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,159.06010,161.80000,161.41000,95930202,0.002422,161.41000,161.42000,16406397,1,1,161.12000,716064,0.002422,-0.000289,-0.000310,-0.003282,-0.003333,0.001657
14593,2021-11-24,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,159.64000,162.14000,161.94000,69284846,0.003284,161.94000,161.99001,16406397,1,1,160.75000,508248,0.003284,0.003215,0.003179,0.006189,0.006152,0.002294
14593,2021-11-26,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,156.36000,160.45000,156.81000,76877971,-0.031678,156.61000,156.88000,16406397,1,1,159.56500,671939,-0.031678,-0.022333,-0.022361,-0.020562,-0.020605,-0.022725
14593,2021-11-29,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,158.79010,161.19000,160.24001,88631503,0.021874,160.22000,160.23000,16406397,1,1,159.37000,671061,0.021874,0.010084,0.010015,-0.002004,-0.002069,0.013200
14593,2021-11-30,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,159.92000,165.52000,165.30000,173817074,0.031578,165.42999,165.44000,16406397,1,1,159.98500,1.14E6,0.031578,-0.019130,-0.019242,-0.013911,-0.013988,-0.018961
14593,2021-12-01,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,164.53000,170.30000,164.77000,152282885,-0.003206,164.63000,164.64999,16406397,1,1,167.48000,1.2E6,-0.003206,-0.015120,-0.015205,-0.018774,-0.018853,-0.011815
14593,2021-12-02,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,157.80000,164.20000,163.75999,136615294,-0.006130,163.78999,163.92999,16406397,1,1,158.73500,1.17E6,-0.006130,0.015404,0.015279,0.012687,0.012618,0.014194
14593,2021-12-03,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,159.72000,164.96001,161.84000,117977597,-0.011724,161.84000,161.85001,16406397,1,1,164.02000,954424,-0.011724,-0.011375,-0.011436,-0.018757,-0.018819,-0.008449
14593,2021-12-06,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,164.28000,167.87990,165.32001,107373083,0.021503,165.28000,165.31000,16406397,1,1,164.28999,847775,0.021503,0.011801,0.011775,0.011818,0.011794,0.011731
14593,2021-12-07,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,,,,,,1,6,62,1,168.34000,171.58000,171.17999,120301626,0.035446,171.20000,171.21001,16406397,1,1,169.08000,840260,0.035446,0.021576,0.021562,0.022344,0.022331,0.020707
14593,2021-12-08,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,170.70000,175.96001,175.08000,116839737,0.022783,175.00000,175.12000,16406397,1,1,172.12500,876653,0.022783,0.004299,0.004228,0.009254,0.009199,0.003085
14593,2021-12-09,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,173.92000,176.75000,174.56000,108871418,-0.002970,174.58000,174.62000,16406397,1,1,174.91000,789766,-0.002970,-0.010779,-0.010898,-0.015051,-0.015139,-0.007181
14593,2021-12-10,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,174.69000,179.63000,179.45000,115291867,0.028013,179.49001,179.50000,16406397,1,1,175.20500,860046,0.028013,0.006154,0.006134,-0.003162,-0.003255,0.009549
14593,2021-12-13,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,175.53000,182.13000,175.74001,153244744,-0.020674,175.81000,175.98000,16406397,1,1,181.11501,1.16E6,-0.020674,-0.009868,-0.010065,-0.013042,-0.013429,-0.009136
14593,2021-12-14,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,172.21001,177.74001,174.33000,139273210,-0.008023,174.33000,174.34000,16406397,1,1,175.25000,990035,-0.008023,-0.007689,-0.007853,-0.010743,-0.010935,-0.007471
14593,2021-12-15,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,172.31081,179.50000,179.30000,130935345,0.028509,179.30000,179.31000,16406397,1,1,175.11000,941411,0.028509,0.015057,0.015030,0.009288,0.009222,0.016348
14593,2021-12-16,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,170.75000,181.14000,172.25999,150252552,-0.039264,172.25000,172.32001,16406397,1,1,179.28000,1.21E6,-0.039264,-0.010042,-0.010112,-0.008498,-0.008642,-0.008743
14593,2021-12-17,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,169.69000,173.47000,171.14000,195885993,-0.006502,170.92000,170.95000,16406397,1,1,169.92999,1E6,-0.006502,-0.006259,-0.006351,0.003383,0.003226,-0.010288
14593,2021-12-20,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,167.46001,170.58000,169.75000,107442539,-0.008122,169.84000,169.91000,16406397,1,1,168.28000,822346,-0.008122,-0.012320,-0.012477,-0.012894,-0.013169,-0.011388
14593,2021-12-21,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,169.12000,173.20000,172.99001,91129037,0.019087,172.94000,173.00999,16406397,1,1,171.55499,654676,0.019087,0.019936,0.019856,0.019754,0.019632,0.017778
14593,2021-12-22,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,172.14999,175.86000,175.64000,92097909,0.015319,175.63000,175.64000,16406397,1,1,173.03999,646895,0.015319,0.009573,0.009491,0.006539,0.006407,0.010180
14593,2021-12-23,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,0,,,,,,,,,2022-01-13,,,,,1,6,62,1,175.27000,176.84990,176.28000,68298084,0.003644,176.20000,176.28000,16344923,1,1,175.85001,505249,0.003644,0.006854,0.006798,0.008728,0.008541,0.006224
14593,2021-12-27,,11,3,3571,03783310,AAPL,APPLE INC,,AAPL,334220,Q,A,R,7,8,3,3571,03783310,,,,,,,,,,,,,,,,,,,,,,,,,,177.07001,180.42000,180.33000,74907225,0.022975,180.31000,180.33000,16344923,1,1,177.08501,636766,0.022975,0.012046,0.011964,0.002260,0.002122,0.013839
