datetime,open,high,low,close,volume
2020-02-28 11:50:00,2930.41992,2935.90991,2913.98999,2916.21997,52865131
2020-02-28 11:55:00,2915.57007,2921.62988,2906.94995,2917.06006,47141727
2020-02-28 12:00:00,2917.10010,2917.86011,2901.73999,2910.43994,32785843
2020-02-28 12:05:00,2910.05005,2919.92993,2910.05005,2912.78003,27143864
2020-02-28 12:10:00,2914.33008,2916.83008,2911.04004,2911.78003,26486470
2020-02-28 12:15:00,2911.65991,2916.04004,2904.93994,2915.25000,20017585
2020-02-28 12:20:00,2915.81006,2923.39990,2915.81006,2916.23999,25993680
2020-02-28 12:25:00,2915.11011,2929.15991,2912.97998,2929.10010,23294927
2020-02-28 12:30:00,2929.15991,2939.18994,2929.15991,2934.63989,30694688
2020-02-28 12:35:00,2934.95996,2944.58008,2928.33008,2934.77002,38533297
2020-02-28 12:40:00,2934.70996,2943.39990,2930.59009,2932.10010,34819600
2020-02-28 12:45:00,2932.10010,2932.89990,2918.32007,2924.96997,34654290
2020-02-28 12:50:00,2924.45996,2936.28003,2923.11011,2935.28003,23719701
2020-02-28 12:55:00,2936.61011,2946.15991,2933.43994,2944.73999,25501376
2020-02-28 13:00:00,2944.90991,2949.89990,2936.21997,2936.21997,33647830
2020-02-28 13:05:00,2936.19995,2949.94995,2936.19995,2945.95996,24701877
2020-02-28 13:10:00,2946.10010,2946.10010,2926.33008,2926.33008,27349368
2020-02-28 13:15:00,2926.36011,2943.54004,2924.19995,2938.50000,32915843
2020-02-28 13:20:00,2936.96997,2938.72998,2930.45996,2933.43994,29584171
2020-02-28 13:25:00,2933.37988,2939.90991,2928.31006,2928.34009,24730255
2020-02-28 13:30:00,2928.34009,2928.34009,2910.94995,2910.94995,33199436
2020-02-28 13:35:00,2910.08008,2913.62988,2905.50000,2909.62988,39964388
2020-02-28 13:40:00,2909.68994,2909.68994,2897.10010,2897.36011,30661450
2020-02-28 13:45:00,2897.12012,2901.04004,2889.41992,2900.53003,34876364
2020-02-28 13:50:00,2900.54004,2900.98999,2892.51001,2896.03003,26722788
2020-02-28 13:55:00,2895.80005,2903.62012,2892.29004,2901.61011,23493400
2020-02-28 14:00:00,2901.93994,2901.93994,2885.37988,2885.37988,38188700
2020-02-28 14:05:00,2885.72998,2888.31006,2880.88989,2882.89990,34162831
2020-02-28 14:10:00,2883.25000,2895.76001,2883.11011,2892.44995,32242475
2020-02-28 14:15:00,2891.66992,2899.16992,2888.96997,2898.97998,34105393
2020-02-28 14:20:00,2897.84009,2909.60010,2891.98999,2900.10010,39402662
2020-02-28 14:25:00,2901.04004,2902.56006,2894.12012,2901.38989,29803168
2020-02-28 14:30:00,2901.73999,2924.63989,2901.25000,2917.18994,83932080
2020-02-28 14:35:00,2916.61011,2918.07007,2905.53003,2909.54004,28988239
2020-02-28 14:40:00,2909.30005,2939.08008,2908.95996,2938.69995,34229692
2020-02-28 14:45:00,2938.46997,2941.15991,2922.44995,2928.66992,37823990
2020-02-28 14:50:00,2930.21997,2934.14990,2920.97998,2924.62012,29781613
2020-02-28 14:55:00,2924.61011,2924.61011,2911.14990,2916.68994,41946890
2020-02-28 15:00:00,2915.31006,2919.81006,2901.92993,2902.10010,32534248
2020-02-28 15:05:00,2901.65991,2906.60010,2895.35010,2902.17993,39151727
2020-02-28 15:10:00,2901.87012,2908.77002,2898.28003,2905.67993,43160661
2020-02-28 15:15:00,2906.11011,2925.07007,2904.42993,2921.06006,40057891
2020-02-28 15:20:00,2921.32007,2922.71997,2906.07007,2907.38989,40701060
2020-02-28 15:25:00,2907.89990,2912.41992,2889.91992,2889.91992,57211804
2020-02-28 15:30:00,2889.00000,2905.27002,2888.82007,2896.38989,64732280
2020-02-28 15:35:00,2896.58008,2898.48999,2892.48999,2896.54004,51819512
2020-02-28 15:40:00,2896.70996,2898.95996,2881.00000,2881.37988,70350258
2020-02-28 15:45:00,2881.37012,2907.70996,2881.29004,2906.30005,57130668
2020-02-28 15:50:00,2904.57007,2919.63989,2900.02002,2919.35010,91361036
2020-02-28 15:55:00,2919.54004,2954.81006,2919.29004,2954.81006,182360970
