DlyCalDt;AAPL;AMZN;AVGO;BRK.A;BRK.B;GOOG;GOOGL;JPM;LLY;META;MSFT;NVDA;TSLA;UNH;V;XOM;ABBV;BAC;COST;CRM;CVX;HD;JNJ;MA;MRK;PG;ABT;ACN;ADBE;AMAT;AMD;AMGN;CAT;CSCO;DHR;DIS;GE;INTU;KO;MCD;NEE;NFLX;ORCL;PEP;QCOM;TMO;TXN;VZ;WFC;WMT;PFE;SP500
27/10/21;2442092193.45;1720494518.52;215320445.76;269790150.00;381415841.94;930511619.90;879673723.50;501502053.65;239307868.77;738799317.16;2426353896.60;611275000.00;1042286472.90;427594001.16;364159606.54;271498395.19;191561878.40;395837084.16;216100536.64;288951850.00;216733517.84;392931262.88;431042602.68;328612471.88;206408317.50;344408058.28;226406459.07;224516204.85;304550064.00;119331096.64;147666550.80;116717700.00;107375487.23;236952408.48;217910836.00;308093882.85;113992302.55;167440897.96;239846400.00;181270521.27;166768962.57;293641739.84;262515866.58;222067898.33;147600000.00;240886519.51;172791714.60;217894305.08;205525870.55;411387109.94;240919383.36;40287076300.00
28/10/21;2503123990.29;1747921082.36;217979485.12;271783438.50;383987065.56;928614724.04;877456753.80;509062085.80;242349796.35;749920823.76;2435213313.00;623525000.00;1081633575.60;429442118.48;354135007.12;272260436.53;193806191.92;402064113.12;216727926.72;292114020.00;218764125.44;392139743.63;428699693.70;325979421.87;219090506.25;346472126.88;226406459.07;225955695.84;304169424.00;122816402.58;146314027.60;116691817.22;111733356.39;237205472.64;217432523.00;308330109.36;115540007.38;168063547.72;242092800.00;183339154.50;169535039.94;298571795.60;263062603.78;223464377.86;150401250.00;243947319.33;173502829.62;218598124.80;210905268.96;413952528.10;242096787.84;40686034700.00
29/10/21;2457678270.60;1710321129.64;219579710.00;269697946.00;380395304.73;942223442.58;890674345.20;507657652.95;243701377.92;765656572.46;2489796327.60;639686340.00;1118751210.00;434184990.99;357392158.11;272937806.61;202642071.92;402064113.12;217174168.96;293396510.00;221413584.88;392319154.66;428778668.16;327034363.68;222887568.75;346028364.52;228498383.13;226626474.39;309441288.00;121891800.00;145190950.30;116579164.02;111689558.71;236025490.00;222783671.29;307221661.89;115111918.81;171034865.77;243518400.00;183376494.45;167429150.21;305774195.12;262269834.84;223436724.80;149670000.00;249061766.33;173142654.48;219387290.36;204481404.00;416657371.16;245236533.12;40742141900.00
01/11/21;2443896897.12;1682772850.28;218084650.00;268478112.00;379374767.52;913649264.24;863306651.40;507388719.00;238487951.52;780824414.44;2472903372.60;646191540.00;1213744636.35;428188038.87;358556631.78;277848739.69;202889476.56;402653156.40;217319970.88;296402040.00;221490941.36;386767966.32;429147215.64;325601541.45;222355980.00;345181382.72;228587023.98;224434680.12;304607160.00;124442920.00;151229000.30;118167574.14;112439593.98;236573700.00;221290205.36;309256844.13;116604740.49;166340894.63;242654400.00;187132893.42;167939305.83;301725613.84;258005284.68;222966622.78;150987200.00;249860406.90;173133419.22;219221683.80;206679699.00;417689115.42;244675864.32;40826172500.00
02/11/21;2461287677.94;1680054537.00;221809910.00;270534635.00;381614647.89;926924357.88;874951006.50;509390782.85;245700655.20;776328486.24;2501133377.40;660553020.00;1176998580.00;426236200.68;352953657.02;274419553.66;205929019.28;402905603.52;219582109.76;296588050.00;220137202.96;387622807.11;435912694.38;320172412.32;225343002.50;348617708.88;226406459.07;228338221.50;304702320.00;125959320.00;154127264.30;120685373.16;113392193.52;242983540.00;223841245.25;308602678.41;117109665.47;168958370.97;242352000.00;186132182.76;167605742.54;300197429.44;262078476.82;225012949.22;151457600.00;250293167.80;174860412.84;217648421.48;205040970.00;417493920.56;254823969.60;40971416700.00
03/11/21;2485405081.53;1716188832.00;223998810.00;271017460.00;382661692.56;932815220.40;881962887.60;509570072.15;254702185.92;784705110.36;2507665320.00;665481960.00;1219037112.90;431224231.61;351198508.30;270651682.59;207766882.32;407028906.48;221941449.92;296529310.00;218551395.12;389395810.23;434517478.92;321098385.87;224482335.00;351013457.40;228161547.90;228717206.10;311734644.00;127333000.00;157629333.30;122865212.58;111437722.05;243110050.00;222126260.45;309056960.16;116319348.11;170182410.01;243172800.00;186998469.60;167252557.88;304879432.08;262843908.90;227169887.90;155097600.00;252720563.03;174721883.94;219180282.16;207838800.00;418776629.64;251291756.16;41248790700.00
04/11/21;2476709691.12;1763353596.00;226580060.00;269822546.00;381296558.37;944844781.08;892006933.50;502876604.95;259236432.00;794714466.30;2525984791.20;745621020.00;1235155566.15;430686768.92;352346105.54;272683792.83;206865622.56;398277406.32;227813290.88;301571160.00;219518351.12;392783512.62;433306537.20;326946639.87;229190692.50;351666843.36;228852946.53;231685918.80;320727264.00;133915960.00;166046375.00;121062761.38;111459620.89;240875040.00;218653416.23;309420385.56;115485124.23;170950166.64;244512000.00;189283674.54;166310732.12;296069116.80;261422392.18;227183714.43;174843200.00;251693739.44;176495053.86;214667503.40;202323078.00;421843977.44;245853268.80;41416177600.00
05/11/21;2481959738.16;1784648740.52;230833960.00;270382000.00;381548379.24;948390737.16;895523402.40;502159447.75;253496880.00;807208414.14;2523131758.80;744395040.00;1227302213.85;429790997.77;365661608.81;275266266.26;207077683.68;395248040.88;226708730.88;300797750.00;221897062.88;388794255.60;430226533.26;339968752.11;206585513.75;353409205.92;220485250.29;232734442.86;315322176.00;136734680.00;164645547.40;120409372.82;112713329.48;240664190.00;208713650.16;319142015.01;119359874.62;168029412.77;245548800.00;190217173.29;167821577.61;286022965.44;259563485.70;229520398.00;182593600.00;242660839.20;178609928.40;216282167.36;201603636.00;418916054.54;272541103.68;41567745100.00
08/11/21;2468178364.68;1769429229.04;230846350.00;271129600.00;382767722.40;949092938.14;896600302.20;505177484.30;249220913.76;801269056.36;2530114180.20;770716080.00;1167899939.10;436212262.54;372108405.07;278229760.36;205098446.56;398361555.36;222595349.44;303450840.00;222689966.80;388994773.81;428752343.34;340826496.03;209294085.00;350771462.60;224793195.60;231768032.13;316892316.00;136440320.00;181334717.60;119057534.42;117295661.75;240369000.00;215337778.95;321395252.49;119008622.46;168100450.75;243345600.00;189014826.90;165977168.83;288561080.40;260082886.04;224584326.79;185752000.00;245678362.93;177649461.36;216654782.12;203322303.00;416239096.46;270971231.04;41587454300.00
09/11/21;2474248731.57;1813677892.04;230371400.00;268936640.00;379520558.55;948438397.86;895923479.70;501352645.90;250646235.84;793578652.86;2522305881.00;767038140.00;1027865227.50;437843508.95;360126139.77;280939240.68;204303217.36;394490699.52;224760287.04;303206090.00;224333792.00;391168813.35;427804649.82;335933456.85;209395340.00;351836239.72;224137253.31;232109118.27;317796336.00;139410680.00;179837281.20;119249044.86;114864890.51;242224480.00;213794292.63;318197108.97;122158915.27;167425589.94;244036800.00;188678767.35;166663916.78;290572082.48;258579358.74;226077592.03;186748800.00;243361125.02;176199525.54;216282167.36;199405341.00;417689115.42;265196342.40;41425353900.00
10/11/21;2426834244.24;1765914693.40;226642010.00;268265046.00;378155424.36;931773039.76;877724474.70;500874541.10;253162072.80;775287323.92;2483639784.00;737064180.00;1072504806.75;433647528.30;363788325.08;271752408.97;206317798.00;397435915.92;223346450.24;293376930.00;220756054.80;388984220.22;432437818.14;348887339.46;212660813.75;355296765.36;226601468.94;230384738.34;308080500.00;134156800.00;168908410.70;120093943.86;113145831.57;243616090.00;215823691.31;316997805.15;119601360.48;165021227.54;245030400.00;189037230.87;167174072.40;286550078.32;256501757.38;226810398.12;178976000.00;246618634.34;172717832.52;217772626.40;201283884.00;413924643.12;274839845.76;41092060600.00
11/11/21;2426013924.39;1761071430.00;229380200.00;267392846.00;377267424.45;932548320.48;876960417.30;500844659.55;251229756.96;775523951.72;2495877791.40;760357800.00;1068045870.15;431280806.63;355113840.06;272260436.53;206105736.88;399623790.96;227118026.12;296617420.00;220775393.92;387981629.17;429252514.92;345378387.06;212686127.50;354280387.20;225590963.25;231313250.61;306020286.00;137278800.00;176323136.10;119164554.96;114164127.63;239356920.00;217617279.58;294574457.97;117449941.00;165810842.01;245116800.00;186819237.84;167507635.69;291276376.16;257075831.44;224943816.57;184150400.00;248436230.12;174177003.60;217151601.80;202203171.00;414091953.00;281343603.84;41112379400.00
12/11/21;2460795486.03;1787772772.20;232609860.00;268871225.00;379043424.27;950961237.58;894476583.60;498603543.30;248379112.80;806640507.42;2528087025.60;759750000.00;1037827536.30;432789473.83;357932203.87;270185990.66;206706576.72;394743146.64;229330761.78;300210350.00;220910767.76;393258424.17;434385854.82;354306721.50;212635500.00;354667578.88;227718343.65;234484088.43;312886080.00;139883440.00;178593442.90;119068799.74;114569256.17;239609940.00;217502947.26;290067983.01;118097562.17;177543504.32;244555200.00;187200105.33;169352044.47;302363464.72;255708988.44;224888510.45;184732800.00;249919419.75;175543822.08;216696183.76;203682024.00;412028464.48;278820594.24;41403653600.00
15/11/21;2460959550.00;1798184520.64;233663010.00;267455146.00;377293931.91;949324886.88;893116922.40;497707096.80;247212070.56;822423581.68;2523206838.60;750625000.00;1017712108.35;425066983.60;358286608.90;272514450.31;206476843.84;395921233.20;230536902.26;299074710.00;225919599.84;391622617.72;430463456.64;352220844.24;211850773.75;356700335.20;229473432.48;232728126.45;313899534.00;139392840.00;176902788.90;116821368.40;113715201.41;241507590.00;214144435.36;287887430.61;117087712.21;177302811.52;244598400.00;188895339.06;171373045.58;300910582.16;257021157.72;226478561.40;188731200.00;248782438.84;174758824.98;216944593.60;204161652.00;409658241.18;278372059.20;41401199700.00
16/11/21;2477365947.00;1795658923.60;234902010.00;266458346.00;375557693.28;947342201.76;889651591.20;494121310.80;246532890.24;811538702.88;2549034289.80;755075000.00;1059228423.45;423954341.54;363147020.74;275266266.26;205734629.92;396173680.32;233565556.48;300641110.00;226809199.36;414048996.47;428225846.94;360213458.04;212913951.25;356192146.12;232044017.13;234439873.56;319276074.00;140811120.00;184100144.50;115689203.74;112466967.53;240369000.00;218367585.43;288614281.41;113443471.05;182858567.68;242870400.00;188536875.54;170666676.26;304485204.80;261367718.46;225801061.43;203627200.00;252370420.12;174103121.52;215536937.84;201323853.00;399229258.66;278091724.80;41559844600.00
17/11/21;2518217875.53;1799868252.00;235261320.00;265521354.00;373211783.07;947253235.12;890680361.40;491461852.85;249842698.56;806356554.06;2546106177.60;731525000.00;1093654627.65;423322587.15;346068073.58;272260436.53;207378103.60;391377185.04;233374879.86;301551580.00;223212123.04;416708501.15;429831660.96;350086231.53;209091575.00;355974350.80;228019722.54;235463131.98;319104786.00;139134160.00;182759697.40;115931408.12;111125663.58;239356920.00;221283059.59;285888590.91;111950649.37;179828670.08;241531200.00;188708639.31;172236385.86;306385468.88;260602286.38;225884020.61;205564800.00;250725928.70;175072823.82;214170683.72;199205496.00;395799406.12;285212218.56;41458483300.00
18/11/21;2590077894.39;1874449436.88;237396530.00;263343346.00;371939424.99;957719524.84;901458383.70;487218672.75;249986187.36;801434695.82;2562248334.60;791875000.00;1101056060.70;423812903.99;343148451.19;269296942.43;206883294.32;389778353.28;234740656.58;296627210.00;221336228.40;428317450.15;427515076.80;339413167.98;210230693.75;356022749.76;226282361.88;234199849.98;319242768.00;141596080.00;187203702.20;114917529.32;110271608.82;226190263.41;223412499.05;282708618.66;110501734.21;178095681.92;239371200.00;189298610.52;171883201.20;302102123.04;258770716.76;225953153.26;208678400.00;250855756.97;178674575.22;212142003.36;199445310.00;399201373.68;288239830.08;41605563200.00
19/11/21;2634047038.35;1864565122.36;234881360.00;263762002.00;371091186.27;952912148.90;895971609.30;480853902.60;249383534.40;817075793.40;2576063017.80;824625000.00;1141909560.90;414883480.00;338979972.98;256850267.21;205416538.24;382036641.60;236700634.86;294845430.00;216424091.92;431314669.71;428804992.98;331128141.48;204281962.50;355296765.36;224864108.28;233574525.39;327526446.00;133826760.00;187674670.10;116077857.28;109735087.24;224587572.75;224470073.01;279837558.00;109722393.48;196048533.12;238161600.00;188156008.05;173276318.47;300675817.60;256884473.42;226492387.93;207200000.00;250234154.95;180235334.16;210568741.04;195128658.00;397054230.22;284819750.40;41549184500.00
22/11/21;2641758044.94;1811821730.36;228504640.00;267952300.00;377691543.81;934648568.66;880182092.40;491103274.25;249134820.48;806924460.78;2551436843.40;798900000.00;1161804050.55;412563904.18;330069217.94;260406460.13;204373904.40;389441757.12;239299158.10;290606360.00;220291915.92;431420205.61;420407375.40;313174001.70;206661455.00;357668314.40;222063057.42;229475175.30;320484606.00;131614600.00;184184677.20;114190916.18;110797180.98;230281342.20;224184242.21;280128298.32;110907869.52;187351782.21;239630400.00;189298610.52;171412288.32;291993958.40;258634032.46;226962489.95;203168000.00;249411909.24;177778755.00;213384052.56;201203946.00;403718740.44;287062425.60;41418163600.00
23/11/21;2648156539.77;1815610125.92;229264560.00;270955783.00;382449632.88;932605513.32;877053668.40;502846723.40;250588840.32;798027255.50;2535294686.40;793650000.00;1113760012.95;421606478.21;334980259.07;267264832.19;210081882.88;399707940.00;241786822.84;285300180.00;224913965.60;430976954.83;423013532.58;320679261.00;209597850.00;361637029.12;220680260.16;227832908.70;316483128.00;132836640.00;181044891.20;115204794.98;112412220.43;233233667.10;224034181.04;274440690.81;112049439.04;189900285.21;241401600.00;190919164.35;171314181.47;289717185.12;254068776.84;228483408.25;202652800.00;248939806.44;177908048.64;214253487.00;205440660.00;406590893.38;286389623.04;41478402300.00
24/11/21;2656851930.18;1815797770.68;230755490.00;269966459.00;380753155.44;932354500.30;879087144.00;498902358.80;250627104.00;807042774.68;2537021521.80;816850000.00;1120759740.00;424463516.72;343013439.75;268746579.24;209693104.16;400801877.52;243768972.82;283097430.00;226635147.28;434923997.49;421828915.68;331401060.00;208281535.00;359749469.68;221726222.19;228887749.17;317986656.00;132916920.00;190560858.00;114889366.02;113364819.97;234245892.78;225434751.96;275004000.18;112214088.49;193686228.00;239457600.00;192009490.89;171117967.77;291590872.08;255818335.88;226395602.22;202395200.00;249034227.00;178794633.60;213880872.24;205080939.00;408626496.92;285324352.32;41573600700.00
26/11/21;2572687113.57;1777330594.88;225672799.66;266539834.40;375199842.57;907497856.56;855401364.60;483871939.15;249067859.04;788254527.36;2475230846.40;787575000.00;1086534388.80;414798617.47;333562638.95;259305733.75;205893675.76;385066007.04;242172610.42;278241590.00;221452263.12;424993069.30;419091134.40;315971416.53;200383645.00;356869731.56;223162203.96;223348257.60;315027180.00;127814680.00;186950104.10;113267159.94;108798911.83;230576574.69;231494364.92;269134679.97;107395347.92;188846903.97;232113600.00;186707217.99;168920374.33;294846569.28;252401228.38;222800704.42;196828800.00;251292452.06;173863004.76;214460495.20;193569867.00;404053360.20;302761152.00;40628545500.00
29/11/21;2628961055.28;1806243102.36;233001313.16;264936980.00;373914230.76;928519402.64;875540594.10;481780230.65;243768339.36;799872952.34;2527411307.40;834400000.00;1141839262.35;426198484.00;331267444.47;260745145.17;206565202.64;383635473.36;246052657.92;290508460.00;222109793.20;429341148.38;420538999.50;314840754.09;189574673.75;360620650.96;226973760.51;231066910.62;327107742.00;134888240.00;195524135.10;114607733.02;107260518.32;235173766.32;233323682.04;268589541.87;108010039.20;196704788.22;235785600.00;186923789.70;173963066.42;294049255.68;254068776.84;226948663.42;205788800.00;255238444.63;179514983.88;213880872.24;196487604.00;397723469.74;293790451.20;41165239200.00
30/11/21;2711977424.10;1778603536.36;228600076.32;258463120.00;360659051.13;905248271.52;853683739.50;469384898.78;237273079.68;767762559.88;2482063108.20;816900000.00;1149642401.40;418389051.22;323543775.87;253336649.28;203801206.40;363946215.48;239179430.92;278975840.00;217577918.82;418332585.79;410500850.21;306955358.28;189218465.04;349876081.84;222397455.99;225748493.40;318714630.00;131293480.00;191249195.70;112022342.08;104591135.70;231293567.88;229836546.28;263378354.40;104267008.37;184709834.10;226584000.00;182776127.00;170274248.86;284330888.80;248054667.64;220920296.34;202227200.00;249365395.84;177658696.62;208126044.28;190509992.74;392146473.74;301579343.91;40314551700.00
01/12/21;2703282033.69;1746475710.56;229045980.24;257709200.00;358456175.00;899948401.68;848594034.30;466606948.74;238315764.96;734965946.80;2478234038.40;785875000.00;1099670175.00;418502073.34;317516046.96;253124970.93;204914970.80;358790242.56;234949070.56;246218500.00;216093600.60;418134180.38;416160933.76;298533872.52;188031271.36;354280387.20;224112694.38;227479189.74;312795678.00;135289640.00;180066727.10;113103812.80;103574164.74;232094913.21;228464558.44;258379800.40;102082659.00;187991739.63;225936000.00;182462284.10;172354114.08;273642457.04;245348318.50;221445704.48;196705600.00;246733155.20;177095345.76;206055962.28;188237269.93;382414615.72;306911567.56;39822643000.00
02/12/21;2686711572.72;1743250249.28;228092241.30;260750920.00;363787395.93;913665151.14;860112049.20;476418431.86;237120024.96;734469028.42;2473804330.20;803150000.00;1089225819.00;420084383.02;331090959.99;259432985.76;206612135.60;367383530.76;233029001.34;255714800.00;221953766.04;425809337.03;413554662.73;312101821.80;186642002.16;356361542.48;227012685.06;230738457.30;319680504.00;130669080.00;181962674.80;113312221.22;106451976.18;236818633.05;225849206.62;267558963.20;104530447.49;190322204.04;229262400.00;185914556.00;173884580.94;273066619.44;246004403.14;222081724.86;198273600.00;247296643.84;178776163.08;210030519.72;195015566.03;377757824.06;297706465.68;40380067600.00
03/12/21;2655211290.48;1719125218.92;230433236.88;259579120.00;361623624.11;905683572.58;854309424.30;467789055.14;234919863.36;726068741.52;2425152619.80;767325000.00;1019298847.05;423192491.32;327801589.92;257781894.63;210112538.00;359035765.08;234545545.62;252895280.00;220546555.26;425851106.59;419583309.86;313963515.99;185252732.96;362701806.24;230354747.49;228287690.22;292851750.00;130080360.00;173907916.10;114027569.04;106998327.60;237156041.61;223619726.38;265777660.32;101830196.51;183480889.32;231292800.00;186310595.85;172726920.11;266714687.76;241220452.64;227736775.63;197691200.00;250657873.28;178591457.88;212887232.88;190390375.75;383446359.98;304610292.09;40032942800.00
06/12/21;2712305552.04;1738183840.76;233265552.52;264244000.00;366772358.26;913792246.34;861249111.00;473315402.56;235637307.36;752168787.86;2449027996.20;750925000.00;1013313427.65;433355063.61;338421079.08;260703055.86;214532238.00;361327308.60;236439008.80;253316250.00;223997113.20;434090152.30;428955355.18;324899750.97;185454808.48;368195088.20;234244978.89;228799319.43;295469000.00;131462960.00;167930246.60;117604308.14;108880805.76;240234894.72;219303681.30;273320932.72;105386624.63;182738991.78;237211200.00;191137798.55;174924513.55;271392260.88;243134032.84;230101112.26;196504000.00;245196368.00;179727394.86;211438175.48;194616842.73;387601222.00;288950393.16;40499022000.00
07/12/21;2808447038.46;1786829476.92;243760809.60;266494600.00;371451840.69;940736428.74;886002765.90;480437593.62;234470265.12;763858201.18;2514572661.60;810675000.00;1056235713.75;437706415.23;346252117.47;263624217.09;214815098.80;365910395.64;240350096.68;261383210.00;227312733.12;434591387.02;430061045.92;330923452.59;182575232.32;367227109.00;234156564.54;234553568.94;308731000.00;139945880.00;174922308.50;119029371.12;110617229.58;244958614.56;223912702.95;274120701.36;107077025.65;190656341.10;238507200.00;194216447.95;177396806.17;277101912.16;246168424.30;229838408.19;206820952.80;247741918.08;183809379.78;210278929.56;200358458.25;386346397.90;290297481.24;41338430800.00
08/12/21;2872431986.76;1786763547.68;243001121.44;264991100.00;369822494.44;945083084.58;891519621.30;474940798.86;233714557.44;782196855.68;2514948060.60;795650000.00;1073519114.40;441596259.86;348957081.69;264386259.15;215451535.60;361409149.44;235068797.74;260717490.00;228334406.70;429443288.75;432640990.98;333681879.06;184924360.24;368872673.64;234068150.19;236568503.73;310222500.00;140302680.00;175393276.40;120274188.98;110454946.98;240487951.14;227421276.02;278719371.04;107878319.64;190588381.02;237600000.00;193969857.10;177220213.84;278209292.16;243134032.84;230239377.56;205593896.20;251461731.20;181371271.14;209036880.36;197009182.53;382442500.70;288501363.80;41464935700.00
09/12/21;2863900660.32;1766609486.16;240878949.08;265609240.00;370865276.04;941178084.56;888222743.70;474201982.36;232356196.80;780445809.96;2500908138.00;762250000.00;1008081207.00;445796915.32;352964436.09;265063629.87;219482302.00;364109897.16;232505749.22;258769280.00;227736824.04;429537270.26;436747842.30;335806744.68;184040279.84;371026427.36;234351076.11;234623049.45;300470750.00;136163800.00;166770941.00;119733453.62;110422490.46;242723282.85;228150144.56;277992308.64;107384371.29;188450470.17;236995200.00;196032253.30;176415737.67;270643672.00;242669306.22;229949020.43;205177372.40;251036159.36;178609928.40;207670626.24;198125607.77;386206973.00;292318113.36;41159062000.00
10/12/21;2944127941.65;1746739427.52;260804248.32;269700000.00;375701175.71;944793943.00;890406624.30;472310612.12;233542370.88;780280170.50;2571783469.20;754950000.00;1021367632.95;450421403.73;356320595.40;266757056.67;221815903.60;364355419.68;247799787.88;260443370.00;228122361.24;433776880.60;435668477.53;341070173.28;183434053.28;376205116.08;237604724.19;239669861.04;310863750.00;135702590.49;167314365.50;118787166.74;110060059.32;249893214.75;226871051.73;277574247.76;106418427.85;191973067.65;243129600.00;197997507.65;177141728.36;270936020.32;280558194.18;233626877.41;207001071.20;253179780.48;181011096.00;207794831.16;200159096.60;393261872.94;296247120.26;41560029000.00
13/12/21;2883260208.78;1719916369.80;256667250.84;271392600.00;378021364.77;932271888.42;877321389.30;466695606.72;237741809.76;791496328.22;2548208412.00;704025000.00;970531738.65;450336637.14;352346635.62;260914734.21;223654498.80;356662380.72;247090293.48;260179040.00;223380253.68;423167412.36;443460964.65;336576764.79;185454808.48;381553201.16;240416300.52;238583438.52;312692500.00;130700262.30;161578218.00;119068799.74;108864577.50;247193946.27;227599920.27;273429992.08;102225355.19;189365099.58;249523200.00;196592687.05;180006448.38;267791061.12;275801580.54;234788305.93;206370656.80;254558948.48;178462164.24;208167445.92;193620034.48;400344657.86;309830258.40;41175700200.00
14/12/21;2860127189.01;1715088320.84;253880351.34;276584480.00;384564819.31;921252734.58;865773293.40;470271478.58;238554912.96;789721619.72;2465170153.20;708425000.00;962598045.15;451579880.46;350610115.38;260533713.18;225033445.20;361163626.92;242096058.24;250222610.00;224035666.92;419992925.80;448304943.13;331937149.95;186212591.68;382956771.00;235076073.78;233536626.93;292058500.00;131260025.49;163751916.00;120392474.84;109075544.88;243651156.39;219875342.90;271012509.60;101105738.93;181079633.16;249696000.00;196166757.40;176651194.11;264880866.48;273067894.54;234207591.67;204862165.20;249081681.28;175719292.02;209699306.60;194935821.37;404164900.12;311738633.18;40884137700.00
15/12/21;2941666982.10;1757927112.40;264181557.64;275095240.00;383978254.66;936491449.06;881018344.20;466754712.04;263330645.76;808462541.48;2512545507.00;761475000.00;980152597.35;465632297.38;354500588.61;259390650.09;230231012.40;359608650.96;251036929.28;254579160.00;222763394.16;425851106.59;450542650.58;337590462.15;190178323.76;384432939.28;239708985.72;237054867.30;299406750.00;136528907.58;176914865.00;123496070.50;109567802.10;252761187.51;225077463.46;273375462.40;101072809.04;183347800.83;250819200.00;197661247.40;180516604.00;268003678.08;283346553.90;237221775.21;213080067.20;258393035.52;178646869.44;209285290.20;195135183.02;406479353.46;330036579.60;41557603700.00
16/12/21;2826165947.22;1712851798.16;256262634.32;281821000.00;391264691.09;920413906.26;869010009.00;474054219.06;266927431.68;792466502.20;2439342702.00;709675000.00;930873313.80;464200683.86;357940234.47;259814006.79;232971226.40;368283780.00;245332351.68;247804480.00;224845295.04;417204807.67;455465606.97;343994300.28;191744409.04;389877822.28;240646177.83;253035384.60;268892750.00;130344857.10;167423050.40;125371746.28;111526012.14;254363878.17;227585628.73;270376330.00;101566757.39;179516551.32;253368000.00;198430909.75;180967895.51;261811209.12;282171068.92;237567438.46;200550581.00;260564240.00;173844534.24;218393651.00;200557819.90;399703303.32;343788103.75;41182791800.00
17/12/21;2807790782.58;1724480701.80;262158475.04;274848480.00;382779055.82;907478792.28;852645945.00;463267498.16;255811832.64;789839933.62;2431083924.00;695025000.00;936547411.05;458794459.12;353782604.28;254141027.01;228993496.40;359117605.92;243103792.96;247618470.00;218985129.60;405143847.22;442881793.31;340475600.79;191188701.36;381045012.08;242449830.57;250281429.84;264404000.00;129856174.95;166348277.50;125326685.00;108929490.54;254996519.22;223955577.57;270394506.56;100381281.35;175639995.09;249393600.00;195554016.50;178436738.78;259893226.96;264128741.32;232700499.90;199030832.00;256552831.36;172052893.80;220132519.88;191187822.35;386904097.50;333853329.16;40759934600.00
20/12/21;2784985890.75;1694675613.84;266316116.22;271215900.00;377499973.97;904927356.14;851936033.40;454933648.04;252042860.16;770105175.10;2401877881.80;692975000.00;903778244.10;455601584.23;348539648.94;250457823.72;231344776.80;353225065.44;243525532.16;242018590.00;219081513.90;406626666.60;441618146.75;328496427.18;193007381.04;382012991.28;238683379.26;243674464.98;261140750.00;128843270.13;163993438.00;123912887.34;105732523.32;254574758.52;224584405.33;266232074.32;98767716.74;171211263.21;248572800.00;195576433.85;176474601.78;262998320.48;250514985.04;234249071.26;198884485.80;255863247.36;170150430.24;219801306.76;186801866.05;388158921.60;342497144.34;40320896300.00
21/12/21;2838142617.03;1728532814.32;266815693.76;274659938.00;382231595.48;916486664.58;863159254.50;461287469.94;253382088.96;790810107.60;2457286774.20;726875000.00;942532830.45;458879225.71;359626662.78;256130803.50;229736006.00;361654671.96;241861115.76;247246450.00;222589902.42;407744002.33;440196544.37;341869434.66;190809809.76;381770996.48;239196182.49;248165432.49;264822000.00;134538638.46;174197742.50;124436724.72;107274208.02;257400555.21;224320011.84;274556938.80;102148518.78;175866528.69;249566400.00;197564105.55;177475291.65;267950523.84;250159605.86;233557744.76;202160389.20;254294936.32;172117540.62;218517855.92;190629609.73;389330090.76;330878509.65;41038623200.00
22/12/21;2881619569.08;1734821449.52;270515044.80;275644374.00;383756663.57;933825627.24;880861923.00;463090182.20;254931768.00;781936565.10;2501658936.00;735000000.00;1013172830.55;465396834.63;363934568.76;258205251.33;233448554.00;362391239.52;243741267.44;247491200.00;223862175.18;413142717.96;442092014.21;348438973.32;192375895.04;385546115.36;245774210.13;254987155.29;267890500.00;135338300.16;173750926.80;124780316.98;109351425.30;259509358.71;228435975.36;276065593.28;102159495.41;178865267.22;251337600.00;197975090.30;178162039.60;272078836.48;245649023.96;235009530.41;204186721.20;256801081.60;172634715.18;218476454.28;191506800.99;389832020.40;334246229.85;41460451100.00
23/12/21;2881283026.44;1735140952.76;274478635.20;275685480.00;383860941.73;935055273.30;883879047.30;464745131.16;261245275.20;793271036.72;2512845826.20;741000000.00;1071550755.00;466574148.38;361697129.22;258332258.34;235287149.20;363537011.28;244051669.84;247824060.00;224401927.26;414635979.73;442934445.25;351460571.22;191289739.12;387433674.80;246074818.92;254747131.71;270569500.00;138154886.37;176390980.00;126053298.14;111542240.40;262672563.96;229229155.83;279246491.28;103180322.00;180012093.57;251510400.00;198729807.75;177965825.90;272012393.68;245266307.92;234805740.00;205582500.00;256407033.60;173068772.40;218103839.52;192822587.88;388967586.02;329531421.57;41713960500.00
27/12/21;2947479964.59;1720950951.72;278392680.72;277208200.00;386702521.59;940911184.64;889835085.30;467404870.56;266324778.72;819158118.04;2571107751.00;773625000.00;1098605654.10;470454574.50;363383557.53;262015461.63;237620750.80;365337509.76;249860629.04;252875700.00;228989819.94;421966537.51;446672732.99;351197399.79;193411532.08;391958977.56;250141879.02;262339456.53;274398000.00;144578835.36;186312520.00;126830605.22;111639609.96;267480635.94;233959655.57;277737836.80;103860873.06;184842922.59;253368000.00;200440998.80;179182350.84;271582730.24;244774244.44;237143010.00;209621250.00;260942526.08;177169227.84;218103839.52;194457353.41;392508978.48;332281726.40;42281710000.00
