,Realized Volatility,Return,ADS,US EPU Index,VIX Index,Volume,Sentiment Score,US Dollar Index_ret,Term Spread_ret,13w TB_ret
2017-05-11,0.002339843152987,-0.0016634627258035,0.0997182,49.78,10.600000381469727,3727710000,0.0410811968864036,-0.000501735392467431,0.004692636873030685,-0.017291480476206843
2017-05-15,0.0027544151921905,-0.0007287279439853,0.0738085,169.44,10.420000076293945,3490080000,0.0984022822850299,-0.007152592439314221,-0.0708001792680503,0.0034822570227672077
2017-05-16,0.0057030369496087,-0.0181256827624175,0.0674311,118.0,10.649999618530273,3421810000,0.0979965153347482,-0.008121078380017518,-0.03580947765677852,0.030806783748847957
2017-05-17,0.0065830268683322,0.0035061159989942,0.0611012,62.79,15.59000015258789,4164760000,-0.0411773910931472,-0.00705779481346727,-0.09499773886362725,-0.01699756029540832
2017-05-18,0.0036662465317986,0.0066732916745439,0.0548161,89.48,14.65999984741211,4319440000,0.0033356767949052,0.004710700930836769,0.009122088231085894,0.020362701994495164
2017-05-22,0.0023059110383103,0.0019655759391963,0.0307507,83.62,10.930000305175781,3176580000,0.0710935177410152,-0.009237404221857693,0.04222848095956202,-0.016939970820825812
2017-05-23,0.0022190330207288,0.0023652486208343,0.0260038,64.98,10.720000267028809,3216560000,-0.0475638543000115,0.0038079098521490388,0.0,0.039089249484532324
2017-05-24,0.0029225001069068,0.0044446638728954,0.0219632,76.1,10.020000457763672,3389240000,0.0216447237123311,-0.0011305886647711926,-0.023116084099135716,-0.008800954929403623
2017-05-25,0.0019085313132403,0.0002235784148496,0.0186272,51.65,9.989999771118164,3538210000,0.0550807185382005,0.00010285501927254134,-0.01684485146157536,0.0033094581124640384
2017-05-30,0.0038006359925911,-0.0004767264323162,0.00996189,45.36,10.380000114440918,3205860000,0.0066927038634586,0.00030842317095487433,-0.038088911554126206,0.002200258131847134
2017-05-31,0.0028328961314922,0.007518180165531,0.00831615,168.16,10.40999984741211,4518040000,0.0951753605253187,-0.0037075286136195747,-0.06312766275500313,0.04301734371551669
2017-06-01,0.0026777560036448,0.00338943683973,0.00653021,100.04,9.890000343322754,3860620000,0.0560399186300744,0.0028848030138166995,0.023530415769514344,-0.0021074552044277393
2017-06-05,0.0029198187182431,-0.0028074030247972,-0.00233298,274.58,10.069999694824219,2916720000,0.0629902201180783,-0.004123654260753101,-0.02855563701255695,0.0
2017-06-06,0.0029310001676235,0.0015053863582353,-0.00526033,85.3,10.449999809265137,3376750000,-0.0302553746498988,-0.001654297938173634,-0.051691044653522214,0.010493265608729218
2017-06-07,0.0036013473246822,0.0002958750114046,-0.00852987,46.07,10.390000343322754,3576220000,0.0616124766441542,0.0011376040391103365,0.019698582685751264,0.01553628944401394
2017-06-08,0.0059977082384272,-0.0010647373591979,-0.0121429,33.16,10.15999984741211,3735980000,0.0437428100881863,0.0017555451459996996,0.01676378580806152,0.0
2017-06-12,0.0028318913058018,0.0044518989960751,-0.0296189,98.63,11.460000038146973,4031840000,0.0669258109241876,0.0022673535784921814,0.028987539050988755,0.0
2017-06-13,0.0045206565072333,-0.0010167685677732,-0.034091,144.57,10.420000076293945,3278240000,0.0272332715236871,-0.0016484243424776935,-0.009987618881023421,0.010225028364184116
2017-06-14,0.0040803006015703,-0.0021887372993996,-0.0384756,48.72,10.640000343322754,3558640000,0.0319751604278648,-0.000412550689961078,-0.07150536577529669,0.0
2017-06-15,0.0033470094006941,0.0002137463578771,-0.0427744,67.05,10.899999618530273,3371980000,0.0309418016803745,0.005041918967562297,0.03704126583818865,0.010121534494321205
2017-06-19,0.0031976083455568,-0.0064945916019624,-0.0594142,75.3,10.369999885559082,3271480000,0.0336685811132564,0.0010258358982359124,0.041964113207265806,-0.008088979058012783
2017-06-20,0.0035946547492824,-0.0005130194177498,-0.0638481,93.24,10.859999656677246,3422700000,-0.0060464457066415,0.002253188397732519,-0.048478787651256176,0.00808897905801283
2017-06-21,0.0026895404645194,-0.0005214974074115,-0.0684757,90.96,10.75,3599190000,0.0727239646599233,-0.0019456505424202929,0.044735849527482364,-0.025498552895087827
2017-06-22,0.0028734648414486,0.0014242356377185,-0.073299,93.79,10.479999542236328,3477250000,0.000194226162405,-0.0002049886549751346,0.03560833606518793,-0.03682685085694002
2017-06-26,0.0044197373428802,-0.0079403555859254,-0.0940968,44.92,9.899999618530273,3243660000,0.0364866634578916,-0.0011283850985731726,-0.004836706749206301,0.0
2017-06-27,0.0040407718511687,0.008530582430509,-0.0989473,93.1,11.0600004196167,3564770000,0.0118336112645638,-0.009902082733337389,-0.003642944343634097,0.059299721760676494
2017-06-28,0.0069131151714597,-0.0085099191815428,-0.103515,95.31,10.029999732971191,3479980000,0.0309119678247417,-0.004363170849008463,0.010889331737713408,-0.005063297066661577
2017-06-29,0.0043838739801741,0.0015402756132448,-0.107802,65.45,11.4399995803833,3869560000,0.0688770150471147,-0.004382371346634591,0.019070938750736174,0.018109153184968113
2017-07-05,0.0044718039383916,-0.0092842204387718,-0.127873,57.04,11.069999694824219,3368150000,0.0318647790372842,0.006877931119687452,0.06623421405652677,0.016807078698804215
2017-07-06,0.0030363895405053,0.0061839278951495,-0.130579,76.45,12.539999961853027,3368710000,-0.0686320068298999,-0.004893052490123573,0.03154154247946344,-0.011834422863713305
2017-07-10,0.0045187213933559,-0.0007870852498189,-0.140689,92.94,11.109999656677246,3009880000,0.0428895564817735,0.0023974927170708426,-0.017279082644881854,0.004948050830804378
2017-07-11,0.0031362854567258,0.0072948651762984,-0.144194,85.23,10.890000343322754,3108800000,0.1074512263000841,-0.003232759335629342,-0.03548037933702185,0.01955094618805979
2017-07-12,0.0021801908885899,0.0018644516718518,-0.148321,70.04,10.300000190734863,3176900000,0.0384314462329548,0.0005221433009193721,-0.032112846412652704,-0.009727693917878625
2017-07-13,0.0021768584070542,0.0045565221093472,-0.153072,73.54,9.899999618530273,3068510000,0.0656111278688215,-0.0006265409275062649,0.023042471359964452,-0.00982325227018128
2017-07-17,0.0029776207722373,0.0006748379222302,-0.177574,92.6,9.819999694824219,2800580000,0.0573596969016724,-0.006287415678460226,-0.0526128986583465,0.006886372032909022
2017-07-18,0.0019826588873583,0.0051964171748604,-0.183898,88.82,9.890000343322754,2974090000,0.0211559538736972,-0.004952785181404699,-0.06830719837195297,0.019418067876816054
2017-07-19,0.0028558523440333,0.0002142483227095,-0.190069,51.42,9.789999961853027,3063810000,0.0623030926961913,0.001477878287434059,-0.05549648081305305,0.04235934567742309
2017-07-20,0.002156495085211,-0.0006914189526109,-0.196089,100.4,9.579999923706055,3223820000,0.0204451990340576,-0.0056064716542315275,-0.03596518382485391,0.025479081845943722
2017-07-24,0.0019847809589659,0.0025464024624049,-0.219072,305.98,9.430000305175781,3019920000,0.0390884550079326,-0.003080940403953778,-0.056495713206302756,0.03270281764624196
2017-07-25,0.0024174331801544,0.0002462124664562,-0.225097,162.68,9.430000305175781,4116360000,-0.0032826531537443,0.0007445588009593957,0.10058007866092447,-0.006105530989909418
2017-07-26,0.0051248943802141,-0.000965015246624,-0.231346,80.27,9.600000381469727,3597830000,0.0608043209569462,-0.004048640522179665,-0.020422746407767957,-0.0429020012566714
2017-07-27,0.002770515497956,-0.0013542058238749,-0.237822,40.48,10.109999656677246,4035740000,0.0821432782593086,0.002026369195950229,0.053560429658060696,-0.015646963797235777
2017-07-31,0.0026178158120758,0.0021467347365592,-0.265469,80.96,10.260000228881836,3475930000,0.0329627079797946,-0.01071132770446804,0.015524197617284612,-0.023464217806314618
2017-08-01,0.0036391228457843,0.0003956926085374,-0.271965,70.77,10.09000015258789,3470260000,0.0491322318324884,0.0018290194942696175,-0.05001040095560977,0.004737095897145056
2017-08-02,0.0026692616557197,-0.0020649767602537,-0.277705,57.38,10.279999732971191,3487150000,0.1286443062474574,-0.0021521255222026682,0.03709033772429985,-0.007590184933753624
2017-08-03,0.0027783047651842,0.001741974124974,-0.282692,61.0,10.4399995803833,3662410000,0.0310809825362412,-0.00021551683477844105,-0.04931053411249115,0.007590184933753688
2017-08-07,0.0032645315976952,-0.0023528615462903,-0.295944,96.65,9.930000305175781,2935130000,0.0823791583826599,0.006658129769343053,0.06223059734380105,-0.02391312093828791
2017-08-08,0.0042734796062885,-0.0004041351159505,-0.298797,56.87,10.960000038146973,3347480000,-0.0293570240526314,0.002245140033423782,0.031588191903093546,-0.0029084082872117526
2017-08-09,0.0055393313272972,-0.0145069632058957,-0.30171,62.08,11.109999656677246,3310960000,0.0670629151394552,-0.0012823548361880573,-0.040614647707903156,-0.004866185134600146
2017-08-10,0.004029328793275,0.0012828632969022,-0.304684,66.59,16.040000915527344,3635820000,0.0387700018624412,-0.0012839196966272842,-0.011726600097200116,-0.006852664644009122
2017-08-14,0.0027562705577334,-0.0002109516360631,-0.316818,88.94,12.329999923706055,2824320000,0.0709576047960662,0.0006421659045229067,0.00653169555674952,-0.014844394788133973
2017-08-15,0.003098800887835,0.0013865972616555,-0.319327,86.83,12.039999961853027,2922430000,0.0099329748344832,0.004164219297465601,0.05571064295173965,0.004972655835090785
2017-08-16,0.0056669216832069,-0.0154827894194726,-0.321511,47.71,11.739999771118164,2956570000,0.0289469471629256,-0.003843290920423138,-0.01990119415503957,-0.02308180902005896
2017-08-17,0.0053968714715404,-0.0019523131219096,-0.323369,56.82,15.550000190734863,3164950000,0.0142040966677106,0.001389609356085087,-0.015190196439367127,-0.0071320007747008975
2017-08-21,0.0033255748695629,0.0099453563294572,-0.327477,60.63,13.1899995803833,2803650000,-0.0036817882814304,-0.005569897316135981,0.002547891051299923,-0.013381580758608813
2017-08-22,0.0033482451621222,-0.003451427189572,-0.327541,74.28,11.350000381469727,2780990000,0.0488581736899752,0.00482191744842985,0.00507601192510987,0.030614667789187852
2017-08-23,0.004081401745715,-0.0020888891023388,-0.327192,69.07,12.25,2796950000,0.021760762213402,-0.0042849719132977545,-0.029546148028565682,-0.015190150823567389
2017-08-24,0.0035221168849071,0.0018638265442279,-0.326431,42.9,12.229999542236328,2849680000,0.0607056051836211,0.001394596087265614,0.012953537398688418,0.01820071098491316
2017-08-28,0.0030234662591642,0.0009692320719821,-0.317082,80.49,11.319999694824219,2682920000,0.0466026762449847,-0.011537134893413096,-0.05285240988248514,0.006989513636255979
2017-08-29,0.0028190580087428,0.0044862876641731,-0.309906,81.46,11.699999809265137,2739460000,0.0090852498462386,0.001517115500137932,-0.0515074734984001,0.004962784644457254
2017-08-30,0.0028774910855018,0.0057536951033113,-0.300137,42.02,11.220000267028809,2637780000,0.0151727502175686,0.005722617695871955,0.03784607174693468,-0.011952298280713298
2017-08-31,0.0026101715285516,0.0019159494456242,-0.287773,43.34,10.59000015258789,3353860000,0.088847187775813,-0.0022635319786113387,0.002747300923266038,-0.02024364719192488
2017-09-05,0.0026823453272663,0.0032008346241352,-0.193851,142.33,12.229999542236328,3502190000,0.0210291808648333,-0.0038923242855743805,-0.09489871444540858,0.0050994453383927186
2017-09-06,0.0034883287701877,-0.0002595843420324,-0.173725,198.18,11.630000114440918,3400200000,0.0562328016789281,-0.00021664835655369304,-0.021342269741651817,0.054441951523196266
2017-09-07,0.0026214608555043,-0.0014126704251548,-0.153724,88.44,11.550000190734863,3365780000,-0.0083646502497636,-0.008269029137556765,-0.04894428480725275,-0.014556283965843457
2017-09-11,0.0021457931647039,0.003526760263147,-0.0749061,94.13,10.729999542236328,3293460000,0.0605054755478948,0.0035989114819716776,0.09854121113360213,-0.0029368802372722385
2017-09-12,0.0018590151895164,0.00054855844624,-0.055601,59.02,10.579999923706055,3234280000,0.0168153165991258,0.0005441916725177909,0.06664397609850993,-0.0019626839106701814
2017-09-13,0.0020491174828865,-0.0007728733853537,-0.0364688,71.31,10.5,3371370000,0.0888154810354236,0.006614923865376428,0.03636773761338993,0.0
2017-09-14,0.0018870108640917,0.001441147402561,-0.017502,120.33,10.4399995803833,3422470000,0.0187812721846234,-0.004332696312161769,0.003960271578455108,0.009775239563864283
2017-09-18,0.0020944732122038,0.0010417395196566,0.0578452,68.55,10.149999618530273,3204700000,0.100531227779142,-0.000760163935398232,0.08216882780400236,-0.027615164249877148
2017-09-19,0.0031940493658484,0.0005384052566742,0.078069,58.25,10.180000305175781,3253760000,0.007969349373781,-0.002828571627198046,-0.012210152176812457,0.01783992468601292
2017-09-20,0.002782799509999,-0.0028748502518915,0.0991589,52.37,9.779999732971191,3584570000,0.0504332094059267,0.007813400669963071,0.058454353080939304,0.001962683910670222
2017-09-21,0.0018659909608593,0.0003398226158663,0.121123,55.35,9.670000076293945,2965590000,0.0304828318085789,-0.00270606859097994,0.019507170082677872,-0.011834422863713305
2017-09-25,0.0025610930718926,0.0002202709341383,0.217609,105.42,10.210000038146973,3314530000,0.0049985980208177,0.004218267916515825,-0.04890387326784681,-0.009970162602835035
2017-09-26,0.0033169076818952,0.0039845228033329,0.243495,58.14,10.170000076293945,3070770000,0.0893235520243891,0.0034479043971922065,-0.03769430970049367,0.044103136430075095
2017-09-27,0.0022696464341176,0.0010723476868888,0.27002,63.54,9.869999885559082,3485070000,0.113210777571981,0.004186120918071678,0.07631831689281114,-0.004805386760411043
2017-09-28,0.0022128515649077,0.0036151733313158,0.297193,103.05,9.550000190734863,3173030000,0.0560853417850669,-0.0028962667269656368,-0.005757062442493326,-0.007736998335176686
2017-10-02,0.0020675358716402,0.002180164533806,0.410312,75.31,9.449999809265137,3226370000,0.0170875408058279,0.00503618783247829,0.06157506686158925,-0.01664253790084807
2017-10-03,0.0022618230541951,0.001202584320896,0.436339,52.47,9.510000228881836,3073480000,0.0139398288738079,0.00010690040492500537,-0.03423859374419206,0.02148515790370165
2017-10-04,0.0020030745866642,0.0056779152561727,0.460803,48.06,9.630000114440918,3020770000,0.0552872935495762,-0.0011762885499981793,-0.009029425246660821,0.007699765092734105
2017-10-05,0.0021610864111384,-0.0012742326433829,0.483714,40.99,9.1899995803833,3059730000,0.0826000942307435,0.005335622570560158,0.025742890680050316,0.0
2017-10-09,0.0026796593383117,0.0024296388494894,0.559593,42.94,10.329999923706055,2486940000,0.0437131738621286,-0.002344180341242448,0.008800954929403717,0.0019156847892485918
2017-10-10,0.0018613363856779,0.0016608436514402,0.574057,74.46,10.079999923706055,2962610000,0.0313499317446685,-0.004812038919023129,-0.02551428641977812,0.009523872860951717
2017-10-11,0.0019867781100195,-0.0017706191606344,0.586611,60.44,9.850000381469727,2991320000,0.0972266088691646,-0.003543647531662468,-0.0033765036716490457,0.012246984930592526
2017-10-12,0.0018884646004358,0.0012107843559998,0.59726,37.61,9.90999984741211,3157280000,0.061889217977199,0.0017197302232241608,0.0,-0.014144494348025845
2017-10-16,0.0015306545603401,0.000742637177714,0.621898,98.42,9.90999984741211,2918030000,0.1020782738616004,0.0017166960375328724,0.014549792363729218,0.0018975094174332261
2017-10-17,0.0017568943568,0.0007069470533325,0.625116,49.38,10.3100004196167,2901890000,0.0574137752332523,0.002248746337653337,-0.0190696503234975,0.016917703776112007
2017-10-18,0.0023393860988488,0.0004450030911368,0.627466,100.11,10.069999694824219,2999320000,0.0508618489904611,-0.0013914613374818583,0.03996093556071114,-0.004670718845519435
2017-10-19,0.0020694198449847,0.0048936595060873,0.62895,82.48,10.050000190734863,3019520000,0.0342938988590665,-0.0009645177687106555,-0.009841591694217961,-0.002812849251485201
2017-10-23,0.002520716887693,0.0015346566589212,0.62597,136.2,11.069999694824219,3214470000,0.0951267959094301,0.007157829840641427,0.02923863085910236,0.0046838446049385874
2017-10-24,0.004696136337196,-0.0047283625465143,0.622596,37.25,11.15999984741211,3435660000,0.0259826873751807,0.00021284345906884072,-0.008574561638631772,0.025831690757785644
2017-10-25,0.0035269573246394,0.0012505863752767,0.618089,60.11,11.229999542236328,3885470000,0.0341102085308762,-0.002664252680974361,0.046275501101597664,-0.013755471307360307
2017-10-26,0.0035850154670196,0.0080482940481608,0.612448,114.37,11.300000190734863,3891750000,0.0902028222525794,0.00955828780165139,0.016310160862554216,-0.002773836072324101
2017-10-30,0.0031922521471023,-0.00324808534217,0.578796,64.62,10.5,3660230000,-0.0002278756068691,-0.001269198981061652,-0.07014914493262774,-0.004640374935987326
2017-10-31,0.0019606314201649,0.0009440798545752,0.568058,50.39,10.180000305175781,3844420000,0.0775928203245173,0.0006348411945933237,-0.03870020655475847,0.04368299274868201
2017-11-01,0.003145422698975,0.0016296443610471,0.556475,66.7,10.199999809265137,3841200000,0.0649290323069553,0.0028515268743756527,-0.003387808688780639,0.0132686470752068
2017-11-02,0.0040128537768014,0.0001821998504799,0.545364,85.31,9.930000305175781,4050140000,0.0205383422355731,-0.0013719304769413674,-0.025201876452085093,0.0
2017-11-03,0.0021144944016819,0.0031039218675159,0.53472,103.89,9.140000343322754,3568710000,0.0244421559173183,0.0026367150598698803,-0.005817207478663865,0.008748953798369421
2017-11-06,0.0017564415590149,0.001293678726408,0.505505,92.35,9.399999618530273,3541970000,0.02585536416694,-0.002319954815239825,-0.033217899375090475,0.008673073003551685
2017-11-07,0.0028854704736078,-0.0006022212881926,0.496601,100.93,9.890000343322754,3815190000,0.0651048358058098,0.0020039287042879104,-0.04187793991217601,0.02557681787333883
2017-11-08,0.002377471574102,0.0018248497055763,0.4881,67.48,9.779999732971191,3898450000,-0.0401562290937216,-0.0004215503716821096,0.014981508463753457,0.005875038840714395
2017-11-09,0.0052606497540935,-0.0037226731901529,0.479998,65.11,10.5,3844100000,-0.0042669453286321,-0.004542824287079812,-0.008711902010417124,0.0066721657005310115
2017-11-10,0.0026222998835289,-0.0008902410818755,0.472294,56.77,11.289999961853027,3489740000,-9.936183069995767e-05,-0.0005296091981327751,0.06648967417004055,-0.002496798446580573
2017-11-13,0.0021883928337125,0.000967615908788,0.450902,134.97,11.5,3405200000,-0.0236875862797377,0.0010588573159490372,0.03674358567945761,-0.012578870230597509
2017-11-14,0.0043903221954174,-0.0023548742814095,0.443494,107.88,11.59000015258789,3643580000,0.0566851559535599,-0.007009332369972878,-0.0724616327912661,0.04536866100808126
2017-11-15,0.0047249782222442,-0.0054396880438874,0.435837,58.1,13.130000114440918,3586590000,0.0794745542338957,-0.0002132197037069837,-0.020821277025353625,-0.00809720241664192
2017-11-16,0.002837500948394,0.0080846646173991,0.427929,83.79,11.760000228881836,3329730000,0.0892618721301135,0.0012783931425457498,0.03286960342808262,0.0
2017-11-17,0.0023335796725291,-0.0026721209291354,0.419766,98.62,11.430000305175781,3309800000,0.115145088699318,-0.0028785843999633697,-0.015691342994415686,0.00809720241664188
2017-11-20,0.0021441275448149,0.0013524434200012,0.393927,79.5,10.649999618530273,3023940000,0.0541673921827272,0.004474260757626734,0.03819087345173529,0.0
2017-11-21,0.0021939651798462,0.0065541101160685,0.385132,199.49,9.729999542236328,3351230000,0.0922828109994903,-0.0013828102363707146,-0.029711006660548905,0.03018496640880367
2017-11-22,0.0016789111003645,-0.0008275071531974,0.376275,52.93,9.880000114440918,2764110000,0.0415324469841501,-0.007800389337229262,-0.06349377383163798,-0.01022424284557851
2017-11-24,0.0011036572239717,0.0020501939094119,0.358361,34.88,9.670000076293945,1385890000,0.0325954178458491,-0.004946768622475652,0.057443865894381094,-0.019960723563225043
2017-11-27,0.0021591710243916,-0.0003535796129013,0.330972,31.11,9.869999885559082,3017720000,0.0247030814330537,0.0015081268277719678,0.0,-0.01380449005412928
2017-11-28,0.0033240131251602,0.0098570825089723,0.321738,206.63,10.029999732971191,3493340000,-0.0013336061882562,0.0038676520416017508,-0.02581555724760317,0.033765213617354344
2017-11-29,0.0040184885391432,-0.0004835083765889,0.312452,103.98,10.699999809265137,4090630000,0.1071821766314174,0.0,0.03907679862246953,-0.005548939705352936
2017-11-30,0.0052271565067875,0.0080407017446608,0.303109,101.48,11.279999732971191,4965700000,0.0313050688144711,-0.0026842770642300554,0.0816076982725398,-0.016025968400952814
2017-12-01,0.0094225931428686,-0.002049545242102,0.293707,86.95,11.430000305175781,3950930000,0.0166761268820117,-0.0011833749773717253,-0.025714107078151076,-0.0024262211017573015
2017-12-04,0.0047601592618449,-0.0010377177203096,0.261659,101.07,11.680000305175781,4025840000,0.042375758396263,0.003116783750966722,0.02239733128401178,0.00806455208365885
2017-12-05,0.0040449535113011,-0.0036405158182468,0.249066,95.44,11.329999923706055,3547570000,0.0689639694938522,0.002036714134111687,-0.03953080042978255,0.030065545940283826
2017-12-06,0.0036108317622452,-2.281872047921044e-05,0.235432,57.79,11.020000457763672,3253080000,0.0113782051838707,0.002460061773974239,-0.012753978111407155,-0.01571122725757942
2017-12-07,0.0029853413527355,0.0029317404460326,0.220752,40.69,10.15999984741211,3297060000,0.0780125060675221,0.0020276666431032725,0.033279086328795233,-0.002378139034849884
2017-12-08,0.0026754350905205,0.0054494398966853,0.20502,63.52,9.579999923706055,3126750000,0.0825127029616184,0.0010655139173486616,0.0067492296398228065,-0.005571020736130448
2017-12-11,0.0025072107943153,0.0031817840676743,0.152644,81.46,9.34000015258789,3141480000,0.0480561130475236,-0.0003195268559356809,0.002239747235440099,0.007949159770980388
2017-12-12,0.0025566771277787,0.0016602938251127,0.135023,66.43,9.920000076293945,3568910000,0.0418519400510917,0.0024471547675071403,-0.03645057752401648,0.03653724110392691
2017-12-13,0.0034856223822568,-0.0003603725390082,0.117508,52.01,10.180000305175781,3568360000,0.0787874454381442,-0.007145534304608319,-0.029431314510351074,-0.028650772459740025
2017-12-14,0.0034134773201785,-0.0041159443500048,0.100093,32.59,10.489999771118164,3442760000,0.0601225389331371,0.0006419597821738347,0.009512718338299633,0.007824758613392567
2017-12-15,0.003541978521632,0.0085627021217722,0.0827699,104.84,9.420000076293945,5736910000,0.1055980492407921,0.004695371401998817,0.03145287534085058,0.0015576126846457753
2017-12-18,0.0029062662995125,0.0057138433441377,0.0309307,94.77,9.529999732971191,3727770000,0.0397419384704203,-0.0024516705804720714,-0.023203011965639956,0.02307801677176618
2017-12-19,0.0029153485152821,-0.0033878397902287,0.0131945,82.4,10.029999732971191,3407680000,0.0261035732622007,-0.002457614420591567,0.017452433490401546,0.028487673173642498
2017-12-20,0.0036737747154937,-0.0008058348847719,-0.00484111,57.2,9.720000267028809,3246230000,0.133115632531736,-0.0012846886123828334,0.02842726323771391,-0.0022197722060531837
2017-12-21,0.0028333721287234,0.0020580665174295,-0.0231831,92.94,9.619999885559082,3293130000,0.0280148386419181,-0.0007501441262056627,0.03632733576877911,-0.022472833776264838
2017-12-22,0.0020979937915014,-0.0004619505571536,-0.0418386,72.69,9.899999618530273,2401030000,0.0767250557799141,0.0007501441262055796,0.029821293529161148,-0.016807174951507842
2017-12-26,0.0017409477424344,-0.0012043095598637,-0.121122,106.31,10.25,1970660000,-0.0115387288297576,-0.0009645393555919329,-0.020138396050823584,0.0038446762661221187
2017-12-27,0.0016462063839358,0.0007421455057636,-0.142836,58.44,10.470000267028809,2202900000,0.0415924482652204,-0.0024693056274959005,-0.1661786266543893,0.07750097466792395
2017-12-28,0.0012651088030294,0.0018287702988483,-0.16537,63.24,10.180000305175781,2174890000,0.0653698934397028,-0.004632883484900258,0.08827489784476932,-0.027359508996649778
2017-12-29,0.0025891255022148,-0.0042511680136645,-0.188732,146.43,11.039999961853027,2447760000,0.0389062344322573,-0.005197020406212556,-0.01516051425468358,-0.011009274912558983
2018-01-02,0.0025719548256061,0.0074054693362602,-0.286997,111.2,9.770000457763672,3397430000,0.0899933281731142,-0.0029353097193388277,0.02437718834681677,0.01683171940899864
2018-01-03,0.0023913333505053,0.0062494194355444,-0.308215,52.45,9.149999618530273,3544030000,0.0621702190476691,0.0033694416356018432,0.005717563163238993,-0.005822444496439646
2018-01-04,0.0027034326036962,0.0041202128691745,-0.327249,243.48,9.220000267028809,3697340000,0.0923353476377554,-0.0033694416356018554,0.023662974664793817,0.0
2018-01-05,0.0028086627130587,0.0067760405908426,-0.344108,108.68,9.220000267028809,3239280000,0.0005377883233361,0.0010881228126030883,0.01875421619179167,0.0
2018-01-08,0.0024695022155174,0.001825180337899,-0.382872,77.28,9.520000457763672,3246160000,-0.0061906680225549,0.004124217755158071,-0.010989110058833688,0.007272752393174878
2018-01-09,0.0032538439275064,0.001545699354687,-0.393446,157.58,10.079999923706055,3467460000,0.0792046602902393,0.0021637674522575014,0.004409962239775536,0.02504600842243766
2018-01-10,0.0034158422613231,-0.0012763939789616,-0.403051,89.18,9.819999694824219,3579900000,0.0847529834805873,-0.0021637674522573982,0.026060288836809043,-0.01423510253563046
2018-01-11,0.0026414519464346,0.007009124565259,-0.41169,111.72,9.880000114440918,3645690000,0.0004050860793023,-0.005212340567761154,-0.02386251382562768,0.005718397480527118
2018-01-12,0.0032101947220205,0.0066768231102203,-0.419366,107.69,10.15999984741211,3587220000,0.062529216313807,-0.009626999795694074,0.028140412629879354,0.004976881636204035
2018-01-16,0.0056312551746341,-0.0034264770867087,-0.437476,61.57,11.65999984741211,4362880000,0.0833756249043775,-0.006396160194818216,0.024250130508095036,-0.01069527911673112
2018-01-17,0.0041801281361251,0.0093848932835326,-0.43735,61.83,11.90999984741211,3790340000,0.0596422813596004,0.0016581170617713005,0.019598411848777534,0.0142351025356305
2018-01-18,0.0046273959872278,-0.0015675747406123,-0.435263,115.86,12.220000267028809,3703300000,0.0990507462723591,-0.000441901413786949,0.026211198317641203,-0.007092221713653067
2018-01-19,0.0035955313059392,0.0042755756828548,-0.431214,88.34,11.270000457763672,3724230000,0.0722231382778063,0.0007731783114749032,0.027479642770290105,-0.001424483341450436
2018-01-22,0.0035159301314621,0.0080555710605464,-0.40745,110.72,11.029999732971191,3489480000,0.0610162951837551,-0.001878744740033201,0.03612547461323215,-0.009309062229954965
2018-01-23,0.0032428712779439,0.0022177766104456,-0.395877,74.52,11.100000381469727,3541140000,0.042207593866363,-0.003102138236336715,-0.06062458703314542,0.016411358077165802
2018-01-24,0.00613334179797,-0.0004614845440547,-0.382499,93.27,11.470000267028809,4079270000,0.0353532790851885,-0.01014901537790235,0.022561036876840378,-0.002125414211006771
2018-01-25,0.0055133409750149,0.0004896599075187,-0.367312,77.97,11.579999923706055,3873100000,0.1007294335613798,0.0020156816087156175,-0.00388722387544075,-0.01212998112730802
2018-01-26,0.003016971068045,0.0115760432441749,-0.350309,110.0,11.079999923706055,3474680000,-0.0288616682190074,-0.003586238254267262,0.05216919755511237,-0.0035958292603662447
2018-01-29,0.0047275122283602,-0.006692586317199,-0.288371,85.23,13.84000015258789,3587420000,-0.0592395301785821,0.002690862341948273,0.034517386838125275,-0.009410139211101003
2018-01-30,0.0059101418339866,-0.0108319446083538,-0.264097,68.45,14.789999961853027,4012070000,0.0382772328861266,-0.0013444833082702202,-0.03451738683812527,0.035718049139821954
2018-01-31,0.0057198585205647,0.000701244915492,-0.238,71.84,13.539999961853027,4276270000,0.0441204584100308,-0.0006730057240450261,0.011029491147408216,0.0035026273336773027
2018-02-01,0.0057809196453473,-0.0009563650359318,-0.210068,49.78,13.470000267028809,3977380000,0.0729105863208524,-0.005174354585465533,0.010909275160111996,0.0159559422096428
2018-02-02,0.0083759018330719,-0.0217636251435819,-0.183473,61.2,17.309999465942383,4340220000,0.0430378344195047,0.005959412631732636,0.03814197484933692,-0.0020667604838729287
2018-02-05,0.0213349460587553,-0.0416358630287276,-0.111365,145.79,37.31999969482422,5310840000,0.0266481217196832,0.003916157212102871,-0.07779687217836667,0.005502006331000505
2018-02-06,0.0257917008893946,0.0175532400483441,-0.0895356,92.59,29.979999542236328,5917350000,0.0661340177020736,0.000446503147633375,-0.041292573543150426,0.020367364475771498
2018-02-07,0.0140433770948799,-0.0052001307480917,-0.0687554,58.29,27.729999542236328,4646300000,0.0253836474751471,0.007450752333208372,0.028987740564202176,0.017982469394436783
2018-02-08,0.0190795256179497,-0.0381193623106501,-0.049016,89.29,33.459999084472656,5333840000,0.0806602660473959,-0.00033241485578272507,0.0028530887131515605,0.0
