,Realized Volatility,Realized Volatility_lag_1,Realized Volatility_lag_2,US EPU Index_lag_1,VIX Index_lag_1,Volume_lag_2,Term Spread_ret_lag_2,13w TB_ret_lag_1,13w TB_ret_lag_2,Abs Return_lag_1,Sentiment Score_lag_1
2017-04-12,0.0048874612489706,0.004779595647157,0.0056331841221432,41.86,15.06999969482422,2792570000.0,0.0338394796003709,0.0151136684444151,0.0,0.0039244947894547,0.0040792344545813
2017-04-17,0.0042907586503712,0.0048874612489706,0.004779595647157,79.49,15.770000457763672,3120900000.0,-0.0746615133950035,-0.0087885425813247,0.0151136684444151,0.0066797142587602,0.0514920813891381
2017-04-18,0.0036144883064064,0.0042907586503712,0.0048874612489706,119.99,14.65999984741211,3201300000.0,0.0048333150432348,-0.0037902273650865,-0.0087885425813247,0.0029586955584041,0.0468952536957996
2017-04-19,0.0035535743129472,0.0036144883064064,0.0042907586503712,71.39,14.420000076293944,2826890000.0,-0.0494172987183661,0.0188093136810506,-0.0037902273650865,0.0018033807583956,0.0738504186761243
2017-04-20,0.0038043918046236,0.0035535743129472,0.0036144883064064,93.31,14.93000030517578,3272210000.0,-0.0867349895010452,-0.0251585351123469,0.0188093136810506,0.0077077993940075,0.017076468589078
2017-04-24,0.0026883622734322,0.0038043918046236,0.0035535743129472,55.86,14.149999618530272,3521160000.0,0.0421911311185766,-0.0192932611144129,-0.0251585351123469,0.0030180938368982,0.1076880670249181
2017-04-25,0.0047160687055332,0.0026883622734322,0.0038043918046236,144.04,10.84000015258789,3648990000.0,0.0596271468805239,0.0,-0.0192932611144129,0.0060932396716093,0.0150011177910806
2017-04-26,0.0032806417080529,0.0047160687055332,0.0026883622734322,58.82,10.760000228881836,3711170000.0,0.0295007529335126,0.0481716032626817,0.0,0.0004354981287973,0.0575810678026743
2017-04-27,0.0029768358043241,0.0032806417080529,0.0047160687055332,70.4,10.850000381469728,4005820000.0,0.0096432093142456,-0.0062074126467875,0.0481716032626817,0.0005610873517324,0.0154096133605479
2017-05-01,0.002416128561742,0.0029768358043241,0.0032806417080529,63.06,10.359999656677246,4111350000.0,-0.0096432093142456,-0.0226709295014814,-0.0062074126467875,0.0020281007760362,0.0415392486099361
2017-05-02,0.0028668653234259,0.002416128561742,0.0029768358043241,97.49,10.109999656677246,4099940000.0,0.0019360263580777,0.0,-0.0226709295014814,0.0007699002857366,0.0408271200449738
2017-05-03,0.0036980020275133,0.0028668653234259,0.002416128561742,89.58,10.59000015258789,3201500000.0,0.0267191445623335,0.0712832005884002,0.0,0.0012555770188078,0.0268287419309724
2017-05-04,0.0023626150443802,0.0036980020275133,0.0028668653234259,86.79,10.68000030517578,3861360000.0,-0.0906131402565002,0.0059136722036546,0.0712832005884002,0.0006907624407809,0.023188427683487
2017-05-08,0.0025503057533617,0.0023626150443802,0.0036980020275133,184.47,10.460000038146973,3896760000.0,0.0274547691574449,0.0082208672614955,0.0059136722036546,0.0040637304785719,0.0469053194444406
2017-05-09,0.00219145004077,0.0025503057533617,0.0023626150443802,113.15,9.770000457763672,4367860000.0,0.0306196345301466,0.0173917258845851,0.0082208672614955,0.0008674365709666,0.0795114596190286
2017-05-10,0.0034043387260464,0.00219145004077,0.0025503057533617,84.95,9.960000038146973,3429990000.0,0.0019436102147451,0.0227282295235063,0.0173917258845851,0.0010925134731915,0.1037282146968255
2017-05-11,0.002339843152987,0.0034043387260464,0.00219145004077,67.32,10.210000038146973,3657840000.0,0.0144580698848361,-0.0169975602954083,0.0227282295235063,0.0020275181954618,0.0462536217798901
2017-05-15,0.0027544151921905,0.002339843152987,0.0034043387260464,49.78,10.600000381469728,3649370000.0,0.0170782209185136,-0.0172914804762068,-0.0169975602954083,0.0016634627258035,0.0410811968864036
2017-05-16,0.0057030369496087,0.0027544151921905,0.002339843152987,169.44,10.420000076293944,3727710000.0,0.0046926368730306,0.0034822570227672,-0.0172914804762068,0.0007287279439853,0.0984022822850299
2017-05-17,0.0065830268683322,0.0057030369496087,0.0027544151921905,118.0,10.649999618530272,3490080000.0,-0.0708001792680503,0.0308067837488479,0.0034822570227672,0.0181256827624175,0.0979965153347482
2017-05-18,0.0036662465317986,0.0065830268683322,0.0057030369496087,62.79,15.59000015258789,3421810000.0,-0.0358094776567785,-0.0169975602954083,0.0308067837488479,0.0035061159989942,0.0411773910931472
2017-05-22,0.0023059110383103,0.0036662465317986,0.0065830268683322,89.48,14.65999984741211,4164760000.0,-0.0949977388636272,0.0203627019944951,-0.0169975602954083,0.0066732916745439,0.0033356767949052
2017-05-23,0.0022190330207288,0.0023059110383103,0.0036662465317986,83.62,10.93000030517578,4319440000.0,0.0091220882310858,-0.0169399708208258,0.0203627019944951,0.0019655759391963,0.0710935177410152
2017-05-24,0.0029225001069068,0.0022190330207288,0.0023059110383103,64.98,10.720000267028809,3176580000.0,0.042228480959562,0.0390892494845323,-0.0169399708208258,0.0023652486208343,0.0475638543000115
2017-05-25,0.0019085313132403,0.0029225001069068,0.0022190330207288,76.1,10.020000457763672,3216560000.0,0.0,-0.0088009549294036,0.0390892494845323,0.0044446638728954,0.0216447237123311
2017-05-30,0.0038006359925911,0.0019085313132403,0.0029225001069068,51.65,9.989999771118164,3389240000.0,-0.0231160840991357,0.003309458112464,-0.0088009549294036,0.0002235784148496,0.0550807185382005
2017-05-31,0.0028328961314922,0.0038006359925911,0.0019085313132403,45.36,10.380000114440918,3538210000.0,-0.0168448514615753,0.0022002581318471,0.003309458112464,0.0004767264323162,0.0066927038634586
2017-06-01,0.0026777560036448,0.0028328961314922,0.0038006359925911,168.16,10.40999984741211,3205860000.0,-0.0380889115541262,0.0430173437155166,0.0022002581318471,0.007518180165531,0.0951753605253187
2017-06-05,0.0029198187182431,0.0026777560036448,0.0028328961314922,100.04,9.890000343322754,4518040000.0,-0.0631276627550031,-0.0021074552044277,0.0430173437155166,0.00338943683973,0.0560399186300744
2017-06-06,0.0029310001676235,0.0029198187182431,0.0026777560036448,274.58,10.06999969482422,3860620000.0,0.0235304157695143,0.0,-0.0021074552044277,0.0028074030247972,0.0629902201180783
2017-06-07,0.0036013473246822,0.0029310001676235,0.0029198187182431,85.3,10.449999809265137,2916720000.0,-0.0285556370125569,0.0104932656087292,0.0,0.0015053863582353,0.0302553746498988
2017-06-08,0.0059977082384272,0.0036013473246822,0.0029310001676235,46.07,10.390000343322754,3376750000.0,-0.0516910446535222,0.0155362894440139,0.0104932656087292,0.0002958750114046,0.0616124766441542
2017-06-12,0.0028318913058018,0.0059977082384272,0.0036013473246822,33.16,10.15999984741211,3576220000.0,0.0196985826857512,0.0,0.0155362894440139,0.0010647373591979,0.0437428100881863
2017-06-13,0.0045206565072333,0.0028318913058018,0.0059977082384272,98.63,11.460000038146973,3735980000.0,0.0167637858080615,0.0,0.0,0.0044518989960751,0.0669258109241876
2017-06-14,0.0040803006015703,0.0045206565072333,0.0028318913058018,144.57,10.420000076293944,4031840000.0,0.0289875390509887,0.0102250283641841,0.0,0.0010167685677732,0.0272332715236871
2017-06-15,0.0033470094006941,0.0040803006015703,0.0045206565072333,48.72,10.640000343322754,3278240000.0,-0.0099876188810234,0.0,0.0102250283641841,0.0021887372993996,0.0319751604278648
2017-06-19,0.0031976083455568,0.0033470094006941,0.0040803006015703,67.05,10.899999618530272,3558640000.0,-0.0715053657752966,0.0101215344943212,0.0,0.0002137463578771,0.0309418016803745
2017-06-20,0.0035946547492824,0.0031976083455568,0.0033470094006941,75.3,10.369999885559082,3371980000.0,0.0370412658381886,-0.0080889790580127,0.0101215344943212,0.0064945916019624,0.0336685811132564
2017-06-21,0.0026895404645194,0.0035946547492824,0.0031976083455568,93.24,10.859999656677246,3271480000.0,0.0419641132072658,0.0080889790580128,-0.0080889790580127,0.0005130194177498,0.0060464457066415
2017-06-22,0.0028734648414486,0.0026895404645194,0.0035946547492824,90.96,10.75,3422700000.0,-0.0484787876512561,-0.0254985528950878,0.0080889790580128,0.0005214974074115,0.0727239646599233
2017-06-26,0.0044197373428802,0.0028734648414486,0.0026895404645194,93.79,10.479999542236328,3599190000.0,0.0447358495274823,-0.03682685085694,-0.0254985528950878,0.0014242356377185,0.000194226162405
2017-06-27,0.0040407718511687,0.0044197373428802,0.0028734648414486,44.92,9.899999618530272,3477250000.0,0.0356083360651879,0.0,-0.03682685085694,0.0079403555859254,0.0364866634578916
2017-06-28,0.0069131151714597,0.0040407718511687,0.0044197373428802,93.1,11.0600004196167,3243660000.0,-0.0048367067492063,0.0592997217606764,0.0,0.008530582430509,0.0118336112645638
2017-06-29,0.0043838739801741,0.0069131151714597,0.0040407718511687,95.31,10.029999732971191,3564770000.0,-0.003642944343634,-0.0050632970666615,0.0592997217606764,0.0085099191815428,0.0309119678247417
2017-07-05,0.0044718039383916,0.0043838739801741,0.0069131151714597,65.45,11.4399995803833,3479980000.0,0.0108893317377134,0.0181091531849681,-0.0050632970666615,0.0015402756132448,0.0688770150471147
2017-07-06,0.0030363895405053,0.0044718039383916,0.0043838739801741,57.04,11.06999969482422,3869560000.0,0.0190709387507361,0.0168070786988042,0.0181091531849681,0.0092842204387718,0.0318647790372842
2017-07-10,0.0045187213933559,0.0030363895405053,0.0044718039383916,76.45,12.539999961853027,3368150000.0,0.0662342140565267,-0.0118344228637133,0.0168070786988042,0.0061839278951495,0.0686320068298999
2017-07-11,0.0031362854567258,0.0045187213933559,0.0030363895405053,92.94,11.109999656677246,3368710000.0,0.0315415424794634,0.0049480508308043,-0.0118344228637133,0.0007870852498189,0.0428895564817735
2017-07-12,0.0021801908885899,0.0031362854567258,0.0045187213933559,85.23,10.890000343322754,3009880000.0,-0.0172790826448818,0.0195509461880597,0.0049480508308043,0.0072948651762984,0.1074512263000841
2017-07-13,0.0021768584070542,0.0021801908885899,0.0031362854567258,70.04,10.300000190734863,3108800000.0,-0.0354803793370218,-0.0097276939178786,0.0195509461880597,0.0018644516718518,0.0384314462329548
2017-07-17,0.0029776207722373,0.0021768584070542,0.0021801908885899,73.54,9.899999618530272,3176900000.0,-0.0321128464126527,-0.0098232522701812,-0.0097276939178786,0.0045565221093472,0.0656111278688215
2017-07-18,0.0019826588873583,0.0029776207722373,0.0021768584070542,92.6,9.81999969482422,3068510000.0,0.0230424713599644,0.006886372032909,-0.0098232522701812,0.0006748379222302,0.0573596969016724
2017-07-19,0.0028558523440333,0.0019826588873583,0.0029776207722373,88.82,9.890000343322754,2800580000.0,-0.0526128986583465,0.019418067876816,0.006886372032909,0.0051964171748604,0.0211559538736972
2017-07-20,0.002156495085211,0.0028558523440333,0.0019826588873583,51.42,9.789999961853027,2974090000.0,-0.0683071983719529,0.042359345677423,0.019418067876816,0.0002142483227095,0.0623030926961913
2017-07-24,0.0019847809589659,0.002156495085211,0.0028558523440333,100.4,9.579999923706056,3063810000.0,-0.055496480813053,0.0254790818459437,0.042359345677423,0.0006914189526109,0.0204451990340576
2017-07-25,0.0024174331801544,0.0019847809589659,0.002156495085211,305.98,9.43000030517578,3223820000.0,-0.0359651838248539,0.0327028176462419,0.0254790818459437,0.0025464024624049,0.0390884550079326
2017-07-26,0.0051248943802141,0.0024174331801544,0.0019847809589659,162.68,9.43000030517578,3019920000.0,-0.0564957132063027,-0.0061055309899094,0.0327028176462419,0.0002462124664562,0.0032826531537443
2017-07-27,0.002770515497956,0.0051248943802141,0.0024174331801544,80.27,9.600000381469728,4116360000.0,0.1005800786609244,-0.0429020012566714,-0.0061055309899094,0.000965015246624,0.0608043209569462
2017-07-31,0.0026178158120758,0.002770515497956,0.0051248943802141,40.48,10.109999656677246,3597830000.0,-0.0204227464077679,-0.0156469637972357,-0.0429020012566714,0.0013542058238749,0.0821432782593086
2017-08-01,0.0036391228457843,0.0026178158120758,0.002770515497956,80.96,10.260000228881836,4035740000.0,0.0535604296580606,-0.0234642178063146,-0.0156469637972357,0.0021467347365592,0.0329627079797946
2017-08-02,0.0026692616557197,0.0036391228457843,0.0026178158120758,70.77,10.09000015258789,3475930000.0,0.0155241976172846,0.004737095897145,-0.0234642178063146,0.0003956926085374,0.0491322318324884
2017-08-03,0.0027783047651842,0.0026692616557197,0.0036391228457843,57.38,10.279999732971191,3470260000.0,-0.0500104009556097,-0.0075901849337536,0.004737095897145,0.0020649767602537,0.1286443062474574
2017-08-07,0.0032645315976952,0.0027783047651842,0.0026692616557197,61.0,10.4399995803833,3487150000.0,0.0370903377242998,0.0075901849337536,-0.0075901849337536,0.001741974124974,0.0310809825362412
2017-08-08,0.0042734796062885,0.0032645315976952,0.0027783047651842,96.65,9.93000030517578,3662410000.0,-0.0493105341124911,-0.0239131209382879,0.0075901849337536,0.0023528615462903,0.0823791583826599
2017-08-09,0.0055393313272972,0.0042734796062885,0.0032645315976952,56.87,10.960000038146973,2935130000.0,0.062230597343801,-0.0029084082872117,-0.0239131209382879,0.0004041351159505,0.0293570240526314
2017-08-10,0.004029328793275,0.0055393313272972,0.0042734796062885,62.08,11.109999656677246,3347480000.0,0.0315881919030935,-0.0048661851346001,-0.0029084082872117,0.0145069632058957,0.0670629151394552
2017-08-14,0.0027562705577334,0.004029328793275,0.0055393313272972,66.59,16.040000915527344,3310960000.0,-0.0406146477079031,-0.0068526646440091,-0.0048661851346001,0.0012828632969022,0.0387700018624412
2017-08-15,0.003098800887835,0.0027562705577334,0.004029328793275,88.94,12.329999923706056,3635820000.0,-0.0117266000972001,-0.0148443947881339,-0.0068526646440091,0.0002109516360631,0.0709576047960662
2017-08-16,0.0056669216832069,0.003098800887835,0.0027562705577334,86.83,12.039999961853027,2824320000.0,0.0065316955567495,0.0049726558350907,-0.0148443947881339,0.0013865972616555,0.0099329748344832
2017-08-17,0.0053968714715404,0.0056669216832069,0.003098800887835,47.71,11.739999771118164,2922430000.0,0.0557106429517396,-0.0230818090200589,0.0049726558350907,0.0154827894194726,0.0289469471629256
2017-08-21,0.0033255748695629,0.0053968714715404,0.0056669216832069,56.82,15.550000190734863,2956570000.0,-0.0199011941550395,-0.0071320007747008,-0.0230818090200589,0.0019523131219096,0.0142040966677106
2017-08-22,0.0033482451621222,0.0033255748695629,0.0053968714715404,60.63,13.1899995803833,3164950000.0,-0.0151901964393671,-0.0133815807586088,-0.0071320007747008,0.0099453563294572,0.0036817882814304
2017-08-23,0.004081401745715,0.0033482451621222,0.0033255748695629,74.28,11.350000381469728,2803650000.0,0.0025478910512999,0.0306146677891878,-0.0133815807586088,0.003451427189572,0.0488581736899752
2017-08-24,0.0035221168849071,0.004081401745715,0.0033482451621222,69.07,12.25,2780990000.0,0.0050760119251098,-0.0151901508235673,0.0306146677891878,0.0020888891023388,0.021760762213402
2017-08-28,0.0030234662591642,0.0035221168849071,0.004081401745715,42.9,12.229999542236328,2796950000.0,-0.0295461480285656,0.0182007109849131,-0.0151901508235673,0.0018638265442279,0.0607056051836211
2017-08-29,0.0028190580087428,0.0030234662591642,0.0035221168849071,80.49,11.31999969482422,2849680000.0,0.0129535373986884,0.0069895136362559,0.0182007109849131,0.0009692320719821,0.0466026762449847
2017-08-30,0.0028774910855018,0.0028190580087428,0.0030234662591642,81.46,11.699999809265137,2682920000.0,-0.0528524098824851,0.0049627846444572,0.0069895136362559,0.0044862876641731,0.0090852498462386
2017-08-31,0.0026101715285516,0.0028774910855018,0.0028190580087428,42.02,11.220000267028809,2739460000.0,-0.0515074734984001,-0.0119522982807132,0.0049627846444572,0.0057536951033113,0.0151727502175686
2017-09-05,0.0026823453272663,0.0026101715285516,0.0028774910855018,43.34,10.59000015258789,2637780000.0,0.0378460717469346,-0.0202436471919248,-0.0119522982807132,0.0019159494456242,0.088847187775813
2017-09-06,0.0034883287701877,0.0026823453272663,0.0026101715285516,142.33,12.229999542236328,3353860000.0,0.002747300923266,0.0050994453383927,-0.0202436471919248,0.0032008346241352,0.0210291808648333
2017-09-07,0.0026214608555043,0.0034883287701877,0.0026823453272663,198.18,11.630000114440918,3502190000.0,-0.0948987144454085,0.0544419515231962,0.0050994453383927,0.0002595843420324,0.0562328016789281
2017-09-11,0.0021457931647039,0.0026214608555043,0.0034883287701877,88.44,11.550000190734863,3400200000.0,-0.0213422697416518,-0.0145562839658434,0.0544419515231962,0.0014126704251548,0.0083646502497636
2017-09-12,0.0018590151895164,0.0021457931647039,0.0026214608555043,94.13,10.729999542236328,3365780000.0,-0.0489442848072527,-0.0029368802372722,-0.0145562839658434,0.003526760263147,0.0605054755478948
2017-09-13,0.0020491174828865,0.0018590151895164,0.0021457931647039,59.02,10.579999923706056,3293460000.0,0.0985412111336021,-0.0019626839106701,-0.0029368802372722,0.00054855844624,0.0168153165991258
2017-09-14,0.0018870108640917,0.0020491174828865,0.0018590151895164,71.31,10.5,3234280000.0,0.0666439760985099,0.0,-0.0019626839106701,0.0007728733853537,0.0888154810354236
2017-09-18,0.0020944732122038,0.0018870108640917,0.0020491174828865,120.33,10.4399995803833,3371370000.0,0.0363677376133899,0.0097752395638642,0.0,0.001441147402561,0.0187812721846234
2017-09-19,0.0031940493658484,0.0020944732122038,0.0018870108640917,68.55,10.149999618530272,3422470000.0,0.0039602715784551,-0.0276151642498771,0.0097752395638642,0.0010417395196566,0.100531227779142
2017-09-20,0.002782799509999,0.0031940493658484,0.0020944732122038,58.25,10.18000030517578,3204700000.0,0.0821688278040023,0.0178399246860129,-0.0276151642498771,0.0005384052566742,0.007969349373781
2017-09-21,0.0018659909608593,0.002782799509999,0.0031940493658484,52.37,9.779999732971191,3253760000.0,-0.0122101521768124,0.0019626839106702,0.0178399246860129,0.0028748502518915,0.0504332094059267
2017-09-25,0.0025610930718926,0.0018659909608593,0.002782799509999,55.35,9.670000076293944,3584570000.0,0.0584543530809393,-0.0118344228637133,0.0019626839106702,0.0003398226158663,0.0304828318085789
2017-09-26,0.0033169076818952,0.0025610930718926,0.0018659909608593,105.42,10.210000038146973,2965590000.0,0.0195071700826778,-0.009970162602835,-0.0118344228637133,0.0002202709341383,0.0049985980208177
2017-09-27,0.0022696464341176,0.0033169076818952,0.0025610930718926,58.14,10.170000076293944,3314530000.0,-0.0489038732678468,0.044103136430075,-0.009970162602835,0.0039845228033329,0.0893235520243891
2017-09-28,0.0022128515649077,0.0022696464341176,0.0033169076818952,63.54,9.869999885559082,3070770000.0,-0.0376943097004936,-0.004805386760411,0.044103136430075,0.0010723476868888,0.113210777571981
2017-10-02,0.0020675358716402,0.0022128515649077,0.0022696464341176,103.05,9.550000190734863,3485070000.0,0.0763183168928111,-0.0077369983351766,-0.004805386760411,0.0036151733313158,0.0560853417850669
2017-10-03,0.0022618230541951,0.0020675358716402,0.0022128515649077,75.31,9.449999809265137,3173030000.0,-0.0057570624424933,-0.016642537900848,-0.0077369983351766,0.002180164533806,0.0170875408058279
2017-10-04,0.0020030745866642,0.0022618230541951,0.0020675358716402,52.47,9.510000228881836,3226370000.0,0.0615750668615892,0.0214851579037016,-0.016642537900848,0.001202584320896,0.0139398288738079
2017-10-05,0.0021610864111384,0.0020030745866642,0.0022618230541951,48.06,9.630000114440918,3073480000.0,-0.034238593744192,0.0076997650927341,0.0214851579037016,0.0056779152561727,0.0552872935495762
2017-10-09,0.0026796593383117,0.0021610864111384,0.0020030745866642,40.99,9.1899995803833,3020770000.0,-0.0090294252466608,0.0,0.0076997650927341,0.0012742326433829,0.0826000942307435
2017-10-10,0.0018613363856779,0.0026796593383117,0.0021610864111384,42.94,10.329999923706056,3059730000.0,0.0257428906800503,0.0019156847892485,0.0,0.0024296388494894,0.0437131738621286
2017-10-11,0.0019867781100195,0.0018613363856779,0.0026796593383117,74.46,10.079999923706056,2486940000.0,0.0088009549294037,0.0095238728609517,0.0019156847892485,0.0016608436514402,0.0313499317446685
2017-10-12,0.0018884646004358,0.0019867781100195,0.0018613363856779,60.44,9.850000381469728,2962610000.0,-0.0255142864197781,0.0122469849305925,0.0095238728609517,0.0017706191606344,0.0972266088691646
2017-10-16,0.0015306545603401,0.0018884646004358,0.0019867781100195,37.61,9.90999984741211,2991320000.0,-0.003376503671649,-0.0141444943480258,0.0122469849305925,0.0012107843559998,0.061889217977199
2017-10-17,0.0017568943568,0.0015306545603401,0.0018884646004358,98.42,9.90999984741211,3157280000.0,0.0,0.0018975094174332,-0.0141444943480258,0.000742637177714,0.1020782738616004
2017-10-18,0.0023393860988488,0.0017568943568,0.0015306545603401,49.38,10.3100004196167,2918030000.0,0.0145497923637292,0.016917703776112,0.0018975094174332,0.0007069470533325,0.0574137752332523
2017-10-19,0.0020694198449847,0.0023393860988488,0.0017568943568,100.11,10.06999969482422,2901890000.0,-0.0190696503234975,-0.0046707188455194,0.016917703776112,0.0004450030911368,0.0508618489904611
2017-10-23,0.002520716887693,0.0020694198449847,0.0023393860988488,82.48,10.050000190734863,2999320000.0,0.0399609355607111,-0.0028128492514852,-0.0046707188455194,0.0048936595060873,0.0342938988590665
2017-10-24,0.004696136337196,0.002520716887693,0.0020694198449847,136.2,11.06999969482422,3019520000.0,-0.0098415916942179,0.0046838446049385,-0.0028128492514852,0.0015346566589212,0.0951267959094301
2017-10-25,0.0035269573246394,0.004696136337196,0.002520716887693,37.25,11.15999984741211,3214470000.0,0.0292386308591023,0.0258316907577856,0.0046838446049385,0.0047283625465143,0.0259826873751807
2017-10-26,0.0035850154670196,0.0035269573246394,0.004696136337196,60.11,11.229999542236328,3435660000.0,-0.0085745616386317,-0.0137554713073603,0.0258316907577856,0.0012505863752767,0.0341102085308762
2017-10-30,0.0031922521471023,0.0035850154670196,0.0035269573246394,114.37,11.300000190734863,3885470000.0,0.0462755011015976,-0.0027738360723241,-0.0137554713073603,0.0080482940481608,0.0902028222525794
2017-10-31,0.0019606314201649,0.0031922521471023,0.0035850154670196,64.62,10.5,3891750000.0,0.0163101608625542,-0.0046403749359873,-0.0027738360723241,0.00324808534217,0.0002278756068691
2017-11-01,0.003145422698975,0.0019606314201649,0.0031922521471023,50.39,10.18000030517578,3660230000.0,-0.0701491449326277,0.043682992748682,-0.0046403749359873,0.0009440798545752,0.0775928203245173
2017-11-02,0.0040128537768014,0.003145422698975,0.0019606314201649,66.7,10.199999809265137,3844420000.0,-0.0387002065547584,0.0132686470752068,0.043682992748682,0.0016296443610471,0.0649290323069553
2017-11-03,0.0021144944016819,0.0040128537768014,0.003145422698975,85.31,9.93000030517578,3841200000.0,-0.0033878086887806,0.0,0.0132686470752068,0.0001821998504799,0.0205383422355731
2017-11-06,0.0017564415590149,0.0021144944016819,0.0040128537768014,103.89,9.140000343322754,4050140000.0,-0.025201876452085,0.0087489537983694,0.0,0.0031039218675159,0.0244421559173183
2017-11-07,0.0028854704736078,0.0017564415590149,0.0021144944016819,92.35,9.399999618530272,3568710000.0,-0.0058172074786638,0.0086730730035516,0.0087489537983694,0.001293678726408,0.02585536416694
2017-11-08,0.002377471574102,0.0028854704736078,0.0017564415590149,100.93,9.890000343322754,3541970000.0,-0.0332178993750904,0.0255768178733388,0.0086730730035516,0.0006022212881926,0.0651048358058098
2017-11-09,0.0052606497540935,0.002377471574102,0.0028854704736078,67.48,9.779999732971191,3815190000.0,-0.041877939912176,0.0058750388407143,0.0255768178733388,0.0018248497055763,0.0401562290937216
2017-11-10,0.0026222998835289,0.0052606497540935,0.002377471574102,65.11,10.5,3898450000.0,0.0149815084637534,0.006672165700531,0.0058750388407143,0.0037226731901529,0.0042669453286321
2017-11-13,0.0021883928337125,0.0026222998835289,0.0052606497540935,56.77,11.289999961853027,3844100000.0,-0.0087119020104171,-0.0024967984465805,0.006672165700531,0.0008902410818755,9.936183069995767e-05
2017-11-14,0.0043903221954174,0.0021883928337125,0.0026222998835289,134.97,11.5,3489740000.0,0.0664896741700405,-0.0125788702305975,-0.0024967984465805,0.000967615908788,0.0236875862797377
2017-11-15,0.0047249782222442,0.0043903221954174,0.0021883928337125,107.88,11.59000015258789,3405200000.0,0.0367435856794576,0.0453686610080812,-0.0125788702305975,0.0023548742814095,0.0566851559535599
2017-11-16,0.002837500948394,0.0047249782222442,0.0043903221954174,58.1,13.130000114440918,3643580000.0,-0.0724616327912661,-0.0080972024166419,0.0453686610080812,0.0054396880438874,0.0794745542338957
2017-11-17,0.0023335796725291,0.002837500948394,0.0047249782222442,83.79,11.760000228881836,3586590000.0,-0.0208212770253536,0.0,-0.0080972024166419,0.0080846646173991,0.0892618721301135
2017-11-20,0.0021441275448149,0.0023335796725291,0.002837500948394,98.62,11.43000030517578,3329730000.0,0.0328696034280826,0.0080972024166418,0.0,0.0026721209291354,0.115145088699318
2017-11-21,0.0021939651798462,0.0021441275448149,0.0023335796725291,79.5,10.649999618530272,3309800000.0,-0.0156913429944156,0.0,0.0080972024166418,0.0013524434200012,0.0541673921827272
2017-11-22,0.0016789111003645,0.0021939651798462,0.0021441275448149,199.49,9.729999542236328,3023940000.0,0.0381908734517352,0.0301849664088036,0.0,0.0065541101160685,0.0922828109994903
2017-11-24,0.0011036572239717,0.0016789111003645,0.0021939651798462,52.93,9.880000114440918,3351230000.0,-0.0297110066605489,-0.0102242428455785,0.0301849664088036,0.0008275071531974,0.0415324469841501
2017-11-27,0.0021591710243916,0.0011036572239717,0.0016789111003645,34.88,9.670000076293944,2764110000.0,-0.0634937738316379,-0.019960723563225,-0.0102242428455785,0.0020501939094119,0.0325954178458491
2017-11-28,0.0033240131251602,0.0021591710243916,0.0011036572239717,31.11,9.869999885559082,1385890000.0,0.057443865894381,-0.0138044900541292,-0.019960723563225,0.0003535796129013,0.0247030814330537
2017-11-29,0.0040184885391432,0.0033240131251602,0.0021591710243916,206.63,10.029999732971191,3017720000.0,0.0,0.0337652136173543,-0.0138044900541292,0.0098570825089723,0.0013336061882562
2017-11-30,0.0052271565067875,0.0040184885391432,0.0033240131251602,103.98,10.699999809265137,3493340000.0,-0.0258155572476031,-0.0055489397053529,0.0337652136173543,0.0004835083765889,0.1071821766314174
2017-12-01,0.0094225931428686,0.0052271565067875,0.0040184885391432,101.48,11.279999732971191,4090630000.0,0.0390767986224695,-0.0160259684009528,-0.0055489397053529,0.0080407017446608,0.0313050688144711
2017-12-04,0.0047601592618449,0.0094225931428686,0.0052271565067875,86.95,11.43000030517578,4965700000.0,0.0816076982725398,-0.0024262211017573,-0.0160259684009528,0.002049545242102,0.0166761268820117
2017-12-05,0.0040449535113011,0.0047601592618449,0.0094225931428686,101.07,11.68000030517578,3950930000.0,-0.025714107078151,0.0080645520836588,-0.0024262211017573,0.0010377177203096,0.042375758396263
2017-12-06,0.0036108317622452,0.0040449535113011,0.0047601592618449,95.44,11.329999923706056,4025840000.0,0.0223973312840117,0.0300655459402838,0.0080645520836588,0.0036405158182468,0.0689639694938522
2017-12-07,0.0029853413527355,0.0036108317622452,0.0040449535113011,57.79,11.020000457763672,3547570000.0,-0.0395308004297825,-0.0157112272575794,0.0300655459402838,2.281872047921044e-05,0.0113782051838707
2017-12-08,0.0026754350905205,0.0029853413527355,0.0036108317622452,40.69,10.15999984741211,3253080000.0,-0.0127539781114071,-0.0023781390348498,-0.0157112272575794,0.0029317404460326,0.0780125060675221
2017-12-11,0.0025072107943153,0.0026754350905205,0.0029853413527355,63.52,9.579999923706056,3297060000.0,0.0332790863287952,-0.0055710207361304,-0.0023781390348498,0.0054494398966853,0.0825127029616184
2017-12-12,0.0025566771277787,0.0025072107943153,0.0026754350905205,81.46,9.34000015258789,3126750000.0,0.0067492296398228,0.0079491597709803,-0.0055710207361304,0.0031817840676743,0.0480561130475236
2017-12-13,0.0034856223822568,0.0025566771277787,0.0025072107943153,66.43,9.920000076293944,3141480000.0,0.00223974723544,0.0365372411039269,0.0079491597709803,0.0016602938251127,0.0418519400510917
2017-12-14,0.0034134773201785,0.0034856223822568,0.0025566771277787,52.01,10.18000030517578,3568910000.0,-0.0364505775240164,-0.02865077245974,0.0365372411039269,0.0003603725390082,0.0787874454381442
